Train Accuracy,Train Loss,Evaluation Loss,Evaluation Accuracy,Query Times,Training Times,Cluster Coverage,Log Loss,Diversity Metrics,Entropy Reduction,MAE,Model Confidence,Data Percentage,Data Count,EPOCHS,Top 1 Error,Top 5 Error
57.27,1.19,1.24,59.38,6.06,4.65,10,1.24,0.79,0.82,0.09,0.71,22.22,10000,5,0.41,0.06
78.11,0.63,1.21,64.06,6.02,4.89,10,1.22,0.82,0.56,0.08,0.8,23.33,10500,10,0.36,0.03
89.27,0.32,1.03,71.6,5.89,5.11,10,1.03,0.86,0.37,0.06,0.87,24.44,11000,15,0.28,0.02
93.41,0.2,1.17,70.6,5.81,5.33,10,1.17,0.87,0.34,0.06,0.88,25.56,11500,20,0.29,0.03
95.24,0.15,1.16,73.1,5.77,5.56,10,1.17,0.87,0.26,0.06,0.91,26.67,12000,25,0.27,0.02
96.43,0.12,1.15,73.96,5.61,5.79,10,1.16,0.87,0.25,0.06,0.91,27.78,12500,30,0.26,0.02
96.48,0.11,1.13,74.74,5.52,6.01,10,1.14,0.88,0.23,0.05,0.92,28.89,13000,35,0.25,0.02
96.84,0.1,1.12,74.86,5.44,6.23,10,1.12,0.88,0.23,0.05,0.92,30.0,13500,40,0.25,0.02
97.29,0.09,1.1,75.82,5.4,6.45,10,1.11,0.88,0.22,0.05,0.92,31.11,14000,45,0.24,0.02
97.56,0.08,1.03,77.88,5.33,6.68,10,1.03,0.89,0.2,0.05,0.93,32.22,14500,50,0.22,0.02
97.58,0.08,0.97,78.06,5.25,6.93,10,0.98,0.89,0.2,0.05,0.93,33.33,15000,55,0.22,0.01
97.68,0.08,1.0,78.02,5.14,7.16,10,1.01,0.89,0.2,0.05,0.93,34.44,15500,60,0.22,0.02
97.86,0.07,1.01,78.48,5.04,7.36,10,1.0,0.89,0.2,0.05,0.93,35.56,16000,65,0.22,0.02
97.98,0.07,0.98,78.36,5.03,7.59,10,0.98,0.89,0.19,0.05,0.93,36.67,16500,70,0.22,0.02
98.14,0.06,0.94,78.72,4.86,7.79,10,0.94,0.89,0.18,0.04,0.93,37.78,17000,75,0.21,0.01
98.14,0.06,0.9,79.92,4.8,8.05,10,0.91,0.89,0.18,0.04,0.93,38.89,17500,80,0.2,0.01
98.25,0.06,0.94,79.66,4.71,8.28,10,0.94,0.89,0.18,0.04,0.93,40.0,18000,85,0.2,0.01
97.54,0.08,0.93,79.54,4.6,8.49,10,0.93,0.89,0.18,0.04,0.93,41.11,18500,90,0.2,0.01
98.46,0.05,0.93,79.62,4.55,8.74,10,0.94,0.89,0.17,0.04,0.94,42.22,19000,95,0.2,0.01
98.67,0.04,0.87,81.26,4.44,8.93,10,0.88,0.89,0.16,0.04,0.94,43.33,19500,100,0.19,0.01
98.55,0.05,0.85,81.52,4.39,9.16,10,0.84,0.89,0.16,0.04,0.94,44.44,20000,105,0.18,0.01
98.53,0.05,0.93,80.48,4.36,9.4,10,0.93,0.89,0.15,0.04,0.95,45.56,20500,110,0.2,0.01
98.62,0.05,0.88,81.28,4.24,9.6,10,0.87,0.89,0.16,0.04,0.94,46.67,21000,115,0.19,0.01
98.86,0.04,0.87,81.18,4.12,9.85,10,0.87,0.89,0.15,0.04,0.95,47.78,21500,120,0.19,0.01
98.71,0.04,0.85,81.42,4.06,10.05,10,0.85,0.89,0.15,0.04,0.94,48.89,22000,125,0.19,0.01
98.96,0.04,0.8,82.68,3.94,10.29,10,0.81,0.89,0.14,0.04,0.95,50.0,22500,130,0.17,0.01
98.86,0.04,0.82,82.8,3.87,10.54,10,0.82,0.89,0.14,0.04,0.95,51.11,23000,135,0.17,0.01
98.92,0.04,0.82,82.3,3.8,10.76,10,0.82,0.89,0.14,0.04,0.95,52.22,23500,140,0.18,0.01
98.91,0.04,0.79,83.12,3.69,10.98,10,0.79,0.89,0.14,0.04,0.95,53.33,24000,145,0.17,0.01
99.11,0.03,0.78,83.26,3.59,11.21,10,0.79,0.89,0.13,0.04,0.95,54.44,24500,150,0.17,0.01
99.2,0.03,0.88,82.42,3.54,11.44,10,0.87,0.89,0.13,0.04,0.95,55.56,25000,155,0.18,0.01
