Train Accuracy,Train Loss,Evaluation Loss,Evaluation Accuracy,Query Times,Training Times,Cluster Coverage,Log Loss,Diversity Metrics,Entropy Reduction,MAE,Model Confidence,Data Percentage,Data Count,EPOCHS,Top 1 Error,Top 5 Error
57.55,1.17,1.43,55.36,6.05,4.65,10,1.44,0.76,0.78,0.1,0.73,22.22,10000,5,0.45,0.07
78.51,0.63,1.34,62.22,5.98,4.89,10,1.34,0.82,0.5,0.08,0.82,23.33,10500,10,0.38,0.03
89.52,0.31,1.15,70.0,5.94,5.11,10,1.14,0.86,0.36,0.06,0.87,24.44,11000,15,0.3,0.02
93.38,0.2,1.07,73.22,5.82,5.32,10,1.08,0.87,0.3,0.06,0.89,25.56,11500,20,0.27,0.02
95.46,0.14,1.19,73.44,5.74,5.56,10,1.18,0.87,0.25,0.06,0.91,26.67,12000,25,0.27,0.02
96.05,0.13,1.08,74.66,5.57,5.78,10,1.08,0.88,0.26,0.05,0.91,27.78,12500,30,0.25,0.02
96.26,0.12,1.08,75.14,5.56,6.03,10,1.07,0.88,0.25,0.05,0.91,28.89,13000,35,0.25,0.02
97.09,0.09,1.08,76.0,5.55,6.24,10,1.07,0.88,0.23,0.05,0.92,30.0,13500,40,0.24,0.02
97.53,0.08,1.04,76.6,5.46,6.48,10,1.05,0.88,0.21,0.05,0.93,31.11,14000,45,0.23,0.02
97.51,0.08,1.06,77.18,5.35,6.69,10,1.06,0.89,0.2,0.05,0.92,32.22,14500,50,0.23,0.02
97.56,0.08,1.04,77.3,5.22,6.93,10,1.04,0.88,0.2,0.05,0.93,33.33,15000,55,0.23,0.02
97.54,0.08,1.02,77.54,5.11,7.16,10,1.03,0.89,0.21,0.05,0.93,34.44,15500,60,0.22,0.02
98.14,0.06,0.96,78.76,5.02,7.35,10,0.96,0.89,0.19,0.04,0.93,35.56,16000,65,0.21,0.02
97.95,0.07,0.97,78.58,4.99,7.59,10,0.98,0.89,0.19,0.04,0.93,36.67,16500,70,0.21,0.01
98.0,0.07,0.88,80.34,4.87,7.82,10,0.88,0.89,0.19,0.04,0.93,37.78,17000,75,0.2,0.02
98.21,0.06,0.93,79.08,4.81,8.04,10,0.93,0.89,0.18,0.04,0.94,38.89,17500,80,0.21,0.01
98.15,0.06,0.92,80.16,4.71,8.27,10,0.91,0.89,0.18,0.04,0.94,40.0,18000,85,0.2,0.01
98.29,0.06,0.94,79.42,4.65,8.5,10,0.95,0.89,0.18,0.04,0.94,41.11,18500,90,0.21,0.01
98.46,0.05,0.86,81.52,4.53,8.72,10,0.87,0.89,0.17,0.04,0.94,42.22,19000,95,0.18,0.02
98.65,0.05,0.86,80.96,4.47,8.95,10,0.87,0.89,0.16,0.04,0.94,43.33,19500,100,0.19,0.01
98.48,0.05,0.89,81.22,4.41,9.17,10,0.89,0.89,0.16,0.04,0.94,44.44,20000,105,0.19,0.01
98.71,0.04,0.84,81.38,4.29,9.38,10,0.85,0.89,0.16,0.04,0.94,45.56,20500,110,0.19,0.01
98.37,0.05,0.85,81.64,4.26,9.64,10,0.85,0.89,0.16,0.04,0.94,46.67,21000,115,0.18,0.01
98.74,0.04,0.85,81.88,4.15,9.83,10,0.86,0.89,0.15,0.04,0.95,47.78,21500,120,0.18,0.01
98.78,0.04,0.85,82.2,4.05,10.07,10,0.85,0.89,0.15,0.04,0.95,48.89,22000,125,0.18,0.01
98.97,0.03,0.79,83.42,3.96,10.3,10,0.8,0.89,0.13,0.03,0.95,50.0,22500,130,0.17,0.01
99.0,0.03,0.82,82.8,3.88,10.55,10,0.82,0.89,0.14,0.04,0.95,51.11,23000,135,0.17,0.01
98.99,0.03,0.77,83.74,3.81,10.77,10,0.77,0.89,0.14,0.03,0.95,52.22,23500,140,0.16,0.01
98.96,0.03,0.82,82.32,3.72,10.96,10,0.82,0.89,0.14,0.04,0.95,53.33,24000,145,0.18,0.01
99.08,0.03,0.83,83.2,3.61,11.21,10,0.83,0.89,0.13,0.04,0.95,54.44,24500,150,0.17,0.01
99.08,0.03,0.82,82.84,3.53,11.42,10,0.83,0.89,0.13,0.04,0.95,55.56,25000,155,0.17,0.01
