Train Accuracy,Train Loss,Evaluation Loss,Evaluation Accuracy,Query Times,Training Times,Cluster Coverage,Log Loss,Diversity Metrics,Entropy Reduction,MAE,Model Confidence,Data Percentage,Data Count,EPOCHS,Top 1 Error,Top 5 Error
57.83,1.17,1.17,61.16,6.09,4.66,10,1.18,0.8,0.74,0.09,0.74,22.22,10000,5,0.39,0.04
77.7,0.65,0.96,68.2,6.01,4.89,10,0.96,0.83,0.63,0.07,0.78,23.33,10500,10,0.32,0.03
88.51,0.34,1.07,71.3,5.88,5.11,10,1.07,0.86,0.39,0.06,0.86,24.44,11000,15,0.29,0.03
93.34,0.2,1.13,71.8,5.79,5.33,10,1.14,0.87,0.3,0.06,0.89,25.56,11500,20,0.28,0.02
95.21,0.15,1.17,72.14,5.82,5.56,10,1.19,0.87,0.29,0.06,0.9,26.67,12000,25,0.28,0.02
95.91,0.13,1.06,75.06,5.61,5.79,10,1.07,0.88,0.25,0.05,0.91,27.78,12500,30,0.25,0.02
96.2,0.12,1.03,74.26,5.57,6.02,10,1.04,0.88,0.27,0.05,0.9,28.89,13000,35,0.26,0.02
97.29,0.09,0.99,77.26,5.52,6.22,10,1.0,0.88,0.22,0.05,0.92,30.0,13500,40,0.23,0.02
97.38,0.09,0.95,77.52,5.4,6.46,10,0.96,0.89,0.21,0.05,0.92,31.11,14000,45,0.22,0.02
97.43,0.08,0.96,78.4,5.31,6.69,10,0.97,0.88,0.21,0.05,0.92,32.22,14500,50,0.22,0.02
97.77,0.08,0.96,78.88,5.24,6.93,10,0.97,0.89,0.19,0.04,0.93,33.33,15000,55,0.21,0.02
97.51,0.08,0.92,78.64,5.16,7.13,10,0.93,0.89,0.21,0.05,0.93,34.44,15500,60,0.21,0.02
97.84,0.07,0.92,79.16,5.02,7.37,10,0.93,0.89,0.2,0.04,0.93,35.56,16000,65,0.21,0.02
98.14,0.06,1.0,78.26,5.0,7.57,10,1.01,0.89,0.18,0.05,0.93,36.67,16500,70,0.22,0.02
98.09,0.06,0.94,79.34,4.92,7.82,10,0.95,0.89,0.18,0.04,0.93,37.78,17000,75,0.21,0.01
98.3,0.06,0.92,79.7,4.76,8.05,10,0.93,0.89,0.18,0.04,0.93,38.89,17500,80,0.2,0.01
98.34,0.06,0.9,80.04,4.69,8.27,10,0.91,0.89,0.17,0.04,0.94,40.0,18000,85,0.2,0.01
98.02,0.07,0.88,79.84,4.67,8.53,10,0.89,0.89,0.19,0.04,0.93,41.11,18500,90,0.2,0.01
97.68,0.08,0.84,81.26,4.56,8.72,10,0.85,0.89,0.18,0.04,0.93,42.22,19000,95,0.19,0.01
98.49,0.05,0.82,81.84,4.44,8.93,10,0.83,0.89,0.16,0.04,0.94,43.33,19500,100,0.18,0.01
98.7,0.04,0.88,81.52,4.37,9.17,10,0.89,0.89,0.15,0.04,0.94,44.44,20000,105,0.18,0.01
98.77,0.04,0.78,82.38,4.28,9.4,10,0.79,0.89,0.15,0.04,0.94,45.56,20500,110,0.18,0.01
98.58,0.05,0.8,82.18,4.22,9.63,10,0.81,0.89,0.15,0.04,0.95,46.67,21000,115,0.18,0.01
98.77,0.04,0.78,82.44,4.09,9.86,10,0.79,0.89,0.15,0.04,0.94,47.78,21500,120,0.18,0.01
98.82,0.04,0.79,82.96,4.05,10.09,10,0.8,0.89,0.14,0.04,0.95,48.89,22000,125,0.17,0.01
98.92,0.04,0.8,82.82,3.93,10.29,10,0.81,0.89,0.15,0.04,0.95,50.0,22500,130,0.17,0.01
98.92,0.04,0.81,82.74,3.86,10.52,10,0.81,0.89,0.14,0.04,0.95,51.11,23000,135,0.17,0.01
99.03,0.03,0.8,83.26,3.81,10.77,10,0.81,0.89,0.13,0.03,0.95,52.22,23500,140,0.17,0.01
99.03,0.03,0.75,83.98,3.67,10.96,10,0.76,0.89,0.14,0.03,0.95,53.33,24000,145,0.16,0.01
99.03,0.03,0.78,84.1,3.62,11.22,10,0.79,0.89,0.13,0.03,0.95,54.44,24500,150,0.16,0.01
99.12,0.03,0.73,84.46,3.51,11.44,10,0.73,0.89,0.13,0.03,0.95,55.56,25000,155,0.16,0.01
