Train Accuracy,Train Loss,Evaluation Loss,Evaluation Accuracy,Query Times,Training Times,Cluster Coverage,Log Loss,Diversity Metrics,Entropy Reduction,MAE,Model Confidence,Data Percentage,Data Count,EPOCHS,Top 1 Error,Top 5 Error
69.14,0.88,1.77,53.6,7.9,6.38,10,1.78,0.81,0.62,0.1,0.77,22.22,10000,10,0.46,0.07
94.18,0.18,1.51,62.32,7.74,6.7,10,1.52,0.85,0.44,0.08,0.84,23.33,10500,20,0.38,0.06
99.63,0.02,1.38,66.14,7.68,7.01,10,1.39,0.86,0.38,0.07,0.86,24.44,11000,30,0.34,0.04
99.99,0.0,1.4,65.88,7.5,7.31,10,1.41,0.86,0.37,0.07,0.86,25.56,11500,40,0.34,0.04
99.98,0.0,1.42,66.2,7.43,7.63,10,1.43,0.86,0.37,0.07,0.87,26.67,12000,50,0.34,0.04
99.99,0.0,1.42,66.3,7.31,7.95,10,1.43,0.86,0.37,0.07,0.86,27.78,12500,60,0.34,0.04
99.73,0.01,1.46,65.84,7.16,8.27,10,1.46,0.86,0.38,0.07,0.86,28.89,13000,70,0.34,0.04
99.97,0.0,1.44,65.9,7.13,8.55,10,1.44,0.86,0.36,0.07,0.87,30.0,13500,80,0.34,0.04
99.97,0.0,1.44,66.3,6.99,8.88,10,1.45,0.86,0.36,0.07,0.87,31.11,14000,90,0.34,0.04
99.97,0.0,1.41,66.5,6.92,9.2,10,1.42,0.86,0.36,0.07,0.87,32.22,14500,100,0.34,0.04
99.94,0.0,1.42,66.4,6.79,9.52,10,1.43,0.86,0.36,0.07,0.87,33.33,15000,110,0.34,0.04
99.94,0.01,1.39,66.76,6.65,9.83,10,1.4,0.86,0.37,0.07,0.87,34.44,15500,120,0.33,0.04
99.98,0.0,1.41,66.64,6.57,10.14,10,1.41,0.86,0.36,0.07,0.87,35.56,16000,130,0.33,0.04
99.91,0.01,1.38,66.46,6.47,10.43,10,1.39,0.86,0.36,0.07,0.87,36.67,16500,140,0.34,0.04
99.93,0.0,1.38,66.7,6.3,10.76,10,1.38,0.86,0.36,0.07,0.87,37.78,17000,150,0.33,0.04
99.94,0.0,1.37,67.7,6.2,11.09,10,1.38,0.86,0.35,0.07,0.87,38.89,17500,160,0.32,0.04
99.9,0.01,1.41,67.14,6.12,11.39,10,1.41,0.86,0.35,0.07,0.87,40.0,18000,170,0.33,0.04
98.28,0.06,1.43,65.62,6.0,11.7,10,1.44,0.85,0.37,0.07,0.86,41.11,18500,180,0.34,0.04
99.85,0.01,1.27,69.64,5.87,12.01,10,1.28,0.86,0.34,0.07,0.88,42.22,19000,190,0.3,0.03
99.97,0.0,1.27,69.32,5.75,12.32,10,1.27,0.86,0.34,0.07,0.88,43.33,19500,200,0.31,0.03
99.96,0.0,1.25,69.92,5.68,12.64,10,1.25,0.86,0.33,0.06,0.88,44.44,20000,210,0.3,0.03
99.95,0.0,1.24,69.94,5.52,12.93,10,1.24,0.85,0.34,0.06,0.88,45.56,20500,220,0.3,0.03
99.8,0.01,1.36,67.86,5.42,13.26,10,1.37,0.85,0.33,0.07,0.88,46.67,21000,230,0.32,0.04
99.89,0.01,1.23,70.04,5.3,13.58,10,1.24,0.85,0.33,0.06,0.88,47.78,21500,240,0.3,0.03
99.96,0.0,1.22,70.78,5.2,13.88,10,1.23,0.85,0.32,0.06,0.88,48.89,22000,250,0.29,0.03
99.94,0.0,1.19,70.58,5.08,14.19,10,1.2,0.85,0.33,0.06,0.88,50.0,22500,260,0.29,0.03
99.95,0.0,1.19,70.76,5.03,14.52,10,1.2,0.85,0.33,0.06,0.88,51.11,23000,270,0.29,0.03
99.9,0.01,1.22,69.72,4.86,14.82,10,1.23,0.85,0.34,0.06,0.88,52.22,23500,280,0.3,0.03
99.84,0.01,1.16,72.06,4.79,15.14,10,1.17,0.85,0.32,0.06,0.88,53.33,24000,290,0.28,0.03
99.87,0.01,1.14,72.48,4.67,15.43,10,1.14,0.85,0.32,0.06,0.89,54.44,24500,300,0.28,0.03
99.92,0.01,1.12,72.72,4.53,15.77,10,1.12,0.84,0.32,0.06,0.89,55.56,25000,310,0.27,0.03
