Train Accuracy,Train Loss,Evaluation Loss,Evaluation Accuracy,Query Times,Training Times,Cluster Coverage,Log Loss,Diversity Metrics,Entropy Reduction,MAE,Model Confidence,Data Percentage,Data Count,EPOCHS,Top 1 Error,Top 5 Error
68.44,0.88,1.45,58.56,8.15,6.59,10,1.46,0.82,0.59,0.09,0.79,22.22,10000,10,0.41,0.05
93.16,0.22,1.35,64.78,8.04,6.93,10,1.36,0.86,0.43,0.08,0.84,23.33,10500,20,0.35,0.03
99.02,0.04,1.26,69.04,7.93,7.22,10,1.27,0.86,0.36,0.07,0.87,24.44,11000,30,0.31,0.03
99.37,0.03,1.25,69.6,7.78,7.54,10,1.26,0.87,0.35,0.07,0.87,25.56,11500,40,0.3,0.03
99.48,0.02,1.27,69.92,7.7,7.88,10,1.28,0.87,0.33,0.06,0.88,26.67,12000,50,0.3,0.03
99.32,0.03,1.3,69.78,7.55,8.2,10,1.31,0.87,0.32,0.06,0.88,27.78,12500,60,0.3,0.04
99.22,0.03,1.3,70.52,7.48,8.53,10,1.31,0.87,0.31,0.06,0.89,28.89,13000,70,0.29,0.03
99.38,0.02,1.25,71.14,7.37,8.83,10,1.26,0.87,0.3,0.06,0.89,30.0,13500,80,0.29,0.03
99.57,0.02,1.25,71.44,7.19,9.16,10,1.26,0.87,0.3,0.06,0.89,31.11,14000,90,0.29,0.03
99.56,0.02,1.21,72.5,7.11,9.48,10,1.22,0.87,0.3,0.06,0.89,32.22,14500,100,0.28,0.03
99.47,0.02,1.19,71.94,6.97,9.8,10,1.2,0.87,0.29,0.06,0.89,33.33,15000,110,0.28,0.03
99.56,0.02,1.2,72.42,6.88,10.14,10,1.21,0.87,0.29,0.06,0.89,34.44,15500,120,0.28,0.03
99.6,0.02,1.16,73.84,6.74,10.45,10,1.17,0.87,0.28,0.06,0.9,35.56,16000,130,0.26,0.03
99.65,0.02,1.12,74.06,6.68,10.77,10,1.13,0.87,0.28,0.06,0.9,36.67,16500,140,0.26,0.03
99.69,0.01,1.13,73.36,6.52,11.08,10,1.14,0.87,0.29,0.06,0.89,37.78,17000,150,0.27,0.03
99.66,0.01,1.1,74.62,6.41,11.41,10,1.11,0.87,0.28,0.05,0.9,38.89,17500,160,0.25,0.03
99.67,0.01,1.12,74.18,6.32,11.74,10,1.13,0.87,0.27,0.05,0.9,40.0,18000,170,0.26,0.03
98.9,0.04,1.15,73.32,6.19,12.08,10,1.15,0.87,0.28,0.06,0.9,41.11,18500,180,0.27,0.03
99.49,0.02,1.06,74.64,6.08,12.38,10,1.07,0.87,0.27,0.05,0.9,42.22,19000,190,0.25,0.02
99.76,0.01,1.04,75.62,5.95,12.7,10,1.05,0.88,0.26,0.05,0.91,43.33,19500,200,0.24,0.02
99.76,0.01,1.01,75.48,5.85,13.04,10,1.01,0.88,0.27,0.05,0.9,44.44,20000,210,0.25,0.02
99.78,0.01,0.99,75.84,5.76,13.35,10,1.0,0.87,0.27,0.05,0.9,45.56,20500,220,0.24,0.02
99.76,0.01,1.0,76.0,5.68,13.69,10,1.01,0.88,0.26,0.05,0.91,46.67,21000,230,0.24,0.02
99.77,0.01,0.99,76.86,5.53,14.0,10,1.0,0.88,0.26,0.05,0.91,47.78,21500,240,0.23,0.02
99.79,0.01,0.96,77.16,5.44,14.33,10,0.97,0.88,0.26,0.05,0.9,48.89,22000,250,0.23,0.02
99.82,0.01,0.93,77.38,5.28,14.65,10,0.94,0.88,0.26,0.05,0.91,50.0,22500,260,0.23,0.02
99.78,0.01,0.94,77.18,5.15,14.98,10,0.94,0.88,0.26,0.05,0.91,51.11,23000,270,0.23,0.02
99.78,0.01,0.95,76.78,5.06,15.31,10,0.96,0.88,0.27,0.05,0.9,52.22,23500,280,0.23,0.02
99.72,0.01,0.93,76.78,4.97,15.59,10,0.94,0.88,0.27,0.05,0.9,53.33,24000,290,0.23,0.02
99.78,0.01,0.89,78.0,4.85,15.92,10,0.89,0.88,0.26,0.05,0.91,54.44,24500,300,0.22,0.02
99.8,0.01,0.88,77.58,4.68,16.26,10,0.89,0.88,0.26,0.05,0.91,55.56,25000,310,0.22,0.02
