Train Accuracy,Train Loss,Evaluation Loss,Evaluation Accuracy,Query Times,Training Times,Cluster Coverage,Log Loss,Diversity Metrics,Entropy Reduction,MAE,Model Confidence,Data Percentage,Data Count,EPOCHS,Top 1 Error,Top 5 Error
69.28,0.87,1.99,50.7,8.09,6.57,10,1.99,0.79,0.6,0.1,0.78,22.22,10000,10,0.49,0.09
92.29,0.24,1.45,63.26,8.02,6.92,10,1.44,0.85,0.44,0.08,0.84,23.33,10500,20,0.37,0.04
98.87,0.04,1.36,66.84,7.87,7.21,10,1.34,0.86,0.38,0.07,0.86,24.44,11000,30,0.33,0.04
99.47,0.02,1.33,67.6,7.89,7.55,10,1.32,0.87,0.37,0.07,0.87,25.56,11500,40,0.32,0.03
99.52,0.02,1.34,67.9,7.66,7.86,10,1.33,0.87,0.36,0.07,0.87,26.67,12000,50,0.32,0.03
99.57,0.02,1.33,68.18,7.51,8.18,10,1.31,0.87,0.35,0.07,0.87,27.78,12500,60,0.32,0.03
99.09,0.04,1.46,66.5,7.41,8.52,10,1.45,0.87,0.36,0.07,0.87,28.89,13000,70,0.34,0.04
99.34,0.03,1.26,69.34,7.31,8.83,10,1.25,0.87,0.33,0.06,0.88,30.0,13500,80,0.31,0.03
99.61,0.02,1.24,70.44,7.2,9.15,10,1.23,0.87,0.33,0.06,0.88,31.11,14000,90,0.3,0.03
99.58,0.02,1.23,70.28,7.11,9.48,10,1.23,0.87,0.32,0.06,0.88,32.22,14500,100,0.3,0.03
99.66,0.02,1.26,70.46,6.95,9.8,10,1.24,0.87,0.32,0.06,0.88,33.33,15000,110,0.3,0.03
99.51,0.02,1.24,70.86,6.87,10.12,10,1.23,0.87,0.31,0.06,0.89,34.44,15500,120,0.29,0.03
99.61,0.02,1.21,71.14,6.76,10.44,10,1.2,0.87,0.3,0.06,0.89,35.56,16000,130,0.29,0.03
99.65,0.01,1.21,72.0,6.65,10.76,10,1.2,0.87,0.3,0.06,0.89,36.67,16500,140,0.28,0.03
99.64,0.02,1.19,71.82,6.55,11.08,10,1.18,0.87,0.3,0.06,0.89,37.78,17000,150,0.28,0.03
99.69,0.01,1.16,72.62,6.43,11.42,10,1.16,0.87,0.3,0.06,0.89,38.89,17500,160,0.27,0.03
99.7,0.01,1.17,73.18,6.36,11.73,10,1.16,0.87,0.29,0.06,0.89,40.0,18000,170,0.27,0.03
98.37,0.06,1.23,71.18,6.14,12.07,10,1.21,0.87,0.31,0.06,0.88,41.11,18500,180,0.29,0.03
99.67,0.01,1.12,73.52,6.04,12.39,10,1.11,0.87,0.29,0.06,0.89,42.22,19000,190,0.26,0.02
99.81,0.01,1.09,74.3,5.94,12.7,10,1.08,0.87,0.28,0.05,0.9,43.33,19500,200,0.26,0.03
99.77,0.01,1.05,74.58,5.85,13.02,10,1.05,0.87,0.29,0.05,0.89,44.44,20000,210,0.25,0.02
99.81,0.01,1.03,74.98,5.72,13.35,10,1.03,0.87,0.28,0.05,0.9,45.56,20500,220,0.25,0.02
99.77,0.01,1.04,74.6,5.62,13.68,10,1.03,0.88,0.28,0.05,0.9,46.67,21000,230,0.25,0.03
99.82,0.01,1.02,75.24,5.49,13.97,10,1.01,0.88,0.28,0.05,0.9,47.78,21500,240,0.25,0.02
99.82,0.01,1.02,75.04,5.36,14.3,10,1.01,0.87,0.28,0.05,0.9,48.89,22000,250,0.25,0.02
99.77,0.01,1.01,75.36,5.29,14.63,10,1.0,0.88,0.28,0.05,0.9,50.0,22500,260,0.25,0.03
99.76,0.01,0.99,76.42,5.14,14.96,10,0.97,0.88,0.28,0.05,0.9,51.11,23000,270,0.24,0.02
99.8,0.01,0.99,75.94,5.02,15.28,10,0.98,0.88,0.28,0.05,0.9,52.22,23500,280,0.24,0.02
99.81,0.01,0.95,76.4,4.92,15.6,10,0.94,0.88,0.28,0.05,0.9,53.33,24000,290,0.24,0.03
99.81,0.01,0.94,77.08,4.82,15.93,10,0.93,0.88,0.28,0.05,0.9,54.44,24500,300,0.23,0.02
99.81,0.01,0.92,77.5,4.74,16.24,10,0.9,0.88,0.27,0.05,0.9,55.56,25000,310,0.22,0.02
