Train Accuracy,Train Loss,Evaluation Loss,Evaluation Accuracy,Query Times,Training Times,Cluster Coverage,Log Loss,Diversity Metrics,Entropy Reduction,MAE,Model Confidence,Data Percentage,Data Count,EPOCHS,Top 1 Error,Top 5 Error
26.4,2.05,1.75,38.26,3.98,1.57,10,1.75,0.45,1.85,0.16,0.32,22.22,10000,5,0.62,0.13
43.54,1.57,1.47,47.16,3.96,1.62,10,1.47,0.58,1.6,0.14,0.41,23.33,10500,10,0.53,0.08
52.39,1.34,1.35,51.54,3.88,1.68,10,1.35,0.63,1.44,0.13,0.47,24.44,11000,15,0.48,0.06
58.81,1.17,1.25,54.56,3.86,1.76,10,1.25,0.68,1.3,0.12,0.53,25.56,11500,20,0.45,0.06
64.2,1.03,1.15,59.48,3.75,1.82,10,1.14,0.7,1.19,0.11,0.57,26.67,12000,25,0.41,0.05
68.93,0.9,1.12,60.26,3.68,1.92,10,1.12,0.72,1.11,0.1,0.6,27.78,12500,30,0.4,0.05
72.45,0.8,1.02,64.44,3.63,2.01,10,1.02,0.74,1.05,0.1,0.62,28.89,13000,35,0.36,0.04
75.67,0.71,1.0,65.48,3.6,2.05,10,0.99,0.75,0.95,0.09,0.66,30.0,13500,40,0.35,0.04
78.69,0.62,0.95,67.66,3.55,2.11,10,0.94,0.77,0.87,0.09,0.69,31.11,14000,45,0.32,0.03
81.34,0.55,0.97,67.18,3.48,2.18,10,0.97,0.79,0.75,0.08,0.73,32.22,14500,50,0.33,0.03
83.7,0.48,0.96,68.14,3.41,2.26,10,0.95,0.79,0.74,0.08,0.73,33.33,15000,55,0.32,0.03
85.75,0.42,0.96,68.36,3.48,2.35,10,0.96,0.8,0.67,0.08,0.76,34.44,15500,60,0.32,0.03
88.08,0.36,0.97,69.04,3.37,2.41,10,0.97,0.8,0.64,0.08,0.77,35.56,16000,65,0.31,0.03
89.76,0.3,1.02,68.86,3.21,2.44,10,1.01,0.81,0.58,0.07,0.79,36.67,16500,70,0.31,0.03
91.54,0.26,1.0,69.14,3.19,2.55,10,0.99,0.81,0.57,0.07,0.79,37.78,17000,75,0.31,0.03
92.85,0.22,1.04,69.6,3.14,2.63,10,1.03,0.82,0.5,0.07,0.81,38.89,17500,80,0.3,0.03
94.02,0.18,1.07,69.56,3.11,2.66,10,1.06,0.83,0.48,0.07,0.82,40.0,18000,85,0.3,0.03
94.56,0.17,1.11,68.8,3.05,2.76,10,1.11,0.82,0.44,0.07,0.83,41.11,18500,90,0.31,0.03
95.7,0.14,1.07,69.54,3.04,2.83,10,1.07,0.82,0.46,0.07,0.83,42.22,19000,95,0.3,0.03
96.29,0.12,1.09,70.52,2.92,2.86,10,1.09,0.83,0.42,0.07,0.84,43.33,19500,100,0.29,0.03
96.62,0.11,1.08,70.88,2.87,2.96,10,1.08,0.83,0.42,0.07,0.84,44.44,20000,105,0.29,0.03
97.13,0.1,1.17,69.78,2.76,3.04,10,1.16,0.83,0.39,0.07,0.85,45.56,20500,110,0.3,0.03
97.06,0.1,1.22,70.32,2.74,3.12,10,1.21,0.83,0.36,0.06,0.86,46.67,21000,115,0.3,0.03
97.49,0.09,1.14,70.68,2.73,3.21,10,1.14,0.82,0.38,0.06,0.86,47.78,21500,120,0.29,0.03
97.72,0.08,1.14,70.42,2.71,3.24,10,1.14,0.82,0.37,0.06,0.86,48.89,22000,125,0.3,0.03
97.8,0.08,1.15,71.28,2.62,3.33,10,1.14,0.83,0.36,0.06,0.86,50.0,22500,130,0.29,0.03
97.74,0.08,1.16,71.92,2.53,3.36,10,1.16,0.83,0.34,0.06,0.87,51.11,23000,135,0.28,0.03
97.91,0.08,1.18,71.16,2.5,3.46,10,1.17,0.83,0.34,0.06,0.87,52.22,23500,140,0.29,0.03
97.89,0.08,1.18,71.36,2.42,3.51,10,1.17,0.82,0.35,0.06,0.87,53.33,24000,145,0.29,0.03
97.87,0.08,1.16,72.28,2.39,3.63,10,1.15,0.84,0.33,0.06,0.88,54.44,24500,150,0.28,0.03
97.93,0.07,1.1,72.58,2.4,3.69,10,1.1,0.82,0.35,0.06,0.87,55.56,25000,155,0.27,0.02
