Train Accuracy,Train Loss,Evaluation Loss,Evaluation Accuracy,Query Times,Training Times,Cluster Coverage,Log Loss,Diversity Metrics,Entropy Reduction,MAE,Model Confidence,Data Percentage,Data Count,EPOCHS,Top 1 Error,Top 5 Error
10.01,2.32,2.31,10.6,4.46,1.8,10,2.31,0.01,2.3,0.18,0.12,22.22,10000,10,0.89,0.48
10.32,2.31,2.3,11.12,4.58,1.84,10,2.3,0.01,2.3,0.18,0.12,23.33,10500,20,0.89,0.45
18.34,2.11,1.89,25.1,4.26,1.94,10,1.88,0.39,1.91,0.16,0.24,24.44,11000,30,0.75,0.16
29.63,1.81,1.72,33.88,4.36,1.99,10,1.71,0.5,1.72,0.15,0.34,25.56,11500,40,0.66,0.12
39.46,1.59,1.51,43.54,4.25,2.08,10,1.5,0.61,1.51,0.14,0.42,26.67,12000,50,0.56,0.09
46.93,1.41,1.42,46.36,4.25,2.17,10,1.4,0.66,1.36,0.13,0.49,27.78,12500,60,0.54,0.07
53.71,1.25,1.31,52.06,4.38,2.26,10,1.29,0.73,1.14,0.12,0.58,28.89,13000,70,0.48,0.06
60.48,1.08,1.22,56.26,4.1,2.34,10,1.2,0.76,0.99,0.11,0.63,30.0,13500,80,0.44,0.05
67.02,0.91,1.12,60.9,3.93,2.42,10,1.1,0.79,0.87,0.09,0.67,31.11,14000,90,0.39,0.04
72.91,0.76,1.21,60.64,3.93,2.56,10,1.18,0.81,0.75,0.09,0.72,32.22,14500,100,0.39,0.04
78.71,0.6,1.25,63.16,3.81,2.55,10,1.23,0.83,0.6,0.08,0.77,33.33,15000,110,0.37,0.04
84.02,0.46,1.43,64.22,3.88,2.66,10,1.4,0.85,0.45,0.08,0.83,34.44,15500,120,0.36,0.04
89.14,0.33,1.65,63.66,3.84,2.72,10,1.61,0.86,0.37,0.08,0.86,35.56,16000,130,0.36,0.04
92.79,0.24,1.62,65.54,3.6,2.84,10,1.6,0.87,0.33,0.07,0.87,36.67,16500,140,0.34,0.04
95.4,0.17,1.85,65.24,3.69,2.89,10,1.8,0.87,0.27,0.07,0.9,37.78,17000,150,0.35,0.04
96.44,0.14,1.94,65.72,3.76,2.99,10,1.89,0.87,0.25,0.07,0.9,38.89,17500,160,0.34,0.04
97.35,0.11,1.98,66.58,3.57,3.05,10,1.91,0.88,0.24,0.07,0.91,40.0,18000,170,0.33,0.04
97.88,0.09,1.92,65.74,3.57,3.16,10,1.88,0.88,0.24,0.07,0.91,41.11,18500,180,0.34,0.04
98.21,0.08,1.94,66.76,3.4,3.26,10,1.89,0.88,0.23,0.07,0.91,42.22,19000,190,0.33,0.03
98.25,0.08,1.87,66.9,3.37,3.33,10,1.83,0.88,0.23,0.07,0.91,43.33,19500,200,0.33,0.03
98.42,0.07,1.82,68.28,3.26,3.38,10,1.79,0.88,0.23,0.07,0.91,44.44,20000,210,0.32,0.03
98.71,0.06,1.88,68.24,3.21,3.51,10,1.83,0.88,0.21,0.07,0.92,45.56,20500,220,0.32,0.03
98.61,0.07,1.8,68.66,3.31,3.57,10,1.77,0.88,0.22,0.06,0.92,46.67,21000,230,0.31,0.04
98.87,0.06,1.82,69.08,3.04,3.65,10,1.77,0.88,0.21,0.06,0.92,47.78,21500,240,0.31,0.03
98.84,0.06,1.84,68.76,2.96,3.76,10,1.79,0.88,0.22,0.06,0.92,48.89,22000,250,0.31,0.03
98.88,0.06,1.81,69.12,3.02,3.82,10,1.76,0.88,0.21,0.06,0.92,50.0,22500,260,0.31,0.04
98.78,0.06,1.85,70.14,2.94,3.88,10,1.8,0.88,0.19,0.06,0.93,51.11,23000,270,0.3,0.03
99.02,0.05,1.77,69.7,2.9,3.96,10,1.74,0.88,0.21,0.06,0.92,52.22,23500,280,0.3,0.03
98.86,0.06,1.77,70.36,2.74,4.0,10,1.73,0.88,0.21,0.06,0.92,53.33,24000,290,0.3,0.03
99.05,0.05,1.77,69.86,2.81,4.13,10,1.73,0.88,0.2,0.06,0.92,54.44,24500,300,0.3,0.03
99.05,0.05,1.74,69.82,2.62,4.2,10,1.71,0.88,0.21,0.06,0.92,55.56,25000,310,0.3,0.04
