Train Accuracy,Train Loss,Evaluation Loss,Evaluation Accuracy,Query Times,Training Times,Cluster Coverage,Log Loss,Diversity Metrics,Entropy Reduction,MAE,Model Confidence,Data Percentage,Data Count,EPOCHS,Top 1 Error,Top 5 Error
24.93,2.05,1.77,36.86,4.56,1.78,10,1.77,0.46,1.85,0.16,0.32,22.22,10000,10,0.63,0.15
42.41,1.59,1.47,48.64,4.1,1.69,10,1.47,0.61,1.55,0.14,0.43,23.33,10500,20,0.51,0.08
49.33,1.4,1.38,51.02,4.26,1.79,10,1.39,0.69,1.33,0.12,0.51,24.44,11000,30,0.49,0.07
53.13,1.3,1.31,53.7,4.31,1.96,10,1.31,0.71,1.28,0.12,0.54,25.56,11500,40,0.46,0.07
56.14,1.21,1.27,55.52,4.15,2.08,10,1.27,0.73,1.2,0.11,0.57,26.67,12000,50,0.44,0.06
59.06,1.13,1.25,55.88,4.29,2.15,10,1.25,0.75,1.09,0.11,0.6,27.78,12500,60,0.44,0.06
61.66,1.06,1.22,57.72,4.08,2.25,10,1.22,0.77,1.0,0.1,0.63,28.89,13000,70,0.42,0.05
64.31,0.99,1.21,58.46,3.9,2.29,10,1.21,0.78,0.96,0.1,0.65,30.0,13500,80,0.42,0.05
67.12,0.92,1.22,59.06,3.69,2.25,10,1.22,0.8,0.89,0.1,0.67,31.11,14000,90,0.41,0.05
69.54,0.85,1.22,60.4,3.84,2.3,10,1.22,0.81,0.8,0.09,0.71,32.22,14500,100,0.4,0.05
72.06,0.79,1.27,60.3,3.68,2.51,10,1.27,0.82,0.75,0.09,0.73,33.33,15000,110,0.4,0.05
74.21,0.73,1.29,60.56,3.52,2.52,10,1.29,0.83,0.7,0.09,0.74,34.44,15500,120,0.39,0.05
76.48,0.67,1.34,60.48,3.56,2.55,10,1.34,0.84,0.64,0.09,0.76,35.56,16000,130,0.4,0.05
78.63,0.61,1.43,60.3,3.47,2.66,10,1.43,0.84,0.6,0.09,0.78,36.67,16500,140,0.4,0.05
80.39,0.56,1.5,60.64,3.36,2.62,10,1.5,0.85,0.55,0.09,0.8,37.78,17000,150,0.39,0.05
81.67,0.52,1.56,60.7,3.27,2.65,10,1.54,0.85,0.52,0.09,0.81,38.89,17500,160,0.39,0.05
83.35,0.48,1.65,59.78,3.19,2.8,10,1.65,0.86,0.48,0.09,0.82,40.0,18000,170,0.4,0.05
84.18,0.45,1.71,61.36,3.18,2.88,10,1.69,0.86,0.44,0.08,0.83,41.11,18500,180,0.39,0.05
85.72,0.42,1.82,59.5,3.05,2.9,10,1.81,0.87,0.43,0.09,0.84,42.22,19000,190,0.4,0.05
86.72,0.39,1.91,60.78,3.01,2.99,10,1.9,0.87,0.39,0.08,0.85,43.33,19500,200,0.39,0.05
87.46,0.37,1.93,61.42,2.93,3.05,10,1.91,0.87,0.37,0.08,0.86,44.44,20000,210,0.39,0.05
88.05,0.36,1.97,60.72,2.91,3.12,10,1.95,0.87,0.37,0.08,0.86,45.56,20500,220,0.39,0.05
88.72,0.33,2.09,61.32,2.91,3.17,10,2.06,0.88,0.33,0.08,0.87,46.67,21000,230,0.39,0.05
89.44,0.32,2.15,60.26,2.87,3.3,10,2.12,0.88,0.33,0.08,0.87,47.78,21500,240,0.4,0.05
89.98,0.3,2.23,61.12,2.75,3.39,10,2.19,0.88,0.31,0.08,0.88,48.89,22000,250,0.39,0.05
90.32,0.3,2.31,59.98,2.76,3.42,10,2.26,0.88,0.31,0.08,0.88,50.0,22500,260,0.4,0.06
90.47,0.29,2.33,60.72,2.64,3.48,10,2.28,0.88,0.3,0.08,0.89,51.11,23000,270,0.39,0.05
90.58,0.29,2.28,60.1,2.51,3.52,10,2.23,0.88,0.31,0.08,0.88,52.22,23500,280,0.4,0.05
90.86,0.28,2.33,60.2,2.53,3.6,10,2.28,0.88,0.3,0.08,0.88,53.33,24000,290,0.4,0.05
91.0,0.28,2.35,60.98,2.48,3.72,10,2.29,0.88,0.29,0.08,0.89,54.44,24500,300,0.39,0.05
91.08,0.28,2.34,60.84,2.4,3.79,10,2.29,0.88,0.29,0.08,0.89,55.56,25000,310,0.39,0.05
