Train Accuracy,Train Loss,Evaluation Loss,Evaluation Accuracy,Query Times,Training Times,Cluster Coverage,Log Loss,Diversity Metrics,Entropy Reduction,MAE,Model Confidence,Data Percentage,Data Count,EPOCHS,Top 1 Error,Top 5 Error
17.32,2.21,2.02,26.94,-1.0,1.5,-1,2.02,-1.0,2.03,0.17,0.26,22.22,10000,10,0.73,0.23
37.13,1.74,1.56,43.9,4.02,1.8,10,1.55,0.3199999928474426,1.57,0.14,0.42,26.67,12000,20,0.56,0.09
45.24,1.51,1.4,49.18,3.74,2.07,10,1.39,0.6000000238418579,1.36,0.13,0.5,31.11,14000,30,0.51,0.06
49.62,1.4,1.26,55.4,3.48,2.37,10,1.25,0.6800000071525574,1.23,0.12,0.55,35.56,16000,40,0.45,0.05
52.47,1.31,1.22,56.58,3.26,2.65,10,1.21,0.7400000095367432,1.12,0.11,0.59,40.0,18000,50,0.43,0.04
55.92,1.22,1.15,59.56,3.15,2.89,10,1.15,0.7699999809265137,1.03,0.1,0.63,44.44,20000,60,0.4,0.04
59.04,1.14,1.11,61.4,2.83,3.21,10,1.1,0.800000011920929,0.91,0.1,0.67,48.89,22000,70,0.39,0.04
62.05,1.06,1.08,63.06,2.74,3.46,10,1.07,0.8199999928474426,0.87,0.09,0.68,53.33,24000,80,0.37,0.04
64.73,0.99,1.07,65.0,2.41,3.77,10,1.07,0.8299999833106995,0.79,0.09,0.71,57.78,26000,90,0.35,0.04
67.39,0.91,1.05,64.96,2.17,4.02,10,1.05,0.8500000238418579,0.77,0.09,0.72,62.22,28000,100,0.35,0.04
69.98,0.84,1.05,65.8,1.99,4.35,10,1.05,0.8500000238418579,0.72,0.08,0.74,66.67,30000,110,0.34,0.03
72.46,0.77,1.05,66.34,1.74,4.58,10,1.05,0.8600000143051147,0.65,0.08,0.76,71.11,32000,120,0.34,0.03
74.91,0.71,1.07,66.74,1.61,4.88,10,1.07,0.8700000047683716,0.61,0.08,0.78,75.56,34000,130,0.33,0.03
77.17,0.65,1.09,66.62,1.32,5.17,10,1.09,0.8700000047683716,0.61,0.08,0.78,80.0,36000,140,0.33,0.03
79.48,0.59,1.11,66.7,1.06,5.44,10,1.11,0.8700000047683716,0.56,0.08,0.79,84.44,38000,150,0.33,0.03
81.71,0.53,1.15,66.7,0.85,5.71,10,1.15,0.8700000047683716,0.53,0.08,0.8,88.89,40000,160,0.33,0.03
83.8,0.47,1.2,66.98,0.69,5.96,10,1.2,0.8500000238418579,0.48,0.07,0.82,93.33,42000,170,0.33,0.03
85.57,0.41,1.24,66.58,0.43,6.28,10,1.24,0.8500000238418579,0.46,0.07,0.83,97.78,44000,180,0.33,0.03
86.9,0.37,1.32,66.52,0.2,6.48,10,1.32,0.800000011920929,0.43,0.07,0.84,100.0,45000,190,0.33,0.03
