Train Accuracy,Train Loss,Evaluation Loss,Evaluation Accuracy,Query Times,Training Times,Cluster Coverage,Log Loss,Diversity Metrics,Entropy Reduction,MAE,Model Confidence,Data Percentage,Data Count,EPOCHS,Top 1 Error,Top 5 Error
70.55,0.83,1.25,64.78,5.98,4.55,10,1.26,0.85,0.49,0.08,0.83,22.22,10000,10,0.35,0.04
89.78,0.31,1.18,69.78,5.87,4.78,10,1.18,0.86,0.36,0.06,0.87,23.33,10500,20,0.3,0.04
97.04,0.09,1.3,72.22,5.87,4.97,10,1.29,0.88,0.24,0.06,0.91,24.44,11000,30,0.28,0.03
98.13,0.06,1.38,73.06,5.74,5.19,10,1.37,0.88,0.21,0.06,0.92,25.56,11500,40,0.27,0.03
98.37,0.06,1.23,75.36,5.61,5.43,10,1.22,0.88,0.2,0.05,0.93,26.67,12000,50,0.25,0.02
98.43,0.05,1.24,74.14,5.58,5.64,10,1.22,0.88,0.21,0.05,0.92,27.78,12500,60,0.26,0.02
97.93,0.07,1.18,75.86,5.48,5.86,10,1.17,0.88,0.21,0.05,0.93,28.89,13000,70,0.24,0.02
98.79,0.04,1.16,76.6,5.38,6.08,10,1.16,0.89,0.18,0.05,0.93,30.0,13500,80,0.23,0.02
98.78,0.04,1.31,74.54,5.31,6.29,10,1.3,0.88,0.19,0.05,0.93,31.11,14000,90,0.25,0.02
98.96,0.04,1.05,78.06,5.2,6.5,10,1.05,0.89,0.18,0.05,0.94,32.22,14500,100,0.22,0.02
98.88,0.04,1.08,78.2,5.17,6.74,10,1.07,0.89,0.17,0.05,0.94,33.33,15000,110,0.22,0.02
98.69,0.04,1.1,77.96,5.11,6.97,10,1.1,0.89,0.17,0.05,0.94,34.44,15500,120,0.22,0.02
98.99,0.04,1.03,79.24,4.98,7.17,10,1.01,0.89,0.16,0.04,0.94,35.56,16000,130,0.21,0.02
98.94,0.04,1.05,78.66,4.85,7.4,10,1.04,0.89,0.16,0.04,0.94,36.67,16500,140,0.21,0.02
99.04,0.03,1.01,79.52,4.82,7.59,10,0.99,0.89,0.16,0.04,0.94,37.78,17000,150,0.2,0.02
99.08,0.03,1.01,79.12,4.72,7.83,10,1.0,0.89,0.16,0.04,0.94,38.89,17500,160,0.21,0.02
98.99,0.04,0.97,79.22,4.65,8.06,10,0.97,0.89,0.17,0.04,0.94,40.0,18000,170,0.21,0.02
97.89,0.07,0.93,79.4,4.57,8.28,10,0.91,0.89,0.18,0.04,0.94,41.11,18500,180,0.21,0.02
99.34,0.02,0.86,81.18,4.52,8.48,10,0.85,0.89,0.15,0.04,0.95,42.22,19000,190,0.19,0.01
99.29,0.02,0.84,82.36,4.42,8.72,10,0.83,0.89,0.14,0.04,0.95,43.33,19500,200,0.18,0.01
99.29,0.02,0.84,82.58,4.3,8.96,10,0.84,0.89,0.14,0.04,0.95,44.44,20000,210,0.17,0.01
99.23,0.03,0.84,82.72,4.24,9.16,10,0.83,0.89,0.13,0.04,0.95,45.56,20500,220,0.17,0.01
99.04,0.03,0.83,81.76,4.16,9.39,10,0.83,0.89,0.15,0.04,0.94,46.67,21000,230,0.18,0.01
99.33,0.02,0.84,82.7,4.05,9.6,10,0.84,0.89,0.13,0.04,0.96,47.78,21500,240,0.17,0.01
99.36,0.02,0.82,83.5,4.02,9.81,10,0.8,0.89,0.12,0.03,0.96,48.89,22000,250,0.16,0.01
99.43,0.02,0.8,83.32,3.9,10.04,10,0.8,0.89,0.13,0.03,0.95,50.0,22500,260,0.17,0.01
99.35,0.02,0.89,82.62,3.82,10.25,10,0.88,0.89,0.12,0.04,0.96,51.11,23000,270,0.17,0.01
99.24,0.03,0.81,83.66,3.71,10.49,10,0.8,0.89,0.12,0.03,0.96,52.22,23500,280,0.16,0.01
99.28,0.02,0.84,83.28,3.63,10.7,10,0.84,0.89,0.12,0.03,0.96,53.33,24000,290,0.17,0.01
99.34,0.02,0.83,83.44,3.54,10.91,10,0.82,0.89,0.12,0.03,0.96,54.44,24500,300,0.17,0.01
99.51,0.02,0.8,84.4,3.5,11.12,10,0.79,0.89,0.11,0.03,0.96,55.56,25000,310,0.16,0.01
