Train Accuracy,Train Loss,Evaluation Loss,Evaluation Accuracy,Query Times,Training Times,Cluster Coverage,Log Loss,Diversity Metrics,Entropy Reduction,MAE,Model Confidence,Data Percentage,Data Count,EPOCHS,Top 1 Error,Top 5 Error
10.01,2.32,2.31,10.6,-1.0,1.68,-1,2.31,-1.0,2.3,0.18,0.12,22.22,10000,10,0.89,0.48
10.73,2.31,2.29,12.36,4.18,1.93,10,2.29,0.009999999776482582,2.3,0.18,0.12,26.67,12000,20,0.88,0.43
21.82,2.01,1.84,27.36,3.98,2.3,10,1.83,0.009999999776482582,1.84,0.16,0.28,31.11,14000,30,0.73,0.16
35.52,1.69,1.58,39.66,3.59,2.52,10,1.57,0.4399999976158142,1.52,0.14,0.43,35.56,16000,40,0.6,0.09
46.16,1.43,1.34,49.7,3.5,2.87,10,1.32,0.6000000238418579,1.31,0.13,0.5,40.0,18000,50,0.5,0.06
55.6,1.21,1.16,57.86,3.26,3.07,10,1.14,0.6800000071525574,1.1,0.11,0.59,44.44,20000,60,0.42,0.04
63.89,1.0,1.11,60.74,3.01,3.41,10,1.1,0.7400000095367432,0.88,0.09,0.67,48.89,22000,70,0.39,0.04
70.91,0.82,1.1,63.04,2.76,3.72,10,1.08,0.7900000214576721,0.76,0.09,0.72,53.33,24000,80,0.37,0.03
77.29,0.65,1.11,64.6,2.53,4.03,10,1.09,0.800000011920929,0.62,0.08,0.77,57.78,26000,90,0.35,0.03
83.53,0.48,1.13,68.4,2.31,4.38,10,1.11,0.8199999928474426,0.48,0.07,0.82,62.22,28000,100,0.32,0.03
88.82,0.34,1.22,70.0,2.04,4.63,10,1.2,0.8500000238418579,0.35,0.06,0.86,66.67,30000,110,0.3,0.03
92.75,0.24,1.38,70.58,1.83,4.9,10,1.35,0.8600000143051147,0.29,0.06,0.89,71.11,32000,120,0.29,0.03
95.0,0.18,1.58,69.78,1.57,5.25,10,1.55,0.8700000047683716,0.25,0.06,0.9,75.56,34000,130,0.3,0.03
96.37,0.14,1.55,71.36,1.38,5.44,10,1.5,0.8799999952316284,0.22,0.06,0.92,80.0,36000,140,0.29,0.03
97.02,0.12,1.53,70.76,1.15,5.75,10,1.5,0.8799999952316284,0.22,0.06,0.92,84.44,38000,150,0.29,0.03
97.44,0.11,1.68,70.34,0.92,6.2,10,1.65,0.8799999952316284,0.2,0.06,0.92,88.89,40000,160,0.3,0.03
97.7,0.1,1.54,72.5,0.69,6.38,10,1.49,0.8799999952316284,0.21,0.06,0.92,93.33,42000,170,0.28,0.03
97.82,0.09,1.47,74.26,0.47,6.65,10,1.43,0.8799999952316284,0.2,0.05,0.92,97.78,44000,180,0.26,0.03
98.29,0.08,1.57,72.56,0.24,6.85,10,1.53,0.8799999952316284,0.19,0.06,0.92,100.0,45000,190,0.27,0.02
