Train Accuracy,Train Loss,Evaluation Loss,Evaluation Accuracy,Query Times,Training Times,Cluster Coverage,Log Loss,Diversity Metrics,Entropy Reduction,MAE,Model Confidence,Data Percentage,Data Count,EPOCHS,Top 1 Error,Top 5 Error
68.75,0.89,1.7,54.86,-1.0,6.57,-1,1.7,-1.0,0.61,0.1,0.78,22.22,10000,10,0.45,0.06
93.01,0.22,1.38,64.94,8.06,7.86,10,1.38,0.8199999928474426,0.41,0.07,0.85,26.67,12000,20,0.35,0.04
96.18,0.13,1.17,70.68,7.67,9.13,10,1.17,0.8600000143051147,0.35,0.06,0.87,31.11,14000,30,0.29,0.03
96.81,0.11,1.2,70.12,7.16,10.43,10,1.2,0.8700000047683716,0.32,0.06,0.88,35.56,16000,40,0.3,0.03
97.53,0.09,1.13,73.22,6.72,11.72,10,1.12,0.8700000047683716,0.3,0.06,0.89,40.0,18000,50,0.27,0.02
97.74,0.08,1.0,75.74,6.26,12.99,10,1.0,0.8799999952316284,0.28,0.05,0.9,44.44,20000,60,0.24,0.02
98.05,0.07,0.96,77.32,5.83,14.29,10,0.95,0.8799999952316284,0.27,0.05,0.9,48.89,22000,70,0.23,0.02
98.25,0.06,0.94,77.86,5.32,15.58,10,0.93,0.8899999856948853,0.24,0.05,0.91,53.33,24000,80,0.22,0.02
98.44,0.06,0.91,78.78,4.92,16.86,10,0.9,0.8899999856948853,0.24,0.05,0.91,57.78,26000,90,0.21,0.02
98.8,0.04,0.9,79.28,4.43,18.17,10,0.89,0.8899999856948853,0.23,0.05,0.92,62.22,28000,100,0.21,0.02
99.32,0.03,0.88,79.74,4.01,19.44,10,0.88,0.8899999856948853,0.21,0.04,0.92,66.67,30000,110,0.2,0.02
99.6,0.02,0.87,79.84,3.56,20.74,10,0.86,0.8899999856948853,0.2,0.04,0.93,71.11,32000,120,0.2,0.02
99.79,0.01,0.86,80.22,3.08,22.02,10,0.86,0.8899999856948853,0.2,0.04,0.93,75.56,34000,130,0.2,0.01
99.93,0.01,0.84,80.48,2.66,23.33,10,0.84,0.8799999952316284,0.2,0.04,0.93,80.0,36000,140,0.2,0.02
99.97,0.0,0.82,80.54,2.19,24.6,10,0.81,0.8799999952316284,0.2,0.04,0.93,84.44,38000,150,0.19,0.02
99.99,0.0,0.79,81.0,1.71,25.89,10,0.79,0.8799999952316284,0.21,0.04,0.92,88.89,40000,160,0.19,0.02
100.0,0.0,0.78,80.98,1.26,27.17,10,0.78,0.8700000047683716,0.22,0.04,0.92,93.33,42000,170,0.19,0.02
100.0,0.0,0.76,81.26,0.79,28.48,10,0.75,0.8700000047683716,0.23,0.04,0.92,97.78,44000,180,0.19,0.02
100.0,0.0,0.76,81.1,0.34,29.13,10,0.76,0.8700000047683716,0.24,0.04,0.92,100.0,45000,190,0.19,0.02
