Train Accuracy,Train Loss,Evaluation Loss,Evaluation Accuracy,Query Times,Training Times,Cluster Coverage,Log Loss,Diversity Metrics,Entropy Reduction,MAE,Model Confidence,Data Percentage,Data Count,EPOCHS,Top 1 Error,Top 5 Error
25.69,2.05,1.79,36.04,4.11,1.6,10,1.79,0.45,1.84,0.16,0.32,22.22,10000,10,0.64,0.15
43.76,1.57,1.49,45.96,3.97,1.67,10,1.49,0.64,1.46,0.13,0.46,23.33,10500,20,0.54,0.08
51.17,1.37,1.42,50.18,4.1,1.72,10,1.42,0.69,1.3,0.12,0.53,24.44,11000,30,0.5,0.07
55.38,1.25,1.35,52.18,3.94,1.8,10,1.35,0.72,1.21,0.12,0.56,25.56,11500,40,0.48,0.06
59.24,1.14,1.33,52.42,3.75,1.87,10,1.33,0.72,1.16,0.12,0.58,26.67,12000,50,0.48,0.06
62.91,1.04,1.3,54.72,3.75,1.94,10,1.3,0.75,1.07,0.11,0.61,27.78,12500,60,0.45,0.05
66.68,0.94,1.33,54.7,3.78,2.06,10,1.33,0.76,0.99,0.11,0.64,28.89,13000,70,0.45,0.06
69.89,0.85,1.38,56.56,3.89,2.09,10,1.37,0.78,0.89,0.1,0.68,30.0,13500,80,0.43,0.06
73.21,0.76,1.43,56.94,3.58,2.22,10,1.42,0.8,0.78,0.1,0.72,31.11,14000,90,0.43,0.05
76.19,0.67,1.5,56.66,3.52,2.21,10,1.5,0.81,0.72,0.1,0.74,32.22,14500,100,0.43,0.06
79.05,0.59,1.6,56.6,3.5,2.29,10,1.59,0.82,0.65,0.1,0.76,33.33,15000,110,0.43,0.06
81.46,0.53,1.71,56.48,3.48,2.39,10,1.71,0.83,0.59,0.09,0.78,34.44,15500,120,0.44,0.06
83.68,0.47,1.82,56.06,3.31,2.45,10,1.81,0.84,0.54,0.09,0.8,35.56,16000,130,0.44,0.06
85.7,0.42,1.93,55.96,3.37,2.48,10,1.92,0.84,0.5,0.09,0.81,36.67,16500,140,0.44,0.06
87.13,0.38,2.07,55.56,3.39,2.75,10,2.06,0.85,0.45,0.09,0.83,37.78,17000,150,0.44,0.06
88.44,0.35,2.18,56.28,3.89,3.08,10,2.16,0.85,0.43,0.09,0.84,38.89,17500,160,0.44,0.06
89.18,0.33,2.22,54.7,3.13,2.74,10,2.2,0.86,0.41,0.09,0.84,40.0,18000,170,0.45,0.06
89.51,0.32,2.23,55.06,3.1,2.81,10,2.21,0.86,0.42,0.09,0.84,41.11,18500,180,0.45,0.06
90.52,0.29,2.26,56.16,3.11,2.88,10,2.25,0.86,0.4,0.09,0.84,42.22,19000,190,0.44,0.06
91.17,0.27,2.41,56.44,3.04,2.94,10,2.38,0.86,0.36,0.09,0.86,43.33,19500,200,0.44,0.06
91.41,0.27,2.47,55.36,2.91,3.05,10,2.44,0.86,0.36,0.09,0.86,44.44,20000,210,0.45,0.06
91.76,0.25,2.49,55.54,3.0,3.11,10,2.46,0.87,0.35,0.09,0.86,45.56,20500,220,0.44,0.06
92.14,0.24,2.57,55.46,2.87,3.23,10,2.53,0.86,0.34,0.09,0.87,46.67,21000,230,0.45,0.06
92.49,0.24,2.6,55.54,2.79,3.22,10,2.56,0.87,0.33,0.09,0.87,47.78,21500,240,0.44,0.06
92.8,0.23,2.66,55.58,2.79,3.28,10,2.62,0.87,0.33,0.09,0.87,48.89,22000,250,0.44,0.06
92.91,0.22,2.67,55.9,2.7,3.38,10,2.61,0.87,0.32,0.09,0.87,50.0,22500,260,0.44,0.06
93.15,0.22,2.72,55.76,2.59,3.49,10,2.65,0.87,0.32,0.09,0.88,51.11,23000,270,0.44,0.06
93.08,0.22,2.77,55.56,2.68,3.5,10,2.69,0.87,0.32,0.09,0.87,52.22,23500,280,0.44,0.06
93.37,0.21,2.73,56.66,2.48,3.63,10,2.65,0.87,0.31,0.09,0.88,53.33,24000,290,0.43,0.06
93.48,0.21,2.76,56.94,2.42,3.68,10,2.67,0.87,0.31,0.09,0.88,54.44,24500,300,0.43,0.06
93.4,0.21,2.73,56.04,2.37,3.74,10,2.66,0.87,0.31,0.09,0.88,55.56,25000,310,0.44,0.06
