Train Accuracy,Train Loss,Evaluation Loss,Evaluation Accuracy,Query Times,Training Times,Cluster Coverage,Log Loss,Diversity Metrics,Entropy Reduction,MAE,Model Confidence,Data Percentage,Data Count,EPOCHS,Top 1 Error,Top 5 Error
25.02,2.06,1.8,36.4,3.95,1.54,10,1.8,0.47,1.85,0.16,0.33,22.22,10000,10,0.64,0.15
42.72,1.61,1.55,43.68,3.93,1.6,10,1.55,0.61,1.53,0.14,0.44,23.33,10500,20,0.56,0.09
50.3,1.4,1.47,47.58,3.86,1.67,10,1.46,0.67,1.4,0.13,0.5,24.44,11000,30,0.52,0.09
55.17,1.26,1.37,50.24,3.78,1.74,10,1.38,0.69,1.29,0.12,0.53,25.56,11500,40,0.5,0.07
59.14,1.15,1.31,52.82,3.75,1.81,10,1.32,0.73,1.18,0.12,0.57,26.67,12000,50,0.47,0.06
62.91,1.04,1.31,54.72,3.69,1.86,10,1.31,0.75,1.07,0.11,0.61,27.78,12500,60,0.45,0.06
66.43,0.94,1.33,55.64,3.6,1.94,10,1.33,0.77,0.99,0.11,0.64,28.89,13000,70,0.44,0.06
69.97,0.85,1.34,55.44,3.53,2.02,10,1.35,0.78,0.92,0.1,0.66,30.0,13500,80,0.45,0.06
73.29,0.76,1.43,56.04,3.54,2.08,10,1.43,0.81,0.79,0.1,0.71,31.11,14000,90,0.44,0.05
76.11,0.68,1.46,56.64,3.57,2.16,10,1.46,0.81,0.76,0.1,0.72,32.22,14500,100,0.43,0.06
79.0,0.6,1.56,56.58,3.49,2.26,10,1.56,0.83,0.66,0.1,0.76,33.33,15000,110,0.43,0.06
81.39,0.54,1.7,55.68,3.38,2.3,10,1.7,0.83,0.6,0.1,0.78,34.44,15500,120,0.44,0.06
83.66,0.48,1.77,56.32,3.33,2.39,10,1.77,0.84,0.54,0.09,0.8,35.56,16000,130,0.44,0.05
85.48,0.42,1.86,55.28,3.29,2.46,10,1.85,0.85,0.52,0.09,0.8,36.67,16500,140,0.45,0.06
86.87,0.39,1.97,56.54,3.17,2.53,10,1.96,0.85,0.47,0.09,0.82,37.78,17000,150,0.43,0.06
88.42,0.35,2.1,55.78,3.19,2.6,10,2.08,0.85,0.43,0.09,0.84,38.89,17500,160,0.44,0.06
89.45,0.32,2.15,55.5,3.1,2.66,10,2.14,0.86,0.42,0.09,0.84,40.0,18000,170,0.44,0.06
89.88,0.31,2.21,56.2,3.05,2.75,10,2.19,0.86,0.4,0.09,0.85,41.11,18500,180,0.44,0.06
91.15,0.28,2.31,56.1,3.0,2.82,10,2.26,0.86,0.38,0.09,0.85,42.22,19000,190,0.44,0.06
91.73,0.26,2.41,56.14,2.97,2.87,10,2.36,0.86,0.37,0.09,0.86,43.33,19500,200,0.44,0.06
92.28,0.24,2.49,55.66,2.84,2.94,10,2.44,0.86,0.36,0.09,0.86,44.44,20000,210,0.44,0.07
92.46,0.24,2.48,56.44,2.8,3.01,10,2.43,0.87,0.35,0.09,0.87,45.56,20500,220,0.44,0.06
92.65,0.23,2.56,57.1,2.74,3.08,10,2.5,0.87,0.32,0.09,0.88,46.67,21000,230,0.43,0.06
93.32,0.22,2.61,56.84,2.75,3.16,10,2.55,0.87,0.32,0.09,0.88,47.78,21500,240,0.43,0.06
93.59,0.2,2.69,56.76,2.63,3.2,10,2.61,0.87,0.31,0.09,0.88,48.89,22000,250,0.43,0.06
93.81,0.2,2.75,56.6,2.75,3.3,10,2.65,0.87,0.3,0.09,0.88,50.0,22500,260,0.43,0.06
93.88,0.19,2.81,56.34,2.75,3.38,10,2.71,0.87,0.29,0.09,0.89,51.11,23000,270,0.44,0.06
93.71,0.2,2.76,56.88,2.5,3.62,10,2.66,0.87,0.29,0.09,0.89,52.22,23500,280,0.43,0.06
94.21,0.18,2.78,56.14,2.46,3.51,10,2.69,0.87,0.29,0.09,0.89,53.33,24000,290,0.44,0.06
94.22,0.18,2.76,56.7,2.33,3.57,10,2.67,0.87,0.29,0.09,0.89,54.44,24500,300,0.43,0.06
94.42,0.19,2.74,57.36,2.32,3.66,10,2.65,0.87,0.29,0.09,0.89,55.56,25000,310,0.43,0.06
