Train Accuracy,Train Loss,Evaluation Loss,Evaluation Accuracy,Query Times,Training Times,Cluster Coverage,Log Loss,Diversity Metrics,Entropy Reduction,MAE,Model Confidence,Data Percentage,Data Count,EPOCHS,Top 1 Error,Top 5 Error
33.25,1.84,1.49,45.56,-1.0,1.75,-1,1.49,-1.0,1.56,0.14,0.43,22.22,10000,10,0.54,0.08
55.95,1.24,1.26,54.9,4.54,2.05,10,1.25,0.6000000238418579,1.3,0.12,0.52,26.67,12000,20,0.45,0.05
67.71,0.93,1.1,61.1,4.35,2.38,10,1.1,0.6700000166893005,1.09,0.1,0.61,31.11,14000,30,0.39,0.04
75.89,0.71,1.02,64.48,3.92,2.7,10,1.02,0.7200000286102295,1.03,0.1,0.63,35.56,16000,40,0.36,0.04
81.83,0.54,0.99,66.58,3.85,3.02,10,0.98,0.7099999785423279,0.87,0.09,0.69,40.0,18000,50,0.33,0.03
85.9,0.42,0.92,69.1,3.61,3.34,10,0.92,0.7400000095367432,0.7,0.08,0.75,44.44,20000,60,0.31,0.03
89.3,0.33,0.89,70.8,3.34,3.62,10,0.88,0.7599999904632568,0.63,0.07,0.77,48.89,22000,70,0.29,0.02
91.68,0.26,0.91,71.16,3.18,3.96,10,0.91,0.7599999904632568,0.54,0.07,0.8,53.33,24000,80,0.29,0.02
93.07,0.22,0.89,72.8,2.88,4.23,10,0.89,0.7699999809265137,0.49,0.06,0.82,57.78,26000,90,0.27,0.02
94.11,0.19,0.94,72.34,2.53,4.61,10,0.93,0.7799999713897705,0.43,0.06,0.84,62.22,28000,100,0.28,0.02
94.58,0.17,0.91,73.0,2.32,4.97,10,0.91,0.7799999713897705,0.42,0.06,0.85,66.67,30000,110,0.27,0.02
94.83,0.16,0.94,74.3,1.97,5.23,10,0.93,0.7599999904632568,0.37,0.06,0.86,71.11,32000,120,0.26,0.02
94.82,0.16,0.94,75.06,1.77,5.62,10,0.94,0.75,0.35,0.06,0.87,75.56,34000,130,0.25,0.02
94.81,0.16,0.91,75.64,1.56,5.94,10,0.91,0.7599999904632568,0.33,0.05,0.87,80.0,36000,140,0.24,0.02
94.95,0.16,0.9,76.36,1.24,6.24,10,0.9,0.7599999904632568,0.32,0.05,0.88,84.44,38000,150,0.24,0.02
94.81,0.16,0.9,76.56,0.99,6.53,10,0.9,0.75,0.3,0.05,0.89,88.89,40000,160,0.23,0.02
94.66,0.16,0.89,76.88,0.85,6.8,10,0.88,0.7200000286102295,0.3,0.05,0.89,93.33,42000,170,0.23,0.02
94.5,0.17,0.86,77.02,0.5,7.17,10,0.86,0.7300000190734863,0.29,0.05,0.89,97.78,44000,180,0.23,0.02
95.17,0.15,0.89,77.54,0.21,7.28,10,0.89,0.699999988079071,0.27,0.05,0.9,100.0,45000,190,0.22,0.01
