Train Accuracy,Train Loss,Evaluation Loss,Evaluation Accuracy,Query Times,Training Times,Cluster Coverage,Log Loss,Diversity Metrics,Entropy Reduction,MAE,Model Confidence,Data Percentage,Data Count,EPOCHS,Top 1 Error,Top 5 Error
68.45,0.89,1.7,55.22,7.9,6.38,10,1.7,0.82,0.57,0.1,0.79,22.22,10000,10,0.45,0.07
92.78,0.22,1.54,62.04,7.82,6.7,10,1.53,0.85,0.44,0.08,0.84,23.33,10500,20,0.38,0.04
98.52,0.05,1.27,69.02,7.64,7.0,10,1.25,0.86,0.38,0.07,0.86,24.44,11000,30,0.31,0.04
98.92,0.04,1.27,68.92,7.54,7.32,10,1.25,0.87,0.36,0.07,0.87,25.56,11500,40,0.31,0.03
98.91,0.04,1.26,69.36,7.43,7.63,10,1.24,0.87,0.35,0.07,0.87,26.67,12000,50,0.31,0.03
99.05,0.04,1.25,70.44,7.28,7.96,10,1.23,0.87,0.34,0.06,0.88,27.78,12500,60,0.3,0.03
98.95,0.04,1.24,70.46,7.18,8.27,10,1.22,0.87,0.32,0.06,0.88,28.89,13000,70,0.3,0.03
99.17,0.03,1.18,72.36,7.08,8.57,10,1.16,0.87,0.32,0.06,0.88,30.0,13500,80,0.28,0.03
99.2,0.03,1.14,72.48,6.96,8.88,10,1.13,0.88,0.31,0.06,0.88,31.11,14000,90,0.28,0.03
99.22,0.03,1.15,72.76,6.84,9.17,10,1.15,0.88,0.3,0.06,0.89,32.22,14500,100,0.27,0.03
99.28,0.03,1.12,73.54,6.81,9.5,10,1.11,0.88,0.3,0.06,0.89,33.33,15000,110,0.26,0.03
99.06,0.04,1.11,74.32,6.67,9.83,10,1.11,0.88,0.29,0.06,0.89,34.44,15500,120,0.26,0.02
99.27,0.03,1.09,74.1,6.5,10.13,10,1.09,0.88,0.28,0.06,0.9,35.56,16000,130,0.26,0.02
99.36,0.03,1.09,74.14,6.43,10.43,10,1.08,0.88,0.28,0.06,0.9,36.67,16500,140,0.26,0.02
99.39,0.02,1.05,74.88,6.29,10.74,10,1.04,0.88,0.28,0.05,0.9,37.78,17000,150,0.25,0.02
99.38,0.02,1.06,75.38,6.24,11.05,10,1.05,0.88,0.27,0.05,0.9,38.89,17500,160,0.25,0.02
99.35,0.03,1.04,75.28,6.06,11.38,10,1.03,0.88,0.27,0.05,0.9,40.0,18000,170,0.25,0.02
98.9,0.04,1.08,74.56,5.98,11.7,10,1.07,0.88,0.27,0.05,0.9,41.11,18500,180,0.25,0.02
99.27,0.03,0.98,75.92,5.92,12.01,10,0.97,0.88,0.27,0.05,0.9,42.22,19000,190,0.24,0.02
99.55,0.02,0.97,76.02,5.76,12.32,10,0.96,0.89,0.26,0.05,0.9,43.33,19500,200,0.24,0.02
99.52,0.02,0.93,77.54,5.67,12.64,10,0.92,0.89,0.26,0.05,0.91,44.44,20000,210,0.22,0.02
99.5,0.02,0.93,77.34,5.58,12.95,10,0.92,0.89,0.26,0.05,0.9,45.56,20500,220,0.23,0.02
99.44,0.02,0.96,76.96,5.42,13.26,10,0.95,0.89,0.26,0.05,0.91,46.67,21000,230,0.23,0.02
99.54,0.02,0.9,78.08,5.3,13.53,10,0.89,0.89,0.25,0.05,0.91,47.78,21500,240,0.22,0.02
99.55,0.02,0.9,78.26,5.19,13.87,10,0.88,0.89,0.25,0.05,0.91,48.89,22000,250,0.22,0.02
99.54,0.02,0.86,78.7,5.1,14.2,10,0.86,0.89,0.25,0.05,0.91,50.0,22500,260,0.21,0.01
99.51,0.02,0.86,78.62,5.0,14.51,10,0.85,0.89,0.24,0.05,0.91,51.11,23000,270,0.21,0.02
99.55,0.02,0.89,78.56,4.88,14.84,10,0.87,0.89,0.24,0.05,0.91,52.22,23500,280,0.21,0.02
99.59,0.02,0.85,79.1,4.76,15.14,10,0.85,0.89,0.24,0.05,0.91,53.33,24000,290,0.21,0.02
99.58,0.02,0.85,79.24,4.66,15.42,10,0.84,0.89,0.24,0.04,0.91,54.44,24500,300,0.21,0.02
99.66,0.01,0.81,79.74,4.52,15.75,10,0.8,0.89,0.23,0.04,0.92,55.56,25000,310,0.2,0.02
