Train Accuracy,Train Loss,Evaluation Loss,Evaluation Accuracy,Query Times,Training Times,Cluster Coverage,Log Loss,Diversity Metrics,Entropy Reduction,MAE,Model Confidence,Data Percentage,Data Count,EPOCHS,Top 1 Error,Top 5 Error
10.37,2.32,2.3,10.76,-1.0,1.63,-1,2.3,-1.0,2.3,0.18,0.12,22.22,10000,10,0.89,0.48
18.0,2.11,1.9,25.14,4.15,1.92,10,1.89,0.009999999776482582,1.91,0.16,0.24,26.67,12000,20,0.75,0.16
33.2,1.73,1.66,37.64,4.02,2.2,10,1.64,0.38999998569488525,1.67,0.15,0.36,31.11,14000,30,0.62,0.1
46.95,1.44,1.42,47.44,3.67,2.7,10,1.4,0.5199999809265137,1.45,0.13,0.44,35.56,16000,40,0.53,0.07
57.31,1.18,1.28,54.0,3.52,2.8,10,1.26,0.6100000143051147,1.24,0.12,0.53,40.0,18000,50,0.46,0.05
66.03,0.96,1.14,58.72,3.19,3.11,10,1.12,0.6700000166893005,1.06,0.1,0.6,44.44,20000,60,0.41,0.04
73.39,0.77,1.06,63.14,3.0,3.42,10,1.04,0.6899999976158142,0.89,0.09,0.67,48.89,22000,70,0.37,0.03
79.43,0.6,1.04,64.52,2.83,3.64,10,1.02,0.7300000190734863,0.76,0.09,0.71,53.33,24000,80,0.35,0.03
84.53,0.46,1.17,63.56,2.5,3.97,10,1.15,0.7200000286102295,0.61,0.08,0.77,57.78,26000,90,0.36,0.03
88.23,0.36,1.16,67.26,2.32,4.42,10,1.14,0.7400000095367432,0.48,0.07,0.82,62.22,28000,100,0.33,0.03
91.72,0.27,1.26,67.78,2.04,4.7,10,1.25,0.7799999713897705,0.4,0.07,0.85,66.67,30000,110,0.32,0.03
93.98,0.21,1.33,68.6,1.9,4.94,10,1.31,0.7699999809265137,0.33,0.07,0.87,71.11,32000,120,0.31,0.03
95.45,0.17,1.52,67.82,1.61,5.19,10,1.51,0.7799999713897705,0.28,0.07,0.89,75.56,34000,130,0.32,0.04
95.93,0.15,1.38,70.48,1.43,5.64,10,1.37,0.7799999713897705,0.27,0.06,0.9,80.0,36000,140,0.3,0.03
96.48,0.14,1.42,71.0,1.21,5.78,10,1.41,0.7699999809265137,0.25,0.06,0.9,84.44,38000,150,0.29,0.03
96.59,0.13,1.47,70.72,0.95,6.08,10,1.46,0.7799999713897705,0.24,0.06,0.91,88.89,40000,160,0.29,0.03
96.57,0.13,1.36,71.1,0.72,6.37,10,1.35,0.7599999904632568,0.24,0.06,0.91,93.33,42000,170,0.29,0.03
96.57,0.13,1.35,72.78,0.48,6.63,10,1.34,0.7599999904632568,0.22,0.06,0.92,97.78,44000,180,0.27,0.03
97.28,0.11,1.44,71.9,0.24,6.89,10,1.43,0.7599999904632568,0.21,0.06,0.92,100.0,45000,190,0.28,0.03
