Train Accuracy,Train Loss,Evaluation Loss,Evaluation Accuracy,Query Times,Training Times,Cluster Coverage,Log Loss,Diversity Metrics,Entropy Reduction,MAE,Model Confidence,Data Percentage,Data Count,EPOCHS,Top 1 Error,Top 5 Error
10.16,2.32,2.31,9.88,-1.0,1.62,-1,2.31,-1.0,2.3,0.18,0.12,22.22,10000,10,0.9,0.49
12.08,2.28,2.12,17.66,4.12,1.94,10,2.12,0.009999999776482582,2.16,0.17,0.18,26.67,12000,20,0.82,0.27
24.85,1.91,1.76,30.44,3.91,2.25,10,1.75,0.18000000715255737,1.8,0.16,0.28,31.11,14000,30,0.7,0.12
38.58,1.62,1.55,42.42,3.62,2.53,10,1.53,0.44999998807907104,1.47,0.14,0.43,35.56,16000,40,0.58,0.08
51.0,1.33,1.3,52.58,3.54,2.96,10,1.27,0.6100000143051147,1.26,0.12,0.52,40.0,18000,50,0.47,0.05
61.6,1.07,1.15,58.78,3.32,3.13,10,1.12,0.6800000071525574,1.08,0.11,0.59,44.44,20000,60,0.41,0.04
70.15,0.85,1.04,63.68,2.97,3.42,10,1.01,0.699999988079071,0.91,0.09,0.67,48.89,22000,70,0.36,0.03
76.89,0.67,1.04,64.56,2.79,3.73,10,1.01,0.7400000095367432,0.78,0.09,0.71,53.33,24000,80,0.35,0.03
82.19,0.52,1.08,65.84,2.57,4.04,10,1.06,0.75,0.63,0.08,0.77,57.78,26000,90,0.34,0.04
86.65,0.4,1.21,66.44,2.28,4.28,10,1.18,0.7699999809265137,0.47,0.07,0.82,62.22,28000,100,0.34,0.03
90.26,0.3,1.27,68.1,2.04,4.8,10,1.24,0.7799999713897705,0.4,0.07,0.85,66.67,30000,110,0.32,0.04
92.97,0.23,1.3,68.98,1.93,4.98,10,1.27,0.7900000214576721,0.36,0.07,0.86,71.11,32000,120,0.31,0.04
94.73,0.18,1.52,68.56,1.64,5.18,10,1.49,0.7799999713897705,0.29,0.07,0.89,75.56,34000,130,0.31,0.04
95.58,0.16,1.46,70.2,1.38,5.57,10,1.44,0.7699999809265137,0.26,0.06,0.9,80.0,36000,140,0.3,0.03
96.36,0.14,1.49,70.76,1.16,5.79,10,1.46,0.7799999713897705,0.25,0.06,0.91,84.44,38000,150,0.29,0.04
96.44,0.14,1.52,71.0,0.98,6.08,10,1.49,0.7799999713897705,0.23,0.06,0.91,88.89,40000,160,0.29,0.03
96.6,0.13,1.59,69.96,0.75,6.48,10,1.56,0.7599999904632568,0.22,0.06,0.91,93.33,42000,170,0.3,0.03
96.62,0.13,1.52,71.94,0.46,6.63,10,1.48,0.7400000095367432,0.22,0.06,0.92,97.78,44000,180,0.28,0.03
97.36,0.11,1.52,71.92,0.24,6.86,10,1.49,0.75,0.21,0.06,0.92,100.0,45000,190,0.28,0.03
