Train Accuracy,Train Loss,Evaluation Loss,Evaluation Accuracy,Query Times,Training Times,Cluster Coverage,Log Loss,Diversity Metrics,Entropy Reduction,MAE,Model Confidence,Data Percentage,Data Count,EPOCHS,Top 1 Error,Top 5 Error
9.94,2.32,2.31,11.22,-1.0,1.59,-1,2.31,-1.0,2.29,0.18,0.12,22.22,10000,10,0.89,0.49
14.35,2.22,2.01,22.08,4.15,1.94,10,2.0,0.009999999776482582,2.0,0.17,0.22,26.67,12000,20,0.78,0.22
25.94,1.88,1.72,34.14,3.93,2.21,10,1.71,0.33000001311302185,1.75,0.15,0.31,31.11,14000,30,0.66,0.12
36.61,1.67,1.47,43.84,3.66,2.53,10,1.46,0.5,1.51,0.14,0.42,35.56,16000,40,0.56,0.07
44.14,1.49,1.29,52.02,3.49,2.83,10,1.27,0.6299999952316284,1.25,0.12,0.52,40.0,18000,50,0.48,0.05
52.06,1.29,1.09,60.36,3.22,3.15,10,1.07,0.7300000190734863,1.01,0.1,0.62,44.44,20000,60,0.4,0.03
58.74,1.13,1.12,61.12,2.99,3.38,10,1.1,0.7900000214576721,0.87,0.09,0.67,48.89,22000,70,0.39,0.04
66.02,0.94,0.93,68.54,2.69,3.66,10,0.92,0.8100000023841858,0.69,0.08,0.74,53.33,24000,80,0.31,0.03
72.89,0.76,0.96,70.28,2.66,4.08,10,0.94,0.8500000238418579,0.54,0.07,0.8,57.78,26000,90,0.3,0.03
80.0,0.57,1.01,71.22,2.33,4.3,10,0.99,0.8600000143051147,0.43,0.07,0.83,62.22,28000,100,0.29,0.02
86.84,0.4,1.2,71.28,2.03,4.64,10,1.17,0.8700000047683716,0.3,0.06,0.88,66.67,30000,110,0.29,0.03
91.76,0.27,1.28,72.92,1.92,4.87,10,1.25,0.8799999952316284,0.24,0.06,0.91,71.11,32000,120,0.27,0.02
94.73,0.18,1.42,72.98,1.6,5.32,10,1.39,0.8799999952316284,0.21,0.06,0.92,75.56,34000,130,0.27,0.03
96.7,0.13,1.55,73.28,1.42,5.53,10,1.52,0.8799999952316284,0.19,0.06,0.93,80.0,36000,140,0.27,0.03
97.72,0.09,1.53,73.66,1.18,5.92,10,1.5,0.8700000047683716,0.18,0.05,0.93,84.44,38000,150,0.26,0.03
98.41,0.07,1.51,74.72,0.98,6.1,10,1.47,0.8700000047683716,0.17,0.05,0.93,88.89,40000,160,0.25,0.03
98.79,0.06,1.54,73.88,0.73,6.46,10,1.51,0.8600000143051147,0.18,0.05,0.93,93.33,42000,170,0.26,0.03
98.94,0.05,1.49,74.86,0.51,6.73,10,1.47,0.8600000143051147,0.17,0.05,0.93,97.78,44000,180,0.25,0.03
99.02,0.05,1.63,74.42,0.22,6.89,10,1.6,0.8600000143051147,0.16,0.05,0.94,100.0,45000,190,0.26,0.03
