Train Accuracy,Train Loss,Evaluation Loss,Evaluation Accuracy,Query Times,Training Times,Cluster Coverage,Log Loss,Diversity Metrics,Entropy Reduction,MAE,Model Confidence,Data Percentage,Data Count,EPOCHS,Top 1 Error,Top 5 Error
14.38,2.25,2.02,23.9,4.07,2.5,10,2.02,0.38,1.92,0.17,0.3,22.22,10000,10,0.76,0.23
35.14,1.75,1.6,40.2,3.94,2.61,10,1.61,0.59,1.56,0.14,0.41,23.33,10500,20,0.6,0.1
44.97,1.48,1.43,48.76,4.04,2.72,10,1.43,0.69,1.29,0.13,0.52,24.44,11000,30,0.51,0.07
52.41,1.3,1.3,52.76,3.91,2.85,10,1.3,0.73,1.13,0.11,0.58,25.56,11500,40,0.47,0.06
59.69,1.12,1.07,61.7,3.71,2.96,10,1.08,0.78,0.95,0.1,0.66,26.67,12000,50,0.38,0.03
65.53,0.96,0.98,65.14,3.75,3.08,10,0.98,0.78,0.92,0.09,0.67,27.78,12500,60,0.35,0.03
70.04,0.84,0.89,68.26,3.71,3.19,10,0.89,0.8,0.78,0.08,0.72,28.89,13000,70,0.32,0.02
74.51,0.72,0.82,71.34,3.58,3.3,10,0.82,0.82,0.67,0.07,0.76,30.0,13500,80,0.29,0.02
78.06,0.62,0.81,71.46,3.54,3.42,10,0.81,0.83,0.59,0.07,0.79,31.11,14000,90,0.29,0.02
81.02,0.54,0.74,75.04,3.57,3.55,10,0.74,0.85,0.51,0.06,0.82,32.22,14500,100,0.25,0.02
83.98,0.45,0.78,74.4,3.44,3.67,10,0.78,0.84,0.49,0.06,0.82,33.33,15000,110,0.26,0.02
86.55,0.38,0.72,77.3,3.42,3.79,10,0.72,0.86,0.42,0.05,0.84,34.44,15500,120,0.23,0.02
89.31,0.3,0.8,76.88,3.4,3.9,10,0.8,0.87,0.35,0.05,0.87,35.56,16000,130,0.23,0.02
91.64,0.24,0.81,78.6,3.32,4.02,10,0.82,0.87,0.28,0.05,0.89,36.67,16500,140,0.21,0.02
93.47,0.19,0.9,77.94,3.36,4.14,10,0.89,0.88,0.25,0.05,0.9,37.78,17000,150,0.22,0.02
95.03,0.15,0.92,78.16,3.2,4.25,10,0.92,0.88,0.24,0.05,0.91,38.89,17500,160,0.22,0.02
96.25,0.11,1.03,77.12,3.2,4.37,10,1.03,0.88,0.23,0.05,0.91,40.0,18000,170,0.23,0.02
96.59,0.1,0.97,79.06,3.1,4.49,10,0.98,0.88,0.19,0.04,0.93,41.11,18500,180,0.21,0.02
97.67,0.07,1.08,78.68,3.04,4.61,10,1.09,0.88,0.18,0.05,0.93,42.22,19000,190,0.21,0.02
98.07,0.06,1.12,77.74,2.99,4.71,10,1.12,0.88,0.19,0.05,0.93,43.33,19500,200,0.22,0.02
98.35,0.06,0.98,79.14,2.94,4.83,10,0.98,0.88,0.19,0.04,0.93,44.44,20000,210,0.21,0.01
98.51,0.05,1.03,79.26,2.94,4.96,10,1.04,0.88,0.17,0.04,0.93,45.56,20500,220,0.21,0.01
98.66,0.05,1.12,78.4,2.79,5.07,10,1.12,0.88,0.17,0.04,0.93,46.67,21000,230,0.22,0.02
98.77,0.04,1.1,78.64,2.72,5.19,10,1.09,0.88,0.16,0.04,0.94,47.78,21500,240,0.21,0.01
98.89,0.04,1.02,80.04,2.68,5.3,10,1.02,0.88,0.16,0.04,0.94,48.89,22000,250,0.2,0.01
98.97,0.04,1.01,80.34,2.62,5.42,10,1.01,0.88,0.17,0.04,0.94,50.0,22500,260,0.2,0.02
99.06,0.03,1.05,80.46,2.62,5.54,10,1.05,0.89,0.15,0.04,0.94,51.11,23000,270,0.2,0.01
99.07,0.03,1.04,80.3,2.53,5.67,10,1.04,0.89,0.15,0.04,0.94,52.22,23500,280,0.2,0.02
99.12,0.03,1.0,80.24,2.59,5.78,10,0.99,0.89,0.16,0.04,0.94,53.33,24000,290,0.2,0.01
99.16,0.03,1.04,80.16,2.41,5.89,10,1.04,0.89,0.15,0.04,0.94,54.44,24500,300,0.2,0.01
99.26,0.03,1.01,80.56,2.34,6.0,10,1.02,0.89,0.15,0.04,0.94,55.56,25000,310,0.19,0.01
