Train Accuracy,Train Loss,Evaluation Loss,Evaluation Accuracy,Query Times,Training Times,Cluster Coverage,Log Loss,Diversity Metrics,Entropy Reduction,MAE,Model Confidence,Data Percentage,Data Count,EPOCHS,Top 1 Error,Top 5 Error
31.65,1.88,1.53,43.98,-1.0,1.78,-1,1.53,-1.0,1.64,0.14,0.39,22.22,10000,10,0.56,0.08
47.08,1.47,1.27,54.52,4.52,2.12,10,1.27,0.5600000023841858,1.33,0.12,0.51,26.67,12000,20,0.45,0.05
54.67,1.28,1.05,62.94,4.2,2.39,10,1.05,0.6800000071525574,1.11,0.1,0.59,31.11,14000,30,0.37,0.03
61.01,1.1,0.92,68.08,4.08,2.68,10,0.92,0.7599999904632568,0.9,0.09,0.67,35.56,16000,40,0.32,0.03
66.82,0.94,0.84,70.72,3.83,3.05,10,0.85,0.8100000023841858,0.76,0.08,0.73,40.0,18000,50,0.29,0.03
72.19,0.79,0.78,74.28,3.69,3.35,10,0.78,0.8399999737739563,0.6,0.07,0.78,44.44,20000,60,0.26,0.02
76.61,0.66,0.76,75.54,3.18,3.68,10,0.77,0.8600000143051147,0.5,0.06,0.82,48.89,22000,70,0.24,0.01
81.23,0.53,0.76,76.42,3.01,4.04,10,0.76,0.8700000047683716,0.47,0.06,0.83,53.33,24000,80,0.24,0.02
85.18,0.43,0.77,76.9,2.87,4.48,10,0.77,0.8799999952316284,0.4,0.06,0.85,57.78,26000,90,0.23,0.01
88.21,0.34,0.82,77.68,2.58,4.12,10,0.82,0.8799999952316284,0.32,0.05,0.88,62.22,28000,100,0.22,0.01
90.74,0.27,0.82,78.02,2.07,4.53,10,0.83,0.8799999952316284,0.31,0.05,0.88,66.67,30000,110,0.22,0.01
92.95,0.21,0.87,78.72,1.86,5.31,10,0.87,0.8899999856948853,0.26,0.05,0.9,71.11,32000,120,0.21,0.01
94.48,0.17,0.89,78.76,1.85,5.8,10,0.9,0.8799999952316284,0.25,0.05,0.9,75.56,34000,130,0.21,0.01
95.69,0.13,0.93,79.0,1.57,6.2,10,0.93,0.8799999952316284,0.23,0.05,0.91,80.0,36000,140,0.21,0.01
96.63,0.11,0.91,79.12,1.28,6.42,10,0.91,0.8799999952316284,0.22,0.05,0.91,84.44,38000,150,0.21,0.01
97.32,0.08,0.96,77.82,1.26,6.64,10,0.96,0.8700000047683716,0.23,0.05,0.91,88.89,40000,160,0.22,0.01
97.86,0.07,0.94,78.76,0.76,7.15,10,0.94,0.8600000143051147,0.22,0.05,0.92,93.33,42000,170,0.21,0.01
98.28,0.06,0.99,78.56,0.51,7.42,10,0.99,0.8500000238418579,0.21,0.05,0.92,97.78,44000,180,0.21,0.02
98.53,0.05,0.99,78.98,0.27,7.4,10,0.99,0.7900000214576721,0.2,0.04,0.92,100.0,45000,190,0.21,0.01
