Train Accuracy,Train Loss,Evaluation Loss,Evaluation Accuracy,Query Times,Training Times,Cluster Coverage,Log Loss,Diversity Metrics,Entropy Reduction,MAE,Model Confidence,Data Percentage,Data Count,EPOCHS,Top 1 Error,Top 5 Error
58.24,1.15,1.26,59.88,6.04,4.66,10,1.27,0.8,0.74,0.09,0.74,22.22,10000,5,0.4,0.04
78.56,0.62,1.05,67.66,6.01,4.9,10,1.06,0.84,0.55,0.07,0.81,23.33,10500,10,0.32,0.03
90.0,0.29,1.13,70.58,5.9,5.1,10,1.14,0.86,0.36,0.06,0.87,24.44,11000,15,0.29,0.03
94.8,0.16,1.17,72.0,5.79,5.32,10,1.18,0.86,0.3,0.06,0.89,25.56,11500,20,0.28,0.03
96.55,0.1,1.08,74.34,5.71,5.56,10,1.09,0.87,0.26,0.05,0.91,26.67,12000,25,0.26,0.02
97.17,0.09,1.16,74.56,5.7,5.78,10,1.16,0.88,0.23,0.05,0.92,27.78,12500,30,0.25,0.03
97.62,0.08,1.14,74.22,5.54,6.02,10,1.15,0.88,0.24,0.05,0.91,28.89,13000,35,0.26,0.02
98.22,0.06,1.09,76.76,5.48,6.23,10,1.1,0.88,0.21,0.05,0.93,30.0,13500,40,0.23,0.02
98.52,0.05,1.08,76.1,5.4,6.47,10,1.09,0.88,0.21,0.05,0.92,31.11,14000,45,0.24,0.02
98.86,0.04,1.06,77.22,5.26,6.68,10,1.07,0.88,0.2,0.05,0.93,32.22,14500,50,0.23,0.02
98.62,0.05,1.08,76.28,5.24,6.92,10,1.08,0.88,0.2,0.05,0.93,33.33,15000,55,0.24,0.02
98.8,0.04,1.06,77.6,5.09,7.14,10,1.07,0.88,0.19,0.05,0.93,34.44,15500,60,0.22,0.02
98.76,0.04,1.09,77.36,5.1,7.36,10,1.1,0.88,0.2,0.05,0.93,35.56,16000,65,0.23,0.02
98.97,0.04,1.01,77.64,4.99,7.59,10,1.02,0.88,0.19,0.05,0.93,36.67,16500,70,0.22,0.02
99.12,0.03,1.03,79.0,4.83,7.81,10,1.04,0.88,0.18,0.04,0.93,37.78,17000,75,0.21,0.02
99.05,0.03,1.04,78.48,4.81,8.04,10,1.05,0.88,0.17,0.04,0.94,38.89,17500,80,0.22,0.02
99.03,0.03,1.04,78.38,4.74,8.26,10,1.05,0.88,0.18,0.05,0.94,40.0,18000,85,0.22,0.02
98.53,0.05,0.98,78.66,4.61,8.49,10,0.98,0.88,0.19,0.05,0.93,41.11,18500,90,0.21,0.02
99.23,0.03,0.96,79.96,4.49,8.69,10,0.96,0.88,0.17,0.04,0.94,42.22,19000,95,0.2,0.02
99.17,0.03,0.99,78.6,4.43,8.94,10,1.0,0.88,0.18,0.04,0.94,43.33,19500,100,0.21,0.02
99.19,0.03,0.95,79.92,4.41,9.18,10,0.96,0.88,0.17,0.04,0.94,44.44,20000,105,0.2,0.02
99.32,0.03,0.96,79.8,4.33,9.39,10,0.96,0.88,0.16,0.04,0.94,45.56,20500,110,0.2,0.02
98.97,0.04,0.92,79.98,4.23,9.62,10,0.93,0.88,0.18,0.04,0.94,46.67,21000,115,0.2,0.02
99.19,0.03,0.91,80.22,4.07,9.85,10,0.92,0.88,0.17,0.04,0.94,47.78,21500,120,0.2,0.01
99.32,0.02,0.94,80.46,4.02,10.06,10,0.94,0.89,0.16,0.04,0.94,48.89,22000,125,0.2,0.02
99.24,0.03,0.89,80.56,3.95,10.3,10,0.89,0.89,0.16,0.04,0.94,50.0,22500,130,0.19,0.01
99.28,0.03,0.86,81.18,3.88,10.53,10,0.87,0.89,0.16,0.04,0.94,51.11,23000,135,0.19,0.02
99.11,0.03,0.89,80.14,3.8,10.77,10,0.9,0.89,0.16,0.04,0.94,52.22,23500,140,0.2,0.02
99.26,0.03,0.9,80.96,3.7,10.98,10,0.91,0.88,0.16,0.04,0.94,53.33,24000,145,0.19,0.01
99.38,0.02,0.88,80.82,3.58,11.18,10,0.88,0.89,0.16,0.04,0.94,54.44,24500,150,0.19,0.01
99.39,0.02,0.82,82.36,3.55,11.41,10,0.83,0.89,0.15,0.04,0.95,55.56,25000,155,0.18,0.01
