Train Accuracy,Train Loss,Evaluation Loss,Evaluation Accuracy,Query Times,Training Times,Cluster Coverage,Log Loss,Diversity Metrics,Entropy Reduction,MAE,Model Confidence,Data Percentage,Data Count,EPOCHS,Top 1 Error,Top 5 Error
56.82,1.19,1.37,56.28,6.05,4.65,10,1.37,0.78,0.8,0.1,0.72,22.22,10000,5,0.44,0.06
78.47,0.63,1.28,63.6,5.98,4.9,10,1.28,0.82,0.52,0.08,0.81,23.33,10500,10,0.36,0.03
90.85,0.27,1.23,68.74,5.91,5.1,10,1.23,0.86,0.35,0.07,0.87,24.44,11000,15,0.31,0.03
95.07,0.15,1.24,69.94,5.77,5.33,10,1.24,0.86,0.3,0.06,0.89,25.56,11500,20,0.3,0.02
96.8,0.1,1.33,70.52,5.73,5.56,10,1.32,0.87,0.27,0.06,0.9,26.67,12000,25,0.29,0.03
97.48,0.08,1.24,73.3,5.71,5.81,10,1.24,0.88,0.23,0.06,0.92,27.78,12500,30,0.27,0.02
96.98,0.1,1.08,74.72,5.52,6.05,10,1.09,0.87,0.26,0.05,0.91,28.89,13000,35,0.25,0.02
98.26,0.06,1.13,75.02,5.47,6.23,10,1.13,0.88,0.22,0.05,0.92,30.0,13500,40,0.25,0.02
98.54,0.05,1.09,76.24,5.33,6.46,10,1.1,0.88,0.22,0.05,0.92,31.11,14000,45,0.24,0.02
98.8,0.04,1.1,76.0,5.3,6.7,10,1.11,0.88,0.21,0.05,0.92,32.22,14500,50,0.24,0.02
98.45,0.05,1.05,76.72,5.22,6.91,10,1.06,0.88,0.2,0.05,0.93,33.33,15000,55,0.23,0.02
98.62,0.05,1.15,75.14,5.11,7.17,10,1.16,0.88,0.21,0.05,0.92,34.44,15500,60,0.25,0.02
98.99,0.04,1.06,76.62,5.1,7.36,10,1.07,0.88,0.2,0.05,0.93,35.56,16000,65,0.23,0.02
99.04,0.03,0.98,78.2,4.97,7.6,10,0.99,0.88,0.2,0.05,0.93,36.67,16500,70,0.22,0.02
99.01,0.03,1.0,78.22,4.89,7.82,10,1.01,0.88,0.19,0.05,0.93,37.78,17000,75,0.22,0.02
99.13,0.03,1.02,77.56,4.78,8.04,10,1.03,0.88,0.19,0.05,0.93,38.89,17500,80,0.22,0.02
99.07,0.03,0.98,78.62,4.72,8.27,10,0.99,0.88,0.19,0.04,0.93,40.0,18000,85,0.21,0.02
98.64,0.05,0.98,78.06,4.63,8.51,10,0.99,0.88,0.2,0.05,0.93,41.11,18500,90,0.22,0.02
98.82,0.04,0.95,79.08,4.5,8.71,10,0.96,0.88,0.19,0.04,0.93,42.22,19000,95,0.21,0.02
99.25,0.03,0.95,79.6,4.45,8.93,10,0.96,0.88,0.17,0.04,0.94,43.33,19500,100,0.2,0.01
99.3,0.03,0.94,79.22,4.4,9.16,10,0.95,0.88,0.18,0.04,0.94,44.44,20000,105,0.21,0.02
99.32,0.02,0.93,79.56,4.26,9.4,10,0.94,0.88,0.18,0.04,0.94,45.56,20500,110,0.2,0.02
99.19,0.03,0.96,79.36,4.22,9.63,10,0.97,0.88,0.17,0.04,0.94,46.67,21000,115,0.21,0.02
99.22,0.03,0.95,79.34,4.19,9.83,10,0.96,0.88,0.17,0.04,0.94,47.78,21500,120,0.21,0.02
99.29,0.03,0.91,80.02,4.06,10.07,10,0.92,0.88,0.17,0.04,0.94,48.89,22000,125,0.2,0.01
99.29,0.02,0.91,80.74,3.94,10.33,10,0.92,0.88,0.16,0.04,0.94,50.0,22500,130,0.19,0.02
99.28,0.03,0.86,80.92,3.89,10.5,10,0.87,0.89,0.16,0.04,0.94,51.11,23000,135,0.19,0.02
99.23,0.03,0.87,80.6,3.81,10.76,10,0.88,0.89,0.16,0.04,0.94,52.22,23500,140,0.19,0.01
99.23,0.03,0.86,81.92,3.73,10.97,10,0.87,0.89,0.15,0.04,0.94,53.33,24000,145,0.18,0.02
99.3,0.02,0.87,81.32,3.55,11.2,10,0.88,0.89,0.16,0.04,0.94,54.44,24500,150,0.19,0.02
99.4,0.02,0.86,81.6,3.54,11.43,10,0.87,0.89,0.15,0.04,0.95,55.56,25000,155,0.18,0.01
