Train Accuracy,Train Loss,Evaluation Loss,Evaluation Accuracy,Query Times,Training Times,Cluster Coverage,Log Loss,Diversity Metrics,Entropy Reduction,MAE,Model Confidence,Data Percentage,Data Count,EPOCHS,Top 1 Error,Top 5 Error
10.36,2.32,2.31,9.78,-1.0,1.63,-1,2.31,-1.0,2.3,0.18,0.12,22.22,10000,10,0.9,0.49
12.66,2.28,2.13,18.3,4.13,1.93,10,2.12,0.009999999776482582,2.15,0.17,0.18,26.67,12000,20,0.82,0.27
24.23,1.93,1.89,27.04,3.82,2.27,10,1.88,0.18000000715255737,1.75,0.16,0.31,31.11,14000,30,0.73,0.16
35.98,1.67,1.55,40.78,3.61,2.51,10,1.53,0.47999998927116394,1.53,0.14,0.42,35.56,16000,40,0.59,0.08
47.01,1.41,1.34,50.5,3.48,2.79,10,1.32,0.6000000238418579,1.34,0.13,0.49,40.0,18000,50,0.5,0.05
56.42,1.19,1.16,57.54,3.16,3.15,10,1.14,0.6600000262260437,1.08,0.11,0.59,44.44,20000,60,0.42,0.04
64.31,0.99,1.02,63.62,3.13,3.45,10,1.0,0.7400000095367432,0.88,0.09,0.68,48.89,22000,70,0.36,0.03
70.9,0.81,1.01,65.48,2.8,3.72,10,0.99,0.7900000214576721,0.77,0.08,0.71,53.33,24000,80,0.35,0.03
77.03,0.65,1.05,67.2,2.51,4.05,10,1.03,0.800000011920929,0.61,0.08,0.77,57.78,26000,90,0.33,0.03
82.4,0.51,1.09,67.4,2.35,4.29,10,1.07,0.8299999833106995,0.54,0.07,0.8,62.22,28000,100,0.33,0.03
87.32,0.38,1.16,70.12,2.05,4.57,10,1.13,0.8299999833106995,0.38,0.06,0.86,66.67,30000,110,0.3,0.03
91.33,0.28,1.29,70.24,1.96,4.9,10,1.26,0.8600000143051147,0.33,0.06,0.87,71.11,32000,120,0.3,0.03
93.99,0.21,1.43,71.0,1.59,5.16,10,1.4,0.8700000047683716,0.26,0.06,0.9,75.56,34000,130,0.29,0.03
95.81,0.15,1.53,70.36,1.39,5.53,10,1.5,0.8700000047683716,0.24,0.06,0.91,80.0,36000,140,0.3,0.03
96.76,0.13,1.42,72.06,1.19,5.72,10,1.39,0.8700000047683716,0.23,0.06,0.91,84.44,38000,150,0.28,0.03
97.1,0.12,1.44,72.82,1.01,6.14,10,1.41,0.8799999952316284,0.21,0.06,0.92,88.89,40000,160,0.27,0.03
97.58,0.1,1.51,72.44,0.73,6.43,10,1.49,0.8799999952316284,0.2,0.06,0.92,93.33,42000,170,0.28,0.03
97.9,0.09,1.43,73.96,0.51,6.66,10,1.41,0.8799999952316284,0.2,0.05,0.92,97.78,44000,180,0.26,0.03
98.29,0.08,1.49,72.9,0.23,6.94,10,1.47,0.8799999952316284,0.2,0.06,0.92,100.0,45000,190,0.27,0.03
