Train Accuracy,Train Loss,Evaluation Loss,Evaluation Accuracy,Query Times,Training Times,Cluster Coverage,Log Loss,Diversity Metrics,Entropy Reduction,MAE,Model Confidence,Data Percentage,Data Count,EPOCHS,Top 1 Error,Top 5 Error
14.0,2.26,2.09,24.84,19.97,2.5,10,2.09,0.19,2.15,0.17,0.2,22.22,10000,10,0.75,0.22
32.88,1.81,1.63,39.68,19.66,2.61,10,1.63,0.51,1.73,0.15,0.35,23.33,10500,20,0.6,0.1
46.76,1.46,1.45,47.08,19.42,2.72,10,1.45,0.65,1.4,0.13,0.47,24.44,11000,30,0.53,0.08
55.83,1.22,1.23,54.96,19.13,2.84,10,1.23,0.68,1.3,0.12,0.52,25.56,11500,40,0.45,0.05
63.74,1.01,1.13,59.28,18.85,2.96,10,1.13,0.72,1.1,0.11,0.6,26.67,12000,50,0.41,0.04
69.67,0.85,1.01,63.18,18.55,3.08,10,1.02,0.74,1.02,0.1,0.62,27.78,12500,60,0.37,0.03
75.06,0.71,0.95,66.02,18.29,3.37,10,0.95,0.77,0.91,0.09,0.67,28.89,13000,70,0.34,0.02
79.4,0.59,0.88,68.02,17.99,3.33,10,0.88,0.78,0.83,0.08,0.7,30.0,13500,80,0.32,0.02
82.81,0.49,0.89,69.2,17.73,3.43,10,0.89,0.8,0.71,0.08,0.74,31.11,14000,90,0.31,0.02
85.7,0.41,0.79,72.28,17.43,3.55,10,0.79,0.8,0.68,0.07,0.75,32.22,14500,100,0.28,0.01
88.28,0.33,0.82,71.86,17.15,3.67,10,0.82,0.82,0.58,0.07,0.79,33.33,15000,110,0.28,0.02
90.4,0.27,0.81,72.84,16.84,3.79,10,0.81,0.82,0.55,0.07,0.79,34.44,15500,120,0.27,0.01
92.52,0.22,0.88,71.52,16.54,3.9,10,0.88,0.82,0.55,0.07,0.8,35.56,16000,130,0.28,0.02
94.23,0.17,0.96,71.3,16.3,4.06,10,0.95,0.83,0.46,0.07,0.83,36.67,16500,140,0.29,0.01
95.59,0.13,0.92,72.5,16.03,4.16,10,0.92,0.83,0.45,0.06,0.83,37.78,17000,150,0.28,0.01
96.53,0.1,0.93,73.54,15.71,4.26,10,0.93,0.84,0.4,0.06,0.85,38.89,17500,160,0.26,0.02
97.44,0.08,0.97,73.02,15.44,4.38,10,0.97,0.84,0.36,0.06,0.86,40.0,18000,170,0.27,0.01
98.09,0.06,1.05,73.92,15.17,4.5,10,1.04,0.85,0.33,0.06,0.87,41.11,18500,180,0.26,0.01
98.52,0.05,1.04,73.52,14.88,4.61,10,1.04,0.84,0.33,0.06,0.87,42.22,19000,190,0.26,0.01
98.77,0.04,1.01,73.48,14.6,4.74,10,1.0,0.84,0.34,0.06,0.87,43.33,19500,200,0.27,0.01
99.0,0.03,0.98,74.66,14.36,5.02,10,0.97,0.85,0.33,0.06,0.87,44.44,20000,210,0.25,0.01
99.18,0.03,0.99,74.32,14.04,4.97,10,0.98,0.84,0.34,0.06,0.87,45.56,20500,220,0.26,0.01
99.22,0.03,1.11,73.86,13.75,5.07,10,1.1,0.84,0.29,0.06,0.88,46.67,21000,230,0.26,0.01
99.25,0.03,1.07,73.72,13.46,5.19,10,1.06,0.85,0.31,0.06,0.88,47.78,21500,240,0.26,0.01
99.27,0.03,1.02,75.12,13.19,5.32,10,1.02,0.85,0.3,0.06,0.88,48.89,22000,250,0.25,0.01
99.34,0.03,1.06,73.56,12.9,5.45,10,1.05,0.84,0.31,0.06,0.88,50.0,22500,260,0.26,0.02
99.38,0.02,1.05,74.5,12.67,5.72,10,1.04,0.83,0.3,0.06,0.88,51.11,23000,270,0.26,0.01
99.41,0.02,1.08,74.06,12.3,5.67,10,1.07,0.83,0.31,0.06,0.88,52.22,23500,280,0.26,0.02
99.35,0.02,1.07,73.88,12.05,5.78,10,1.07,0.83,0.29,0.06,0.89,53.33,24000,290,0.26,0.01
99.4,0.02,1.04,75.36,11.77,5.91,10,1.03,0.84,0.28,0.05,0.89,54.44,24500,300,0.25,0.01
99.32,0.03,0.99,74.2,11.48,6.03,10,0.98,0.83,0.33,0.06,0.87,55.56,25000,310,0.26,0.02
