Train Accuracy,Train Loss,Evaluation Loss,Evaluation Accuracy,Query Times,Training Times,Cluster Coverage,Log Loss,Diversity Metrics,Entropy Reduction,MAE,Model Confidence,Data Percentage,Data Count,EPOCHS,Top 1 Error,Top 5 Error
53.33,1.28,1.3,54.96,8.19,6.6,10,1.29,0.74,1.02,0.11,0.63,22.22,10000,5,0.45,0.05
79.2,0.61,1.34,59.58,8.06,6.92,10,1.34,0.81,0.65,0.09,0.77,23.33,10500,10,0.4,0.04
93.74,0.2,1.38,61.76,7.94,7.24,10,1.38,0.85,0.48,0.08,0.82,24.44,11000,15,0.38,0.04
96.87,0.11,1.33,65.56,7.89,7.57,10,1.33,0.86,0.43,0.07,0.84,25.56,11500,20,0.34,0.04
98.51,0.06,1.29,66.92,7.74,7.88,10,1.29,0.86,0.39,0.07,0.86,26.67,12000,25,0.33,0.03
98.42,0.06,1.35,66.24,7.59,8.21,10,1.35,0.86,0.38,0.07,0.86,27.78,12500,30,0.34,0.03
98.54,0.05,1.41,66.76,7.46,8.54,10,1.41,0.86,0.37,0.07,0.86,28.89,13000,35,0.33,0.04
98.72,0.05,1.25,69.38,7.36,8.84,10,1.26,0.87,0.35,0.07,0.87,30.0,13500,40,0.31,0.03
98.87,0.04,1.26,69.5,7.24,9.18,10,1.26,0.87,0.35,0.07,0.87,31.11,14000,45,0.3,0.03
99.15,0.03,1.25,70.24,7.13,9.5,10,1.25,0.87,0.34,0.06,0.87,32.22,14500,50,0.3,0.03
98.98,0.04,1.21,70.68,6.98,9.83,10,1.21,0.87,0.33,0.06,0.88,33.33,15000,55,0.29,0.03
99.07,0.04,1.21,70.88,6.89,10.14,10,1.21,0.87,0.32,0.06,0.88,34.44,15500,60,0.29,0.03
99.19,0.03,1.16,71.66,6.76,10.46,10,1.17,0.87,0.31,0.06,0.89,35.56,16000,65,0.28,0.03
99.21,0.03,1.19,71.96,6.67,10.8,10,1.19,0.87,0.3,0.06,0.89,36.67,16500,70,0.28,0.03
99.29,0.03,1.16,71.9,6.51,11.12,10,1.16,0.87,0.3,0.06,0.89,37.78,17000,75,0.28,0.02
99.25,0.03,1.16,72.34,6.46,11.42,10,1.17,0.87,0.3,0.06,0.89,38.89,17500,80,0.28,0.02
99.23,0.03,1.18,71.76,6.37,11.74,10,1.19,0.87,0.31,0.06,0.88,40.0,18000,85,0.28,0.03
99.23,0.03,1.13,73.02,6.27,12.08,10,1.14,0.87,0.28,0.06,0.9,41.11,18500,90,0.27,0.02
99.37,0.02,1.13,73.18,6.07,12.41,10,1.12,0.87,0.29,0.06,0.89,42.22,19000,95,0.27,0.02
99.47,0.02,1.09,74.2,5.98,12.72,10,1.09,0.87,0.29,0.06,0.89,43.33,19500,100,0.26,0.02
99.48,0.02,1.07,73.8,5.88,13.07,10,1.08,0.87,0.28,0.06,0.9,44.44,20000,105,0.26,0.02
99.48,0.02,1.07,73.72,5.77,13.38,10,1.08,0.87,0.28,0.06,0.9,45.56,20500,110,0.26,0.02
99.41,0.02,1.09,74.28,5.61,13.69,10,1.1,0.87,0.27,0.05,0.9,46.67,21000,115,0.26,0.02
99.38,0.03,1.1,74.58,5.56,14.01,10,1.11,0.87,0.26,0.05,0.9,47.78,21500,120,0.25,0.02
99.43,0.02,1.08,74.54,5.37,14.33,10,1.08,0.88,0.27,0.05,0.9,48.89,22000,125,0.25,0.02
99.48,0.02,1.06,74.62,5.28,14.65,10,1.07,0.87,0.28,0.05,0.9,50.0,22500,130,0.25,0.02
99.47,0.02,1.03,75.58,5.16,14.97,10,1.04,0.88,0.26,0.05,0.9,51.11,23000,135,0.24,0.02
99.43,0.02,1.04,75.52,5.09,15.3,10,1.04,0.88,0.27,0.05,0.9,52.22,23500,140,0.24,0.02
99.45,0.02,1.03,76.08,4.97,15.6,10,1.04,0.88,0.26,0.05,0.9,53.33,24000,145,0.24,0.02
99.56,0.02,1.01,75.8,4.84,15.95,10,1.01,0.88,0.26,0.05,0.91,54.44,24500,150,0.24,0.02
99.61,0.02,0.99,76.58,4.72,16.27,10,0.99,0.88,0.26,0.05,0.9,55.56,25000,155,0.23,0.02
