Train Accuracy,Train Loss,Evaluation Loss,Evaluation Accuracy,Query Times,Training Times,Cluster Coverage,Log Loss,Diversity Metrics,Entropy Reduction,MAE,Model Confidence,Data Percentage,Data Count,EPOCHS,Top 1 Error,Top 5 Error
54.88,1.25,1.51,49.68,8.14,6.57,10,1.5,0.71,1.09,0.12,0.61,22.22,10000,5,0.5,0.08
78.41,0.64,1.37,57.52,7.99,6.9,10,1.36,0.8,0.69,0.09,0.75,23.33,10500,10,0.42,0.05
93.81,0.2,1.34,63.36,7.91,7.21,10,1.33,0.85,0.48,0.08,0.83,24.44,11000,15,0.37,0.04
97.51,0.09,1.39,64.36,7.77,7.53,10,1.38,0.85,0.43,0.08,0.84,25.56,11500,20,0.36,0.03
98.08,0.07,1.39,65.36,7.65,7.85,10,1.38,0.86,0.39,0.07,0.86,26.67,12000,25,0.35,0.04
98.11,0.07,1.41,66.1,7.54,8.19,10,1.39,0.86,0.36,0.07,0.87,27.78,12500,30,0.34,0.03
97.77,0.08,1.37,67.06,7.38,8.51,10,1.37,0.86,0.36,0.07,0.87,28.89,13000,35,0.33,0.03
98.66,0.05,1.31,68.7,7.3,8.8,10,1.3,0.87,0.36,0.07,0.87,30.0,13500,40,0.31,0.04
99.04,0.04,1.29,69.08,7.2,9.13,10,1.28,0.87,0.34,0.07,0.88,31.11,14000,45,0.31,0.03
99.02,0.04,1.3,69.28,7.06,9.45,10,1.29,0.87,0.33,0.07,0.88,32.22,14500,50,0.31,0.04
99.1,0.04,1.22,70.38,6.99,9.8,10,1.21,0.87,0.34,0.06,0.87,33.33,15000,55,0.3,0.03
98.99,0.04,1.24,70.54,6.85,10.12,10,1.23,0.87,0.32,0.06,0.88,34.44,15500,60,0.29,0.03
99.25,0.03,1.25,70.52,6.72,10.44,10,1.23,0.87,0.31,0.06,0.88,35.56,16000,65,0.29,0.03
99.33,0.03,1.23,71.58,6.6,10.74,10,1.22,0.87,0.32,0.06,0.88,36.67,16500,70,0.28,0.03
99.16,0.03,1.19,71.74,6.52,11.06,10,1.18,0.87,0.31,0.06,0.88,37.78,17000,75,0.28,0.03
99.32,0.03,1.2,72.22,6.45,11.41,10,1.19,0.87,0.3,0.06,0.89,38.89,17500,80,0.28,0.03
99.31,0.03,1.17,72.7,6.28,11.73,10,1.16,0.87,0.29,0.06,0.89,40.0,18000,85,0.27,0.03
98.86,0.04,1.22,71.68,6.17,12.05,10,1.21,0.87,0.3,0.06,0.89,41.11,18500,90,0.28,0.03
98.73,0.05,1.15,72.76,6.03,12.36,10,1.13,0.87,0.3,0.06,0.89,42.22,19000,95,0.27,0.03
99.48,0.02,1.15,73.4,5.99,12.66,10,1.15,0.87,0.29,0.06,0.89,43.33,19500,100,0.27,0.03
99.54,0.02,1.11,73.76,5.85,12.99,10,1.1,0.87,0.28,0.06,0.9,44.44,20000,105,0.26,0.02
99.56,0.02,1.11,73.76,5.71,13.33,10,1.1,0.87,0.28,0.06,0.89,45.56,20500,110,0.26,0.03
99.47,0.02,1.13,73.46,5.62,13.66,10,1.12,0.87,0.28,0.06,0.9,46.67,21000,115,0.27,0.03
99.56,0.02,1.08,74.64,5.47,13.99,10,1.07,0.88,0.28,0.05,0.9,47.78,21500,120,0.25,0.02
99.58,0.02,1.08,74.68,5.36,14.28,10,1.08,0.88,0.27,0.05,0.9,48.89,22000,125,0.25,0.02
99.52,0.02,1.03,75.38,5.27,14.59,10,1.02,0.88,0.27,0.05,0.9,50.0,22500,130,0.25,0.02
99.53,0.02,1.03,74.88,5.14,14.93,10,1.02,0.88,0.28,0.05,0.9,51.11,23000,135,0.25,0.02
99.54,0.02,1.06,75.12,5.02,15.25,10,1.06,0.88,0.26,0.05,0.9,52.22,23500,140,0.25,0.02
99.52,0.02,1.03,75.56,4.93,15.55,10,1.02,0.88,0.27,0.05,0.9,53.33,24000,145,0.24,0.02
99.62,0.02,1.01,75.86,4.81,15.91,10,1.01,0.88,0.26,0.05,0.9,54.44,24500,150,0.24,0.02
99.56,0.02,1.01,76.1,4.65,16.21,10,1.0,0.88,0.26,0.05,0.9,55.56,25000,155,0.24,0.02
