Train Accuracy,Train Loss,Evaluation Loss,Evaluation Accuracy,Query Times,Training Times,Cluster Coverage,Log Loss,Diversity Metrics,Entropy Reduction,MAE,Model Confidence,Data Percentage,Data Count,EPOCHS,Top 1 Error,Top 5 Error
32.94,1.86,1.52,45.72,4.07,1.6,10,1.52,0.59,1.6,0.14,0.42,22.22,10000,10,0.54,0.09
50.71,1.37,1.28,55.3,3.99,1.66,10,1.28,0.68,1.35,0.12,0.5,23.33,10500,20,0.45,0.06
58.99,1.15,1.14,59.66,3.98,1.73,10,1.14,0.74,1.11,0.11,0.6,24.44,11000,30,0.4,0.04
65.41,0.97,1.0,65.24,3.93,1.79,10,0.99,0.79,0.93,0.09,0.67,25.56,11500,40,0.35,0.04
70.76,0.82,0.92,68.9,3.79,1.87,10,0.91,0.8,0.83,0.08,0.7,26.67,12000,50,0.31,0.03
75.72,0.69,0.9,70.68,3.73,1.94,10,0.9,0.83,0.68,0.08,0.75,27.78,12500,60,0.29,0.02
79.93,0.57,0.92,70.76,3.65,1.99,10,0.92,0.84,0.61,0.07,0.78,28.89,13000,70,0.29,0.03
84.1,0.45,0.94,71.8,3.62,2.07,10,0.94,0.86,0.47,0.07,0.83,30.0,13500,80,0.28,0.02
87.49,0.37,0.93,72.6,3.62,2.14,10,0.94,0.86,0.45,0.06,0.83,31.11,14000,90,0.27,0.02
90.2,0.29,1.03,71.98,3.53,2.23,10,1.03,0.87,0.38,0.06,0.86,32.22,14500,100,0.28,0.02
92.02,0.24,1.1,72.54,3.57,2.28,10,1.09,0.87,0.33,0.06,0.87,33.33,15000,110,0.27,0.02
93.26,0.21,1.08,72.92,3.45,2.39,10,1.08,0.87,0.33,0.06,0.87,34.44,15500,120,0.27,0.02
94.29,0.18,1.14,72.96,3.35,2.42,10,1.14,0.88,0.3,0.06,0.89,35.56,16000,130,0.27,0.03
94.93,0.16,1.18,72.92,3.41,2.51,10,1.18,0.88,0.28,0.06,0.89,36.67,16500,140,0.27,0.02
95.33,0.15,1.2,73.34,3.31,2.58,10,1.19,0.88,0.29,0.06,0.89,37.78,17000,150,0.27,0.03
95.8,0.14,1.18,74.28,3.16,2.65,10,1.17,0.88,0.26,0.06,0.9,38.89,17500,160,0.26,0.02
95.98,0.13,1.23,73.5,3.11,2.73,10,1.23,0.88,0.26,0.06,0.9,40.0,18000,170,0.26,0.02
96.2,0.12,1.29,73.58,3.1,2.79,10,1.27,0.89,0.24,0.06,0.91,41.11,18500,180,0.26,0.02
96.53,0.11,1.22,74.6,3.03,2.88,10,1.21,0.89,0.24,0.05,0.91,42.22,19000,190,0.25,0.02
96.72,0.11,1.24,74.54,2.97,2.94,10,1.23,0.89,0.24,0.05,0.91,43.33,19500,200,0.25,0.02
96.71,0.11,1.2,74.74,2.9,3.01,10,1.19,0.89,0.23,0.05,0.91,44.44,20000,210,0.25,0.02
96.75,0.11,1.21,74.94,2.83,3.08,10,1.21,0.89,0.23,0.05,0.91,45.56,20500,220,0.25,0.02
96.97,0.1,1.2,74.4,2.82,3.16,10,1.2,0.89,0.24,0.05,0.91,46.67,21000,230,0.26,0.02
97.17,0.09,1.23,74.92,2.71,3.23,10,1.22,0.89,0.22,0.05,0.91,47.78,21500,240,0.25,0.02
97.25,0.09,1.21,75.72,2.66,3.3,10,1.2,0.89,0.23,0.05,0.91,48.89,22000,250,0.24,0.02
97.35,0.09,1.21,75.02,2.62,3.36,10,1.2,0.89,0.23,0.05,0.91,50.0,22500,260,0.25,0.02
97.35,0.09,1.27,74.58,2.58,3.45,10,1.27,0.89,0.22,0.05,0.92,51.11,23000,270,0.25,0.02
97.54,0.08,1.22,75.68,2.57,3.48,10,1.21,0.89,0.21,0.05,0.92,52.22,23500,280,0.24,0.02
97.62,0.08,1.21,75.84,2.41,3.57,10,1.2,0.89,0.21,0.05,0.92,53.33,24000,290,0.24,0.02
97.59,0.08,1.18,75.98,2.4,3.64,10,1.17,0.89,0.21,0.05,0.92,54.44,24500,300,0.24,0.02
97.63,0.08,1.19,76.16,2.43,3.71,10,1.17,0.89,0.21,0.05,0.92,55.56,25000,310,0.24,0.02
