Train Accuracy,Train Loss,Evaluation Loss,Evaluation Accuracy,Query Times,Training Times,Cluster Coverage,Log Loss,Diversity Metrics,Entropy Reduction,MAE,Model Confidence,Data Percentage,Data Count,EPOCHS,Top 1 Error,Top 5 Error
32.78,1.86,1.49,46.36,3.98,1.57,10,1.5,0.59,1.61,0.14,0.41,22.22,10000,10,0.54,0.08
49.34,1.39,1.29,54.3,3.97,1.68,10,1.29,0.69,1.32,0.12,0.52,23.33,10500,20,0.46,0.07
57.44,1.18,1.1,61.62,3.86,1.74,10,1.11,0.74,1.14,0.1,0.59,24.44,11000,30,0.38,0.04
64.13,1.0,1.0,65.14,3.81,1.81,10,1.0,0.77,0.97,0.09,0.65,25.56,11500,40,0.35,0.04
69.66,0.85,0.96,67.5,3.89,1.84,10,0.97,0.8,0.85,0.09,0.69,26.67,12000,50,0.32,0.03
74.64,0.71,0.97,67.9,3.82,1.96,10,0.97,0.82,0.71,0.08,0.74,27.78,12500,60,0.32,0.03
79.17,0.59,0.95,69.8,3.77,2.01,10,0.95,0.84,0.6,0.07,0.78,28.89,13000,70,0.3,0.03
83.43,0.48,0.97,70.68,3.62,2.09,10,0.98,0.85,0.5,0.07,0.82,30.0,13500,80,0.29,0.02
86.99,0.38,1.02,70.82,3.59,2.17,10,1.02,0.86,0.45,0.07,0.83,31.11,14000,90,0.29,0.03
89.58,0.31,1.06,70.98,3.52,2.23,10,1.06,0.86,0.41,0.06,0.85,32.22,14500,100,0.29,0.03
91.85,0.25,1.09,72.3,3.55,2.3,10,1.09,0.87,0.35,0.06,0.86,33.33,15000,110,0.28,0.02
93.18,0.21,1.14,72.16,3.43,2.38,10,1.13,0.87,0.34,0.06,0.87,34.44,15500,120,0.28,0.03
94.22,0.18,1.19,72.68,3.41,2.43,10,1.18,0.88,0.32,0.06,0.88,35.56,16000,130,0.27,0.03
94.83,0.16,1.21,73.18,3.26,2.51,10,1.2,0.88,0.29,0.06,0.89,36.67,16500,140,0.27,0.03
95.32,0.15,1.22,73.34,3.25,2.58,10,1.22,0.88,0.29,0.06,0.89,37.78,17000,150,0.27,0.03
95.72,0.14,1.26,73.2,3.13,2.63,10,1.25,0.88,0.26,0.06,0.9,38.89,17500,160,0.27,0.02
96.01,0.13,1.27,72.78,3.11,2.69,10,1.25,0.88,0.27,0.06,0.9,40.0,18000,170,0.27,0.03
96.15,0.12,1.25,73.88,3.13,2.8,10,1.23,0.88,0.26,0.06,0.9,41.11,18500,180,0.26,0.02
96.4,0.12,1.27,74.8,3.05,2.85,10,1.25,0.89,0.24,0.05,0.91,42.22,19000,190,0.25,0.02
96.65,0.11,1.28,73.52,3.01,2.92,10,1.27,0.89,0.24,0.06,0.91,43.33,19500,200,0.26,0.02
96.75,0.11,1.27,74.76,2.87,3.02,10,1.25,0.89,0.24,0.05,0.91,44.44,20000,210,0.25,0.02
96.84,0.11,1.2,74.66,2.9,3.08,10,1.18,0.89,0.26,0.05,0.9,45.56,20500,220,0.25,0.02
96.84,0.1,1.2,75.62,2.78,3.14,10,1.19,0.89,0.24,0.05,0.91,46.67,21000,230,0.24,0.02
96.97,0.1,1.28,75.2,2.74,3.22,10,1.25,0.89,0.23,0.05,0.91,47.78,21500,240,0.25,0.02
97.1,0.1,1.22,75.2,2.73,3.3,10,1.21,0.89,0.24,0.05,0.91,48.89,22000,250,0.25,0.02
97.25,0.09,1.2,75.16,2.65,3.37,10,1.18,0.89,0.23,0.05,0.91,50.0,22500,260,0.25,0.02
97.21,0.09,1.18,75.2,2.62,3.43,10,1.16,0.89,0.24,0.05,0.91,51.11,23000,270,0.25,0.02
97.27,0.09,1.16,75.16,2.56,3.54,10,1.15,0.89,0.24,0.05,0.91,52.22,23500,280,0.25,0.02
97.54,0.08,1.17,75.8,2.48,3.57,10,1.16,0.89,0.23,0.05,0.91,53.33,24000,290,0.24,0.02
97.46,0.08,1.17,75.44,2.41,3.61,10,1.16,0.89,0.23,0.05,0.91,54.44,24500,300,0.25,0.02
97.57,0.08,1.16,76.16,2.5,3.74,10,1.15,0.89,0.23,0.05,0.91,55.56,25000,310,0.24,0.02
