Train Accuracy,Train Loss,Evaluation Loss,Evaluation Accuracy,Query Times,Training Times,Cluster Coverage,Log Loss,Diversity Metrics,Entropy Reduction,MAE,Model Confidence,Data Percentage,Data Count,EPOCHS,Top 1 Error,Top 5 Error
13.95,2.25,2.1,23.96,20.0,2.48,10,2.1,0.16,2.17,0.17,0.18,22.22,10000,10,0.76,0.23
32.63,1.83,1.66,38.92,19.61,2.63,10,1.66,0.53,1.67,0.15,0.37,23.33,10500,20,0.61,0.11
46.04,1.47,1.43,46.96,19.7,2.95,10,1.44,0.62,1.51,0.13,0.45,24.44,11000,30,0.53,0.08
55.05,1.23,1.26,53.54,19.36,2.92,10,1.27,0.68,1.28,0.12,0.53,25.56,11500,40,0.46,0.05
62.65,1.03,1.13,58.42,18.99,3.03,10,1.14,0.71,1.15,0.11,0.58,26.67,12000,50,0.42,0.04
68.92,0.87,1.01,63.46,18.7,3.11,10,1.02,0.74,1.06,0.1,0.62,27.78,12500,60,0.37,0.03
73.61,0.74,0.94,65.38,18.32,3.24,10,0.95,0.77,0.9,0.09,0.67,28.89,13000,70,0.35,0.03
78.19,0.61,0.87,68.98,18.17,3.34,10,0.87,0.79,0.8,0.08,0.71,30.0,13500,80,0.31,0.02
81.8,0.51,0.86,68.98,17.84,3.47,10,0.87,0.76,0.84,0.08,0.69,31.11,14000,90,0.31,0.02
84.85,0.43,0.8,72.28,17.54,3.6,10,0.8,0.8,0.7,0.07,0.74,32.22,14500,100,0.28,0.02
87.37,0.36,0.82,72.22,17.25,3.96,10,0.82,0.82,0.59,0.07,0.78,33.33,15000,110,0.28,0.02
89.75,0.29,0.8,74.14,16.88,3.87,10,0.8,0.82,0.52,0.06,0.81,34.44,15500,120,0.26,0.02
91.74,0.23,0.84,73.34,16.74,3.98,10,0.84,0.82,0.49,0.06,0.81,35.56,16000,130,0.27,0.02
93.54,0.18,0.85,74.46,16.42,4.07,10,0.86,0.83,0.42,0.06,0.84,36.67,16500,140,0.26,0.02
95.08,0.14,0.84,75.2,16.12,4.34,10,0.85,0.84,0.4,0.06,0.85,37.78,17000,150,0.25,0.01
96.32,0.11,0.92,74.16,15.78,4.29,10,0.93,0.84,0.39,0.06,0.85,38.89,17500,160,0.26,0.02
97.3,0.08,0.97,74.86,15.62,4.43,10,0.98,0.84,0.33,0.06,0.87,40.0,18000,170,0.25,0.02
97.82,0.07,0.97,74.66,15.13,4.54,10,0.98,0.84,0.34,0.06,0.87,41.11,18500,180,0.25,0.02
98.38,0.05,1.06,73.96,14.91,4.64,10,1.07,0.84,0.31,0.06,0.87,42.22,19000,190,0.26,0.02
98.78,0.04,1.02,74.64,14.66,4.95,10,1.03,0.84,0.31,0.06,0.88,43.33,19500,200,0.25,0.02
99.06,0.03,1.04,75.12,14.35,5.06,10,1.05,0.85,0.3,0.05,0.88,44.44,20000,210,0.25,0.02
99.11,0.03,1.01,74.62,14.12,5.16,10,1.02,0.84,0.3,0.06,0.88,45.56,20500,220,0.25,0.02
99.2,0.03,1.18,74.62,13.74,5.31,10,1.18,0.85,0.27,0.05,0.89,46.67,21000,230,0.25,0.02
99.22,0.03,1.05,75.28,13.59,5.27,10,1.06,0.84,0.27,0.05,0.89,47.78,21500,240,0.25,0.02
99.4,0.02,1.05,75.22,13.24,5.39,10,1.06,0.84,0.28,0.05,0.89,48.89,22000,250,0.25,0.02
99.46,0.02,1.05,75.36,12.93,5.49,10,1.06,0.84,0.27,0.05,0.89,50.0,22500,260,0.25,0.02
99.51,0.02,1.08,75.34,12.68,5.6,10,1.08,0.84,0.28,0.05,0.89,51.11,23000,270,0.25,0.02
99.41,0.02,1.04,76.02,12.36,5.74,10,1.04,0.84,0.28,0.05,0.89,52.22,23500,280,0.24,0.02
99.47,0.02,1.03,75.5,12.14,5.85,10,1.04,0.84,0.28,0.05,0.89,53.33,24000,290,0.24,0.02
99.53,0.02,1.05,75.48,11.83,5.99,10,1.06,0.84,0.28,0.05,0.89,54.44,24500,300,0.25,0.02
99.44,0.02,1.05,74.96,11.52,6.24,10,1.06,0.83,0.29,0.05,0.89,55.56,25000,310,0.25,0.02
