Train Accuracy,Train Loss,Evaluation Loss,Evaluation Accuracy,Query Times,Training Times,Cluster Coverage,Log Loss,Diversity Metrics,Entropy Reduction,MAE,Model Confidence,Data Percentage,Data Count,EPOCHS,Top 1 Error,Top 5 Error
13.99,2.25,2.05,25.78,4.03,2.5,10,2.04,0.28,2.06,0.17,0.23,22.22,10000,10,0.74,0.22
32.57,1.81,1.61,41.5,4.21,2.63,10,1.61,0.59,1.57,0.14,0.41,23.33,10500,20,0.58,0.1
46.64,1.45,1.36,49.42,4.18,2.73,10,1.36,0.67,1.34,0.13,0.5,24.44,11000,30,0.51,0.06
56.09,1.2,1.3,53.16,4.02,2.85,10,1.3,0.71,1.14,0.11,0.58,25.56,11500,40,0.47,0.05
63.63,1.01,1.12,58.24,4.09,2.96,10,1.13,0.74,1.01,0.1,0.63,26.67,12000,50,0.42,0.04
69.47,0.85,0.99,63.78,3.76,3.1,10,0.99,0.78,0.88,0.09,0.68,27.78,12500,60,0.36,0.03
74.26,0.72,0.95,66.34,3.86,3.21,10,0.96,0.78,0.83,0.09,0.7,28.89,13000,70,0.34,0.02
78.58,0.6,0.89,69.1,3.65,3.31,10,0.89,0.79,0.73,0.08,0.73,30.0,13500,80,0.31,0.02
82.4,0.5,0.85,71.44,3.63,3.43,10,0.85,0.82,0.62,0.07,0.77,31.11,14000,90,0.29,0.02
85.59,0.41,0.83,73.68,3.61,3.54,10,0.84,0.83,0.51,0.06,0.81,32.22,14500,100,0.26,0.02
88.6,0.32,0.87,73.46,3.47,3.67,10,0.87,0.84,0.48,0.06,0.82,33.33,15000,110,0.27,0.02
91.18,0.25,0.92,72.98,3.41,3.78,10,0.93,0.85,0.42,0.06,0.84,34.44,15500,120,0.27,0.02
93.34,0.19,1.04,72.04,3.35,3.89,10,1.05,0.85,0.36,0.06,0.86,35.56,16000,130,0.28,0.02
95.06,0.14,1.11,73.44,3.32,4.01,10,1.12,0.86,0.3,0.06,0.88,36.67,16500,140,0.27,0.02
96.48,0.1,1.12,72.96,3.26,4.13,10,1.13,0.85,0.3,0.06,0.89,37.78,17000,150,0.27,0.02
97.57,0.07,1.35,72.7,3.25,4.25,10,1.34,0.86,0.23,0.06,0.91,38.89,17500,160,0.27,0.02
98.15,0.06,1.31,72.08,3.19,4.38,10,1.31,0.86,0.26,0.06,0.9,40.0,18000,170,0.28,0.03
98.68,0.04,1.33,73.64,3.06,4.49,10,1.33,0.87,0.22,0.06,0.91,41.11,18500,180,0.26,0.02
98.91,0.04,1.31,74.06,3.03,4.59,10,1.3,0.87,0.22,0.05,0.92,42.22,19000,190,0.26,0.02
99.19,0.03,1.42,74.0,2.98,4.71,10,1.4,0.87,0.21,0.05,0.92,43.33,19500,200,0.26,0.03
99.3,0.03,1.45,73.98,2.91,4.84,10,1.44,0.87,0.19,0.05,0.92,44.44,20000,210,0.26,0.02
99.33,0.03,1.41,73.7,2.88,4.96,10,1.4,0.86,0.2,0.05,0.92,45.56,20500,220,0.26,0.02
99.43,0.02,1.48,73.46,2.83,5.08,10,1.47,0.87,0.19,0.05,0.93,46.67,21000,230,0.27,0.03
99.48,0.02,1.35,74.82,2.74,5.19,10,1.34,0.87,0.2,0.05,0.92,47.78,21500,240,0.25,0.02
99.5,0.02,1.48,73.62,2.76,5.3,10,1.46,0.86,0.19,0.05,0.92,48.89,22000,250,0.26,0.02
99.38,0.02,1.41,72.62,2.66,5.43,10,1.39,0.85,0.23,0.06,0.91,50.0,22500,260,0.27,0.03
99.46,0.02,1.31,74.46,2.68,5.55,10,1.3,0.86,0.21,0.05,0.92,51.11,23000,270,0.26,0.02
99.48,0.02,1.24,74.78,2.51,5.65,10,1.25,0.85,0.21,0.05,0.92,52.22,23500,280,0.25,0.02
99.43,0.02,1.31,74.98,2.62,5.77,10,1.31,0.86,0.2,0.05,0.92,53.33,24000,290,0.25,0.02
99.42,0.02,1.26,74.64,2.48,5.89,10,1.27,0.85,0.22,0.05,0.92,54.44,24500,300,0.25,0.02
99.47,0.02,1.23,75.28,2.37,6.01,10,1.23,0.85,0.21,0.05,0.92,55.56,25000,310,0.25,0.02
