Train Accuracy,Train Loss,Evaluation Loss,Evaluation Accuracy,Query Times,Training Times,Cluster Coverage,Log Loss,Diversity Metrics,Entropy Reduction,MAE,Model Confidence,Data Percentage,Data Count,EPOCHS,Top 1 Error,Top 5 Error
67.43,0.92,1.71,55.48,8.19,6.58,10,1.7,0.82,0.6,0.1,0.79,22.22,10000,10,0.45,0.06
93.38,0.21,1.42,64.36,8.05,6.92,10,1.43,0.85,0.45,0.08,0.84,23.33,10500,20,0.36,0.05
99.86,0.01,1.4,65.56,7.92,7.23,10,1.4,0.86,0.4,0.07,0.85,24.44,11000,30,0.34,0.04
99.97,0.0,1.41,65.66,7.83,7.55,10,1.4,0.86,0.39,0.07,0.86,25.56,11500,40,0.34,0.05
99.98,0.0,1.43,66.3,7.69,7.86,10,1.42,0.86,0.38,0.07,0.86,26.67,12000,50,0.34,0.05
99.98,0.0,1.44,66.46,7.6,8.19,10,1.43,0.86,0.37,0.07,0.86,27.78,12500,60,0.34,0.04
99.63,0.02,1.55,64.14,7.44,8.53,10,1.54,0.86,0.39,0.08,0.86,28.89,13000,70,0.36,0.05
99.86,0.01,1.46,66.16,7.32,8.84,10,1.45,0.86,0.36,0.07,0.87,30.0,13500,80,0.34,0.05
99.97,0.0,1.45,66.62,7.27,9.16,10,1.43,0.86,0.36,0.07,0.87,31.11,14000,90,0.33,0.05
99.94,0.0,1.44,66.34,7.16,9.49,10,1.43,0.86,0.36,0.07,0.87,32.22,14500,100,0.34,0.04
99.95,0.0,1.47,66.38,7.06,9.8,10,1.46,0.86,0.36,0.07,0.87,33.33,15000,110,0.34,0.05
99.88,0.01,1.5,65.74,6.91,10.15,10,1.49,0.86,0.36,0.07,0.87,34.44,15500,120,0.34,0.05
99.83,0.01,1.46,66.76,6.8,10.45,10,1.44,0.86,0.36,0.07,0.87,35.56,16000,130,0.33,0.05
99.9,0.01,1.46,66.88,6.65,10.77,10,1.44,0.86,0.35,0.07,0.87,36.67,16500,140,0.33,0.05
99.9,0.01,1.45,67.36,6.58,11.09,10,1.44,0.86,0.34,0.07,0.88,37.78,17000,150,0.33,0.04
99.93,0.01,1.42,67.24,6.44,11.42,10,1.4,0.86,0.35,0.07,0.87,38.89,17500,160,0.33,0.04
99.91,0.01,1.41,67.6,6.34,11.75,10,1.39,0.86,0.34,0.07,0.87,40.0,18000,170,0.32,0.04
99.31,0.03,1.55,64.86,6.21,12.07,10,1.54,0.85,0.38,0.08,0.86,41.11,18500,180,0.35,0.05
99.39,0.02,1.3,69.3,6.09,12.38,10,1.29,0.85,0.34,0.07,0.88,42.22,19000,190,0.31,0.04
99.93,0.01,1.32,69.34,5.97,12.69,10,1.31,0.85,0.33,0.07,0.88,43.33,19500,200,0.31,0.04
99.96,0.0,1.34,68.76,5.87,13.04,10,1.33,0.85,0.34,0.07,0.88,44.44,20000,210,0.31,0.04
99.96,0.0,1.33,69.54,5.73,13.34,10,1.32,0.85,0.33,0.07,0.88,45.56,20500,220,0.3,0.04
99.91,0.01,1.31,69.9,5.64,13.69,10,1.3,0.85,0.33,0.07,0.88,46.67,21000,230,0.3,0.04
99.92,0.01,1.26,70.46,5.53,13.99,10,1.25,0.85,0.33,0.06,0.88,47.78,21500,240,0.3,0.04
99.9,0.01,1.24,70.8,5.39,14.33,10,1.23,0.85,0.33,0.06,0.88,48.89,22000,250,0.29,0.04
99.9,0.01,1.24,70.9,5.31,14.64,10,1.23,0.85,0.33,0.06,0.88,50.0,22500,260,0.29,0.04
99.83,0.01,1.21,71.62,5.16,14.97,10,1.2,0.85,0.32,0.06,0.88,51.11,23000,270,0.28,0.03
99.87,0.01,1.24,71.02,5.07,15.3,10,1.23,0.84,0.32,0.06,0.88,52.22,23500,280,0.29,0.04
99.87,0.01,1.21,71.22,4.97,15.61,10,1.2,0.84,0.33,0.06,0.88,53.33,24000,290,0.29,0.04
99.86,0.01,1.18,71.3,4.83,15.93,10,1.17,0.84,0.32,0.06,0.88,54.44,24500,300,0.29,0.03
99.83,0.01,1.17,72.34,4.69,16.26,10,1.16,0.84,0.31,0.06,0.89,55.56,25000,310,0.28,0.03
