Train Accuracy,Train Loss,Evaluation Loss,Evaluation Accuracy,Query Times,Training Times,Cluster Coverage,Log Loss,Diversity Metrics,Entropy Reduction,MAE,Model Confidence,Data Percentage,Data Count,EPOCHS,Top 1 Error,Top 5 Error
11.05,2.3,2.3,10.1,19.84,2.47,10,2.3,0.0,2.3,0.18,0.11,22.22,10000,5,0.9,0.47
17.74,2.19,2.06,24.76,19.57,2.59,10,2.06,0.19,2.17,0.17,0.18,23.33,10500,10,0.75,0.21
27.68,1.91,1.76,33.54,19.28,2.7,10,1.76,0.44,1.86,0.16,0.28,24.44,11000,15,0.66,0.12
35.61,1.7,1.61,39.76,19.01,2.82,10,1.61,0.53,1.69,0.15,0.35,25.56,11500,20,0.6,0.1
41.59,1.56,1.46,44.76,18.71,2.94,10,1.46,0.61,1.54,0.14,0.41,26.67,12000,25,0.55,0.07
45.74,1.46,1.39,49.12,18.44,3.05,10,1.39,0.63,1.5,0.13,0.44,27.78,12500,30,0.51,0.07
49.47,1.36,1.29,52.34,18.13,3.18,10,1.29,0.67,1.39,0.13,0.49,28.89,13000,35,0.48,0.05
53.62,1.26,1.17,57.6,17.86,3.29,10,1.17,0.73,1.21,0.11,0.55,30.0,13500,40,0.42,0.04
56.53,1.19,1.11,60.24,17.59,3.41,10,1.11,0.74,1.14,0.11,0.58,31.11,14000,45,0.4,0.04
59.7,1.11,1.02,62.96,17.3,3.52,10,1.02,0.76,1.1,0.1,0.6,32.22,14500,50,0.37,0.03
62.52,1.03,0.94,66.48,17.03,3.64,10,0.95,0.76,1.07,0.1,0.62,33.33,15000,55,0.34,0.02
65.01,0.97,0.88,68.1,16.73,3.77,10,0.88,0.79,0.96,0.09,0.65,34.44,15500,60,0.32,0.02
67.4,0.9,0.83,70.32,16.44,3.87,10,0.84,0.8,0.9,0.08,0.68,35.56,16000,65,0.3,0.02
69.71,0.84,0.84,70.46,16.18,3.99,10,0.84,0.81,0.82,0.08,0.71,36.67,16500,70,0.3,0.02
71.53,0.78,0.73,73.98,15.89,4.1,10,0.74,0.83,0.72,0.07,0.74,37.78,17000,75,0.26,0.02
73.75,0.73,0.69,75.72,15.59,4.24,10,0.7,0.83,0.7,0.07,0.75,38.89,17500,80,0.24,0.01
75.06,0.69,0.67,76.52,15.33,4.35,10,0.68,0.84,0.69,0.07,0.75,40.0,18000,85,0.23,0.01
76.6,0.65,0.66,76.82,15.05,4.47,10,0.66,0.85,0.62,0.06,0.78,41.11,18500,90,0.23,0.01
78.46,0.6,0.62,78.3,14.76,4.58,10,0.63,0.86,0.53,0.06,0.81,42.22,19000,95,0.22,0.01
79.77,0.56,0.62,78.64,14.48,4.7,10,0.62,0.86,0.52,0.06,0.81,43.33,19500,100,0.21,0.01
81.33,0.52,0.6,79.06,14.21,4.82,10,0.6,0.86,0.53,0.06,0.81,44.44,20000,105,0.21,0.01
82.97,0.48,0.6,79.58,13.91,4.94,10,0.6,0.86,0.51,0.05,0.82,45.56,20500,110,0.2,0.01
84.41,0.44,0.6,79.96,13.64,5.05,10,0.6,0.87,0.48,0.05,0.83,46.67,21000,115,0.2,0.01
86.28,0.39,0.56,80.76,13.36,5.17,10,0.56,0.87,0.42,0.05,0.85,47.78,21500,120,0.19,0.01
87.87,0.34,0.56,81.46,13.08,5.29,10,0.57,0.88,0.39,0.05,0.86,48.89,22000,125,0.19,0.01
89.33,0.31,0.63,78.96,12.81,5.39,10,0.63,0.87,0.41,0.05,0.85,50.0,22500,130,0.21,0.01
90.82,0.27,0.59,81.54,12.5,5.52,10,0.59,0.88,0.34,0.04,0.87,51.11,23000,135,0.18,0.01
91.96,0.23,0.63,80.02,12.22,5.65,10,0.63,0.88,0.35,0.05,0.87,52.22,23500,140,0.2,0.01
93.17,0.2,0.61,81.92,11.94,5.75,10,0.62,0.88,0.3,0.04,0.89,53.33,24000,145,0.18,0.01
93.99,0.18,0.6,82.0,11.66,5.87,10,0.6,0.89,0.29,0.04,0.89,54.44,24500,150,0.18,0.01
94.73,0.16,0.65,82.06,11.39,6.0,10,0.66,0.89,0.27,0.04,0.89,55.56,25000,155,0.18,0.01
