Train Accuracy,Train Loss,Evaluation Loss,Evaluation Accuracy,Query Times,Training Times,Cluster Coverage,Log Loss,Diversity Metrics,Entropy Reduction,MAE,Model Confidence,Data Percentage,Data Count,EPOCHS,Top 1 Error,Top 5 Error
11.26,2.3,2.29,10.26,20.03,2.54,10,2.29,0.0,2.3,0.18,0.11,22.22,10000,5,0.9,0.51
18.9,2.18,2.07,25.74,19.88,2.68,10,2.07,0.2,2.14,0.17,0.2,23.33,10500,10,0.74,0.22
28.69,1.92,1.74,33.72,19.53,2.79,10,1.74,0.46,1.82,0.16,0.31,24.44,11000,15,0.66,0.13
36.83,1.69,1.58,41.2,19.28,2.9,10,1.58,0.55,1.66,0.15,0.37,25.56,11500,20,0.59,0.09
42.1,1.55,1.47,46.0,18.95,3.02,10,1.46,0.58,1.59,0.14,0.4,26.67,12000,25,0.54,0.07
46.91,1.43,1.4,49.14,18.71,3.15,10,1.39,0.63,1.45,0.13,0.45,27.78,12500,30,0.51,0.07
50.5,1.34,1.25,54.28,18.4,3.27,10,1.25,0.69,1.29,0.12,0.52,28.89,13000,35,0.46,0.05
54.39,1.25,1.13,59.08,18.14,3.39,10,1.13,0.72,1.22,0.11,0.55,30.0,13500,40,0.41,0.04
57.85,1.16,1.1,60.28,17.83,3.52,10,1.1,0.73,1.17,0.11,0.58,31.11,14000,45,0.4,0.04
60.47,1.09,1.02,63.58,17.29,3.54,10,1.02,0.76,1.05,0.1,0.62,32.22,14500,50,0.36,0.03
63.1,1.02,0.95,66.02,17.01,3.63,10,0.94,0.78,0.96,0.09,0.65,33.33,15000,55,0.34,0.03
65.79,0.95,0.87,69.0,16.73,3.77,10,0.87,0.8,0.85,0.08,0.69,34.44,15500,60,0.31,0.02
68.3,0.88,0.8,71.86,16.43,3.87,10,0.79,0.82,0.79,0.08,0.72,35.56,16000,65,0.28,0.02
70.48,0.82,0.8,72.76,16.17,3.99,10,0.79,0.8,0.87,0.08,0.69,36.67,16500,70,0.27,0.02
72.44,0.77,0.73,73.6,15.89,4.12,10,0.73,0.82,0.74,0.07,0.74,37.78,17000,75,0.26,0.02
74.24,0.72,0.69,75.84,15.6,4.24,10,0.69,0.84,0.68,0.07,0.76,38.89,17500,80,0.24,0.01
75.87,0.67,0.68,76.54,15.32,4.34,10,0.67,0.84,0.66,0.06,0.77,40.0,18000,85,0.23,0.02
77.31,0.64,0.69,75.82,15.07,4.46,10,0.68,0.85,0.56,0.06,0.8,41.11,18500,90,0.24,0.01
79.11,0.58,0.63,78.26,14.76,4.57,10,0.63,0.86,0.54,0.06,0.81,42.22,19000,95,0.22,0.01
80.82,0.54,0.69,76.9,14.49,4.7,10,0.68,0.85,0.59,0.06,0.79,43.33,19500,100,0.23,0.01
82.54,0.49,0.62,78.98,14.19,4.82,10,0.61,0.86,0.51,0.06,0.81,44.44,20000,105,0.21,0.01
84.1,0.45,0.6,79.76,13.94,4.94,10,0.58,0.87,0.48,0.05,0.83,45.56,20500,110,0.2,0.01
85.46,0.41,0.61,79.62,13.65,5.06,10,0.6,0.87,0.45,0.05,0.84,46.67,21000,115,0.2,0.01
87.32,0.36,0.63,80.0,13.35,5.17,10,0.61,0.87,0.43,0.05,0.84,47.78,21500,120,0.2,0.01
88.53,0.32,0.62,81.0,13.07,5.28,10,0.61,0.88,0.37,0.05,0.86,48.89,22000,125,0.19,0.01
89.97,0.28,0.63,81.36,12.8,5.4,10,0.61,0.88,0.34,0.05,0.87,50.0,22500,130,0.19,0.01
91.16,0.25,0.6,81.72,12.51,5.52,10,0.59,0.88,0.35,0.05,0.87,51.11,23000,135,0.18,0.01
92.46,0.22,0.61,81.86,12.23,5.63,10,0.59,0.88,0.32,0.04,0.88,52.22,23500,140,0.18,0.01
93.61,0.19,0.61,82.0,11.96,5.74,10,0.6,0.89,0.3,0.04,0.89,53.33,24000,145,0.18,0.01
94.31,0.17,0.63,82.74,11.67,5.86,10,0.62,0.89,0.27,0.04,0.9,54.44,24500,150,0.17,0.01
95.02,0.15,0.63,82.34,11.38,5.98,10,0.62,0.89,0.26,0.04,0.9,55.56,25000,155,0.18,0.01
