Train Accuracy,Train Loss,Evaluation Loss,Evaluation Accuracy,Query Times,Training Times,Cluster Coverage,Log Loss,Diversity Metrics,Entropy Reduction,MAE,Model Confidence,Data Percentage,Data Count,EPOCHS,Top 1 Error,Top 5 Error
10.36,2.32,2.31,9.72,5.0,1.91,10,2.31,0.01,2.3,0.18,0.12,22.22,10000,10,0.9,0.49
12.37,2.28,2.13,18.38,4.79,1.98,10,2.13,0.17,2.16,0.17,0.18,23.33,10500,20,0.82,0.28
21.48,1.98,1.87,26.44,4.75,2.05,10,1.86,0.41,1.86,0.16,0.25,24.44,11000,30,0.74,0.16
30.11,1.8,1.65,37.34,4.76,2.17,10,1.64,0.52,1.71,0.15,0.34,25.56,11500,40,0.63,0.11
39.2,1.61,1.44,46.36,4.58,2.24,10,1.42,0.63,1.47,0.14,0.44,26.67,12000,50,0.54,0.07
46.11,1.45,1.29,51.42,4.44,2.3,10,1.27,0.71,1.24,0.12,0.53,27.78,12500,60,0.49,0.05
52.94,1.28,1.24,54.8,4.45,2.47,10,1.23,0.73,1.13,0.11,0.57,28.89,13000,70,0.45,0.05
58.91,1.13,1.13,60.48,4.2,2.4,10,1.11,0.79,0.92,0.1,0.65,30.0,13500,80,0.4,0.04
64.68,0.98,1.13,60.92,4.17,2.53,10,1.11,0.8,0.85,0.09,0.68,31.11,14000,90,0.39,0.04
70.41,0.82,1.12,63.74,4.06,2.77,10,1.1,0.83,0.69,0.08,0.74,32.22,14500,100,0.36,0.04
76.26,0.67,1.33,63.06,4.26,2.78,10,1.32,0.84,0.55,0.08,0.79,33.33,15000,110,0.37,0.04
82.07,0.52,1.42,63.12,4.29,2.75,10,1.4,0.86,0.46,0.08,0.82,34.44,15500,120,0.37,0.04
87.2,0.38,1.6,65.12,4.16,2.96,10,1.56,0.87,0.35,0.07,0.87,35.56,16000,130,0.35,0.04
91.38,0.27,1.72,65.28,4.05,3.05,10,1.69,0.88,0.29,0.07,0.89,36.67,16500,140,0.35,0.04
94.11,0.2,1.84,65.54,4.0,3.09,10,1.8,0.88,0.26,0.07,0.9,37.78,17000,150,0.34,0.04
95.37,0.17,1.92,66.12,3.84,3.11,10,1.86,0.88,0.24,0.07,0.91,38.89,17500,160,0.34,0.04
96.68,0.13,1.98,67.64,3.66,3.19,10,1.91,0.89,0.22,0.07,0.91,40.0,18000,170,0.32,0.04
97.03,0.12,2.01,67.6,3.82,3.44,10,1.95,0.89,0.21,0.07,0.92,41.11,18500,180,0.32,0.04
97.52,0.11,1.87,68.68,3.63,3.4,10,1.82,0.89,0.22,0.06,0.92,42.22,19000,190,0.31,0.04
97.73,0.1,1.86,68.82,3.64,3.57,10,1.81,0.89,0.2,0.06,0.92,43.33,19500,200,0.31,0.03
97.92,0.09,1.94,69.22,3.38,3.58,10,1.87,0.89,0.19,0.06,0.93,44.44,20000,210,0.31,0.04
97.99,0.09,1.82,68.94,3.31,3.66,10,1.78,0.89,0.21,0.06,0.92,45.56,20500,220,0.31,0.04
97.88,0.09,1.81,69.7,3.42,3.88,10,1.76,0.89,0.2,0.06,0.92,46.67,21000,230,0.3,0.03
98.31,0.08,1.82,68.84,3.16,3.83,10,1.77,0.89,0.21,0.06,0.92,47.78,21500,240,0.31,0.04
98.38,0.08,1.75,70.16,3.13,4.02,10,1.71,0.89,0.21,0.06,0.92,48.89,22000,250,0.3,0.04
98.22,0.08,1.79,69.76,3.15,3.96,10,1.76,0.89,0.19,0.06,0.93,50.0,22500,260,0.3,0.03
98.53,0.07,1.77,70.34,3.02,4.19,10,1.72,0.89,0.19,0.06,0.93,51.11,23000,270,0.3,0.03
98.54,0.07,1.74,70.76,2.87,4.18,10,1.7,0.89,0.19,0.06,0.93,52.22,23500,280,0.29,0.03
98.67,0.06,1.72,70.98,3.47,4.23,10,1.68,0.89,0.19,0.06,0.92,53.33,24000,290,0.29,0.03
98.72,0.06,1.69,71.16,2.95,4.39,10,1.66,0.89,0.2,0.06,0.92,54.44,24500,300,0.29,0.03
98.83,0.06,1.69,71.52,2.78,4.44,10,1.65,0.89,0.19,0.06,0.93,55.56,25000,310,0.28,0.03
