Train Accuracy,Train Loss,Evaluation Loss,Evaluation Accuracy,Query Times,Training Times,Cluster Coverage,Log Loss,Diversity Metrics,Entropy Reduction,MAE,Model Confidence,Data Percentage,Data Count,EPOCHS,Top 1 Error,Top 5 Error
69.8,0.85,1.27,64.56,5.96,4.55,10,1.27,0.85,0.49,0.08,0.82,22.22,10000,10,0.35,0.04
88.16,0.36,1.24,67.64,5.88,4.76,10,1.24,0.86,0.4,0.07,0.86,23.33,10500,20,0.32,0.03
97.5,0.08,1.34,71.84,5.79,4.98,10,1.34,0.88,0.23,0.06,0.91,24.44,11000,30,0.28,0.03
98.53,0.05,1.36,72.4,5.78,5.19,10,1.36,0.88,0.21,0.06,0.92,25.56,11500,40,0.28,0.03
98.92,0.04,1.36,73.46,5.69,5.42,10,1.36,0.88,0.2,0.06,0.93,26.67,12000,50,0.27,0.03
98.92,0.04,1.24,75.22,5.52,5.63,10,1.23,0.88,0.2,0.05,0.93,27.78,12500,60,0.25,0.03
98.33,0.06,1.19,74.56,5.47,5.87,10,1.19,0.88,0.23,0.05,0.92,28.89,13000,70,0.25,0.03
99.32,0.02,1.18,76.4,5.4,6.09,10,1.17,0.88,0.19,0.05,0.93,30.0,13500,80,0.24,0.02
99.48,0.02,1.19,76.06,5.33,6.29,10,1.19,0.88,0.19,0.05,0.93,31.11,14000,90,0.24,0.02
99.5,0.02,1.13,77.8,5.2,6.5,10,1.12,0.88,0.18,0.05,0.94,32.22,14500,100,0.22,0.02
99.4,0.02,1.13,76.88,5.14,6.75,10,1.12,0.88,0.19,0.05,0.93,33.33,15000,110,0.23,0.02
99.26,0.03,1.19,76.6,5.05,6.96,10,1.18,0.88,0.18,0.05,0.94,34.44,15500,120,0.23,0.02
99.49,0.02,1.11,77.86,4.97,7.17,10,1.11,0.89,0.17,0.05,0.94,35.56,16000,130,0.22,0.02
99.48,0.02,1.12,77.92,4.87,7.38,10,1.12,0.89,0.17,0.05,0.94,36.67,16500,140,0.22,0.02
99.4,0.02,1.08,78.1,4.74,7.62,10,1.08,0.88,0.17,0.05,0.94,37.78,17000,150,0.22,0.02
99.54,0.02,1.03,79.14,4.68,7.83,10,1.03,0.89,0.16,0.04,0.94,38.89,17500,160,0.21,0.02
99.46,0.02,1.09,78.36,4.63,8.06,10,1.09,0.88,0.17,0.05,0.94,40.0,18000,170,0.22,0.02
98.91,0.04,1.19,75.7,4.52,8.3,10,1.19,0.88,0.2,0.05,0.93,41.11,18500,180,0.24,0.02
99.27,0.02,1.02,79.44,4.48,8.49,10,1.01,0.89,0.16,0.04,0.94,42.22,19000,190,0.21,0.02
99.56,0.02,1.03,79.72,4.38,8.7,10,1.03,0.89,0.15,0.04,0.94,43.33,19500,200,0.2,0.02
99.53,0.02,1.02,79.42,4.29,8.92,10,1.02,0.89,0.15,0.04,0.95,44.44,20000,210,0.21,0.02
99.61,0.01,0.95,80.68,4.2,9.16,10,0.95,0.89,0.15,0.04,0.94,45.56,20500,220,0.19,0.02
99.41,0.02,0.99,80.24,4.11,9.4,10,0.98,0.89,0.15,0.04,0.95,46.67,21000,230,0.2,0.02
99.56,0.01,1.03,80.12,4.07,9.6,10,1.03,0.89,0.14,0.04,0.95,47.78,21500,240,0.2,0.02
99.58,0.01,0.99,80.3,3.96,9.82,10,0.99,0.89,0.14,0.04,0.95,48.89,22000,250,0.2,0.02
99.61,0.01,0.94,81.24,3.89,10.02,10,0.94,0.89,0.14,0.04,0.95,50.0,22500,260,0.19,0.02
99.62,0.01,1.0,80.36,3.78,10.24,10,0.99,0.89,0.14,0.04,0.95,51.11,23000,270,0.2,0.02
99.45,0.02,0.97,80.16,3.69,10.47,10,0.97,0.89,0.15,0.04,0.95,52.22,23500,280,0.2,0.02
99.52,0.02,0.9,82.2,3.65,10.7,10,0.9,0.89,0.14,0.04,0.95,53.33,24000,290,0.18,0.01
99.61,0.01,0.97,81.16,3.51,10.9,10,0.96,0.89,0.14,0.04,0.95,54.44,24500,300,0.19,0.02
99.55,0.02,0.91,82.0,3.48,11.13,10,0.91,0.89,0.14,0.04,0.95,55.56,25000,310,0.18,0.02
