Train Accuracy,Train Loss,Evaluation Loss,Evaluation Accuracy,Query Times,Training Times,Cluster Coverage,Log Loss,Diversity Metrics,Entropy Reduction,MAE,Model Confidence,Data Percentage,Data Count,EPOCHS,Top 1 Error,Top 5 Error
20.37,2.15,1.85,32.82,-1.0,1.53,-1,1.85,-1.0,1.89,0.16,0.3,22.22,10000,10,0.67,0.17
44.28,1.56,1.56,43.76,3.99,1.8,10,1.56,0.41999998688697815,1.6,0.14,0.41,26.67,12000,20,0.56,0.09
56.54,1.25,1.43,49.3,3.78,2.08,10,1.43,0.5600000023841858,1.45,0.13,0.48,31.11,14000,30,0.51,0.08
64.07,1.04,1.37,51.12,3.55,2.37,10,1.37,0.6100000143051147,1.24,0.12,0.55,35.56,16000,40,0.49,0.07
69.08,0.91,1.33,53.72,3.3,2.66,10,1.33,0.6600000262260437,1.2,0.12,0.57,40.0,18000,50,0.46,0.07
72.51,0.81,1.28,55.58,3.07,2.93,10,1.28,0.6600000262260437,1.12,0.11,0.59,44.44,20000,60,0.44,0.06
75.31,0.73,1.27,56.72,2.87,3.19,10,1.27,0.6600000262260437,1.01,0.11,0.63,48.89,22000,70,0.43,0.06
77.26,0.66,1.26,57.18,2.65,3.5,10,1.26,0.6700000166893005,0.94,0.1,0.66,53.33,24000,80,0.43,0.05
78.75,0.62,1.26,58.26,2.4,3.76,10,1.26,0.6700000166893005,0.89,0.1,0.68,57.78,26000,90,0.42,0.06
80.09,0.58,1.29,58.26,2.2,4.05,10,1.28,0.6800000071525574,0.79,0.09,0.71,62.22,28000,100,0.42,0.05
80.99,0.55,1.29,58.82,1.96,4.31,10,1.29,0.6899999976158142,0.78,0.09,0.71,66.67,30000,110,0.41,0.05
81.48,0.54,1.28,59.92,1.75,4.59,10,1.28,0.6700000166893005,0.76,0.09,0.72,71.11,32000,120,0.4,0.05
81.73,0.53,1.27,60.1,1.54,4.9,10,1.27,0.6700000166893005,0.73,0.09,0.73,75.56,34000,130,0.4,0.05
82.11,0.51,1.29,61.04,1.39,5.2,10,1.28,0.6499999761581421,0.68,0.09,0.75,80.0,36000,140,0.39,0.04
82.25,0.51,1.32,60.86,1.1,5.44,10,1.32,0.6499999761581421,0.64,0.09,0.76,84.44,38000,150,0.39,0.04
82.13,0.51,1.29,62.12,0.87,5.73,10,1.29,0.6200000047683716,0.63,0.09,0.77,88.89,40000,160,0.38,0.04
81.92,0.52,1.29,61.22,0.67,6.03,10,1.29,0.6100000143051147,0.61,0.09,0.77,93.33,42000,170,0.39,0.04
81.53,0.52,1.3,62.02,0.44,6.32,10,1.3,0.550000011920929,0.59,0.08,0.78,97.78,44000,180,0.38,0.04
82.0,0.51,1.35,61.36,0.21,6.43,10,1.35,0.5600000023841858,0.56,0.08,0.79,100.0,45000,190,0.39,0.04
