Train Accuracy,Train Loss,Evaluation Loss,Evaluation Accuracy,Query Times,Training Times,Cluster Coverage,Log Loss,Diversity Metrics,Entropy Reduction,MAE,Model Confidence,Data Percentage,Data Count,EPOCHS,Top 1 Error,Top 5 Error
12.13,2.3,2.3,11.14,19.84,2.47,10,2.3,0.0,2.3,0.18,0.1,22.22,10000,5,0.89,0.44
17.98,2.21,2.08,24.44,19.5,2.59,10,2.08,0.19,2.16,0.17,0.19,23.33,10500,10,0.76,0.23
26.86,1.95,1.82,30.2,19.28,2.7,10,1.82,0.44,1.84,0.16,0.29,24.44,11000,15,0.7,0.15
34.26,1.75,1.66,37.5,19.0,2.81,10,1.66,0.51,1.73,0.15,0.35,25.56,11500,20,0.62,0.11
39.66,1.62,1.5,44.8,18.66,2.94,10,1.5,0.61,1.57,0.14,0.41,26.67,12000,25,0.55,0.08
43.45,1.52,1.38,49.14,18.43,3.06,10,1.38,0.67,1.42,0.13,0.47,27.78,12500,30,0.51,0.07
46.25,1.44,1.36,51.08,18.16,3.17,10,1.36,0.68,1.37,0.13,0.49,28.89,13000,35,0.49,0.07
49.62,1.37,1.22,56.16,17.87,3.29,10,1.22,0.71,1.29,0.12,0.53,30.0,13500,40,0.44,0.05
53.12,1.29,1.15,59.44,17.59,3.39,10,1.15,0.75,1.16,0.11,0.58,31.11,14000,45,0.41,0.04
56.63,1.19,1.08,62.08,17.31,3.53,10,1.08,0.76,1.08,0.1,0.61,32.22,14500,50,0.38,0.04
59.88,1.11,0.98,65.36,17.0,3.63,10,0.98,0.78,1.04,0.1,0.63,33.33,15000,55,0.35,0.03
62.71,1.04,0.92,67.6,16.74,3.76,10,0.93,0.8,0.91,0.09,0.67,34.44,15500,60,0.32,0.03
65.66,0.96,0.88,69.16,16.45,3.87,10,0.88,0.8,0.93,0.09,0.67,35.56,16000,65,0.31,0.02
67.97,0.9,0.82,71.32,16.16,3.99,10,0.82,0.82,0.85,0.08,0.69,36.67,16500,70,0.29,0.02
69.96,0.84,0.77,73.08,15.89,4.11,10,0.77,0.84,0.72,0.07,0.74,37.78,17000,75,0.27,0.02
71.88,0.79,0.74,73.7,15.58,4.24,10,0.74,0.84,0.71,0.07,0.74,38.89,17500,80,0.26,0.02
73.47,0.74,0.74,75.0,15.34,4.34,10,0.74,0.85,0.66,0.07,0.76,40.0,18000,85,0.25,0.02
75.25,0.69,0.67,76.36,15.03,4.47,10,0.67,0.86,0.62,0.06,0.78,41.11,18500,90,0.24,0.01
76.86,0.64,0.68,76.9,14.77,4.57,10,0.68,0.86,0.56,0.06,0.8,42.22,19000,95,0.23,0.01
78.92,0.59,0.64,77.94,14.49,4.71,10,0.64,0.87,0.56,0.06,0.8,43.33,19500,100,0.22,0.01
80.37,0.55,0.63,78.86,14.15,4.82,10,0.64,0.87,0.52,0.06,0.81,44.44,20000,105,0.21,0.01
82.22,0.5,0.62,79.76,13.94,4.93,10,0.62,0.88,0.42,0.05,0.84,45.56,20500,110,0.2,0.01
83.68,0.46,0.63,79.72,13.63,5.04,10,0.63,0.87,0.44,0.05,0.84,46.67,21000,115,0.2,0.01
85.33,0.41,0.59,81.42,13.35,5.17,10,0.59,0.88,0.4,0.05,0.85,47.78,21500,120,0.19,0.01
87.08,0.37,0.58,81.06,13.08,5.28,10,0.58,0.88,0.41,0.05,0.85,48.89,22000,125,0.19,0.01
88.61,0.33,0.6,81.38,12.8,5.42,10,0.6,0.88,0.36,0.05,0.87,50.0,22500,130,0.19,0.01
90.13,0.28,0.61,80.6,12.51,5.52,10,0.61,0.88,0.35,0.05,0.87,51.11,23000,135,0.19,0.01
91.35,0.25,0.57,81.86,12.23,5.63,10,0.57,0.88,0.35,0.04,0.87,52.22,23500,140,0.18,0.01
92.6,0.21,0.6,81.64,11.95,5.75,10,0.6,0.89,0.34,0.04,0.87,53.33,24000,145,0.18,0.01
93.59,0.19,0.61,82.02,11.67,5.87,10,0.61,0.89,0.3,0.04,0.89,54.44,24500,150,0.18,0.01
94.33,0.17,0.61,82.54,11.4,5.97,10,0.61,0.89,0.28,0.04,0.89,55.56,25000,155,0.17,0.01
