Train Accuracy,Train Loss,Evaluation Loss,Evaluation Accuracy,Query Times,Training Times,Cluster Coverage,Log Loss,Diversity Metrics,Entropy Reduction,MAE,Model Confidence,Data Percentage,Data Count,EPOCHS,Top 1 Error,Top 5 Error
13.96,2.27,2.14,23.64,4.13,1.55,10,2.14,0.14,2.2,0.17,0.18,22.22,10000,5,0.76,0.29
30.77,1.95,1.83,35.14,3.98,1.65,10,1.83,0.44,1.89,0.16,0.32,23.33,10500,10,0.65,0.16
37.79,1.74,1.72,39.16,3.98,1.7,10,1.72,0.5,1.73,0.15,0.37,24.44,11000,15,0.61,0.13
43.27,1.59,1.6,44.0,3.89,1.77,10,1.6,0.6,1.58,0.14,0.43,25.56,11500,20,0.56,0.1
47.25,1.48,1.53,47.3,3.88,1.86,10,1.53,0.63,1.49,0.13,0.46,26.67,12000,25,0.53,0.1
50.46,1.4,1.48,48.26,3.76,1.91,10,1.48,0.66,1.39,0.13,0.5,27.78,12500,30,0.52,0.08
52.96,1.33,1.43,50.14,3.79,2.01,10,1.43,0.68,1.32,0.13,0.53,28.89,13000,35,0.5,0.07
54.87,1.27,1.38,52.14,3.63,2.05,10,1.38,0.69,1.3,0.12,0.53,30.0,13500,40,0.48,0.07
57.28,1.21,1.36,52.68,3.63,2.13,10,1.36,0.71,1.23,0.12,0.55,31.11,14000,45,0.47,0.06
58.85,1.16,1.32,53.8,3.51,2.23,10,1.32,0.72,1.17,0.12,0.57,32.22,14500,50,0.46,0.06
60.6,1.11,1.28,55.6,3.43,2.27,10,1.28,0.73,1.16,0.11,0.58,33.33,15000,55,0.44,0.05
62.67,1.06,1.25,57.0,3.39,2.36,10,1.25,0.74,1.13,0.11,0.59,34.44,15500,60,0.43,0.05
64.64,1.01,1.27,56.54,3.36,2.43,10,1.27,0.76,1.03,0.11,0.63,35.56,16000,65,0.43,0.05
66.24,0.96,1.25,57.8,3.36,2.51,10,1.25,0.77,0.99,0.1,0.64,36.67,16500,70,0.42,0.05
68.01,0.91,1.31,57.0,3.24,2.56,10,1.31,0.77,0.93,0.1,0.66,37.78,17000,75,0.43,0.06
69.48,0.87,1.27,57.3,3.21,2.63,10,1.28,0.78,0.91,0.1,0.67,38.89,17500,80,0.43,0.05
71.13,0.82,1.3,57.34,3.26,2.7,10,1.3,0.78,0.87,0.1,0.68,40.0,18000,85,0.43,0.05
72.34,0.79,1.27,58.82,3.03,2.76,10,1.27,0.79,0.84,0.1,0.7,41.11,18500,90,0.41,0.05
73.99,0.75,1.29,59.38,3.05,2.88,10,1.29,0.8,0.79,0.1,0.71,42.22,19000,95,0.41,0.05
75.05,0.71,1.32,58.66,3.01,2.94,10,1.32,0.81,0.77,0.1,0.72,43.33,19500,100,0.41,0.05
76.14,0.68,1.32,59.2,2.87,3.0,10,1.32,0.81,0.75,0.09,0.73,44.44,20000,105,0.41,0.05
77.42,0.65,1.36,59.36,2.88,3.06,10,1.36,0.82,0.71,0.09,0.74,45.56,20500,110,0.41,0.05
78.39,0.62,1.34,60.28,2.87,3.13,10,1.34,0.82,0.69,0.09,0.75,46.67,21000,115,0.4,0.05
79.35,0.6,1.39,59.68,2.71,3.24,10,1.39,0.82,0.66,0.09,0.76,47.78,21500,120,0.4,0.05
80.29,0.57,1.39,59.94,2.71,3.27,10,1.4,0.83,0.65,0.09,0.76,48.89,22000,125,0.4,0.05
81.07,0.55,1.45,59.32,2.73,3.37,10,1.45,0.83,0.62,0.09,0.77,50.0,22500,130,0.41,0.05
81.86,0.53,1.47,59.64,2.64,3.41,10,1.47,0.83,0.6,0.09,0.78,51.11,23000,135,0.4,0.05
82.56,0.51,1.49,59.92,2.6,3.48,10,1.49,0.84,0.58,0.09,0.78,52.22,23500,140,0.4,0.05
83.26,0.49,1.53,59.9,2.59,3.59,10,1.53,0.84,0.57,0.09,0.79,53.33,24000,145,0.4,0.05
83.88,0.47,1.54,59.2,2.53,3.63,10,1.55,0.84,0.56,0.09,0.79,54.44,24500,150,0.41,0.05
84.29,0.46,1.61,59.42,2.36,3.69,10,1.62,0.84,0.54,0.09,0.8,55.56,25000,155,0.41,0.05
