Train Accuracy,Train Loss,Evaluation Loss,Evaluation Accuracy,Query Times,Training Times,Cluster Coverage,Log Loss,Diversity Metrics,Entropy Reduction,MAE,Model Confidence,Data Percentage,Data Count,EPOCHS,Top 1 Error,Top 5 Error
14.78,2.24,2.06,23.98,-1.0,2.48,-1,2.06,-1.0,2.12,0.17,0.2,22.22,10000,10,0.76,0.22
35.13,1.74,1.62,40.44,19.9,3.1,10,1.62,0.2199999988079071,1.69,0.15,0.36,26.67,12000,20,0.6,0.11
51.42,1.34,1.33,50.76,18.78,3.43,10,1.33,0.5099999904632568,1.34,0.12,0.51,31.11,14000,30,0.49,0.07
63.54,1.03,1.16,58.54,17.63,3.88,10,1.16,0.6600000262260437,1.28,0.11,0.53,35.56,16000,40,0.41,0.05
72.38,0.79,1.09,60.06,16.55,4.52,10,1.09,0.6399999856948853,1.02,0.1,0.62,40.0,18000,50,0.4,0.04
78.07,0.64,0.9,68.12,15.45,4.82,10,0.9,0.6899999976158142,0.88,0.09,0.68,44.44,20000,60,0.32,0.03
82.71,0.51,0.87,69.04,14.21,5.3,10,0.87,0.7200000286102295,0.8,0.08,0.71,48.89,22000,70,0.31,0.03
85.82,0.42,0.8,72.36,13.1,5.9,10,0.8,0.7099999785423279,0.71,0.07,0.74,53.33,24000,80,0.28,0.02
88.5,0.35,0.78,72.76,12.0,6.24,10,0.78,0.7099999785423279,0.62,0.07,0.77,57.78,26000,90,0.27,0.02
90.41,0.29,0.74,75.18,10.86,6.73,10,0.74,0.7200000286102295,0.54,0.06,0.8,62.22,28000,100,0.25,0.02
92.21,0.24,0.76,75.4,9.71,7.18,10,0.76,0.7400000095367432,0.52,0.06,0.81,66.67,30000,110,0.25,0.02
93.19,0.21,0.7,77.5,8.6,7.68,10,0.7,0.6899999976158142,0.45,0.05,0.83,71.11,32000,120,0.22,0.02
94.35,0.17,0.73,77.42,7.46,8.11,10,0.73,0.7099999785423279,0.4,0.05,0.85,75.56,34000,130,0.23,0.02
94.92,0.15,0.79,77.2,6.34,8.61,10,0.79,0.7099999785423279,0.35,0.05,0.87,80.0,36000,140,0.23,0.02
95.47,0.14,0.73,79.2,5.19,9.19,10,0.73,0.7300000190734863,0.33,0.05,0.88,84.44,38000,150,0.21,0.02
95.92,0.12,0.75,80.0,4.07,9.56,10,0.75,0.7400000095367432,0.29,0.05,0.89,88.89,40000,160,0.2,0.02
96.29,0.11,0.75,80.78,2.95,10.12,10,0.74,0.6899999976158142,0.26,0.04,0.9,93.33,42000,170,0.19,0.01
96.55,0.11,0.71,81.5,1.8,10.47,10,0.71,0.6700000166893005,0.26,0.04,0.9,97.78,44000,180,0.18,0.02
97.37,0.08,0.76,81.86,0.69,10.74,10,0.76,0.7400000095367432,0.22,0.04,0.91,100.0,45000,190,0.18,0.02
