Train Accuracy,Train Loss,Evaluation Loss,Evaluation Accuracy,Query Times,Training Times,Cluster Coverage,Log Loss,Diversity Metrics,Entropy Reduction,MAE,Model Confidence,Data Percentage,Data Count,EPOCHS,Top 1 Error,Top 5 Error
14.35,2.25,2.05,24.8,19.74,2.47,10,2.05,0.22,2.12,0.17,0.21,22.22,10000,10,0.75,0.22
31.85,1.83,1.6,40.66,19.52,2.6,10,1.61,0.53,1.69,0.15,0.37,23.33,10500,20,0.59,0.1
42.97,1.54,1.37,50.54,19.21,2.7,10,1.37,0.65,1.43,0.13,0.47,24.44,11000,30,0.49,0.07
49.95,1.36,1.24,54.48,18.94,2.82,10,1.24,0.7,1.26,0.12,0.53,25.56,11500,40,0.46,0.05
55.97,1.21,1.11,60.28,18.69,2.94,10,1.11,0.74,1.13,0.11,0.59,26.67,12000,50,0.4,0.04
61.71,1.06,1.02,63.92,18.38,3.06,10,1.02,0.77,1.0,0.1,0.63,27.78,12500,60,0.36,0.04
66.53,0.93,0.87,69.3,18.1,3.18,10,0.87,0.8,0.87,0.08,0.69,28.89,13000,70,0.31,0.02
70.28,0.83,0.8,72.62,17.82,3.3,10,0.8,0.82,0.72,0.07,0.74,30.0,13500,80,0.27,0.02
73.8,0.73,0.74,74.4,17.56,3.4,10,0.74,0.83,0.66,0.07,0.76,31.11,14000,90,0.26,0.02
77.03,0.64,0.68,76.1,17.28,3.53,10,0.68,0.85,0.58,0.06,0.79,32.22,14500,100,0.24,0.01
80.17,0.55,0.66,77.42,16.96,3.64,10,0.66,0.86,0.53,0.06,0.81,33.33,15000,110,0.23,0.01
83.03,0.48,0.64,78.28,16.67,3.77,10,0.64,0.86,0.49,0.06,0.82,34.44,15500,120,0.22,0.01
85.98,0.39,0.69,78.22,16.39,3.87,10,0.69,0.87,0.4,0.05,0.85,35.56,16000,130,0.22,0.01
88.91,0.32,0.63,79.72,16.13,4.0,10,0.63,0.87,0.39,0.05,0.86,36.67,16500,140,0.2,0.01
91.28,0.26,0.69,79.14,15.86,4.11,10,0.69,0.88,0.34,0.05,0.87,37.78,17000,150,0.21,0.01
93.23,0.2,0.69,79.32,15.57,4.23,10,0.69,0.88,0.33,0.05,0.88,38.89,17500,160,0.21,0.01
94.82,0.16,0.67,80.38,15.29,4.35,10,0.68,0.88,0.3,0.04,0.88,40.0,18000,170,0.2,0.01
95.24,0.15,0.7,81.34,15.02,4.47,10,0.71,0.89,0.27,0.04,0.89,41.11,18500,180,0.19,0.01
96.74,0.1,0.76,81.52,14.72,4.57,10,0.76,0.89,0.24,0.04,0.9,42.22,19000,190,0.18,0.01
97.2,0.09,0.73,81.12,14.43,4.7,10,0.74,0.89,0.26,0.04,0.9,43.33,19500,200,0.19,0.01
97.56,0.08,0.72,81.34,14.15,4.83,10,0.73,0.89,0.25,0.04,0.9,44.44,20000,210,0.19,0.01
97.9,0.07,0.73,81.66,13.87,4.94,10,0.74,0.89,0.24,0.04,0.91,45.56,20500,220,0.18,0.01
98.14,0.06,0.7,82.58,13.6,5.06,10,0.71,0.89,0.22,0.04,0.91,46.67,21000,230,0.17,0.01
98.27,0.06,0.7,83.0,13.31,5.17,10,0.71,0.89,0.22,0.04,0.91,47.78,21500,240,0.17,0.01
98.51,0.05,0.73,82.3,13.05,5.29,10,0.74,0.89,0.21,0.04,0.92,48.89,22000,250,0.18,0.01
98.62,0.05,0.71,82.88,12.78,5.4,10,0.71,0.89,0.21,0.04,0.92,50.0,22500,260,0.17,0.01
98.66,0.05,0.7,83.72,12.47,5.51,10,0.71,0.89,0.2,0.04,0.92,51.11,23000,270,0.16,0.01
98.74,0.04,0.7,82.98,12.19,5.65,10,0.71,0.89,0.21,0.04,0.92,52.22,23500,280,0.17,0.01
98.9,0.04,0.68,83.74,11.93,5.74,10,0.68,0.89,0.2,0.04,0.92,53.33,24000,290,0.16,0.01
98.98,0.04,0.7,84.24,11.65,5.87,10,0.71,0.89,0.19,0.04,0.93,54.44,24500,300,0.16,0.01
98.97,0.04,0.7,83.5,11.38,5.99,10,0.7,0.89,0.21,0.04,0.92,55.56,25000,310,0.16,0.01
