Train Accuracy,Train Loss,Evaluation Loss,Evaluation Accuracy,Query Times,Training Times,Cluster Coverage,Log Loss,Diversity Metrics,Entropy Reduction,MAE,Model Confidence,Data Percentage,Data Count,EPOCHS,Top 1 Error,Top 5 Error
13.87,2.26,2.01,26.92,19.87,2.48,10,2.01,0.29,2.06,0.17,0.22,22.22,10000,10,0.73,0.22
34.52,1.76,1.58,40.68,19.64,2.6,10,1.58,0.58,1.59,0.14,0.4,23.33,10500,20,0.59,0.09
44.12,1.5,1.36,49.3,19.29,2.72,10,1.36,0.66,1.4,0.13,0.47,24.44,11000,30,0.51,0.06
51.0,1.34,1.19,55.58,19.06,2.88,10,1.19,0.72,1.24,0.12,0.54,25.56,11500,40,0.44,0.04
57.32,1.18,1.06,61.2,18.75,2.97,10,1.06,0.74,1.15,0.11,0.58,26.67,12000,50,0.39,0.03
62.35,1.05,1.0,63.8,18.48,3.08,10,1.01,0.77,0.97,0.1,0.65,27.78,12500,60,0.36,0.03
66.37,0.94,0.86,68.98,18.21,3.19,10,0.87,0.81,0.82,0.08,0.7,28.89,13000,70,0.31,0.02
70.31,0.83,0.78,72.18,17.92,3.3,10,0.79,0.81,0.8,0.08,0.72,30.0,13500,80,0.28,0.02
73.96,0.73,0.7,75.16,17.63,3.43,10,0.71,0.84,0.67,0.07,0.76,31.11,14000,90,0.25,0.01
77.41,0.63,0.69,75.3,17.39,3.54,10,0.69,0.85,0.59,0.06,0.78,32.22,14500,100,0.25,0.01
80.71,0.54,0.66,76.78,17.06,3.66,10,0.66,0.85,0.56,0.06,0.79,33.33,15000,110,0.23,0.01
83.79,0.46,0.67,77.3,16.88,3.8,10,0.68,0.87,0.45,0.05,0.83,34.44,15500,120,0.23,0.01
87.03,0.37,0.67,78.2,16.51,3.91,10,0.67,0.87,0.4,0.05,0.85,35.56,16000,130,0.22,0.01
89.75,0.29,0.67,79.28,16.24,4.02,10,0.68,0.88,0.34,0.05,0.87,36.67,16500,140,0.21,0.01
92.18,0.23,0.69,78.86,15.94,4.13,10,0.7,0.88,0.34,0.05,0.87,37.78,17000,150,0.21,0.01
93.95,0.18,0.71,79.74,15.67,4.24,10,0.71,0.88,0.3,0.05,0.88,38.89,17500,160,0.2,0.01
95.29,0.14,0.74,80.26,15.38,4.36,10,0.74,0.88,0.27,0.05,0.89,40.0,18000,170,0.2,0.01
96.26,0.12,0.78,79.5,15.11,4.49,10,0.78,0.88,0.26,0.05,0.9,41.11,18500,180,0.2,0.01
97.09,0.09,0.77,80.3,14.82,4.63,10,0.78,0.89,0.25,0.04,0.9,42.22,19000,190,0.2,0.01
97.55,0.08,0.76,80.5,14.52,4.73,10,0.77,0.89,0.23,0.04,0.91,43.33,19500,200,0.2,0.01
97.87,0.07,0.77,81.34,14.23,4.84,10,0.78,0.89,0.22,0.04,0.91,44.44,20000,210,0.19,0.01
98.1,0.06,0.76,82.12,13.98,4.95,10,0.76,0.89,0.21,0.04,0.92,45.56,20500,220,0.18,0.01
98.23,0.06,0.75,81.88,13.68,5.08,10,0.75,0.89,0.22,0.04,0.91,46.67,21000,230,0.18,0.01
98.4,0.05,0.75,82.16,13.44,5.18,10,0.75,0.89,0.2,0.04,0.92,47.78,21500,240,0.18,0.01
98.52,0.05,0.74,81.62,13.16,5.31,10,0.75,0.89,0.22,0.04,0.91,48.89,22000,250,0.18,0.01
98.71,0.04,0.8,82.0,12.86,5.57,10,0.8,0.89,0.2,0.04,0.92,50.0,22500,260,0.18,0.01
98.82,0.04,0.75,82.18,12.55,5.54,10,0.76,0.89,0.2,0.04,0.92,51.11,23000,270,0.18,0.01
98.86,0.04,0.7,83.38,12.29,5.66,10,0.7,0.89,0.2,0.04,0.92,52.22,23500,280,0.17,0.01
98.97,0.04,0.7,83.06,11.99,5.77,10,0.7,0.89,0.2,0.04,0.92,53.33,24000,290,0.17,0.01
99.06,0.03,0.73,83.26,11.72,5.9,10,0.73,0.89,0.2,0.04,0.92,54.44,24500,300,0.17,0.01
99.13,0.03,0.73,82.82,11.42,6.03,10,0.74,0.89,0.19,0.04,0.92,55.56,25000,310,0.17,0.01
