Train Accuracy,Train Loss,Evaluation Loss,Evaluation Accuracy,Query Times,Training Times,Cluster Coverage,Log Loss,Diversity Metrics,Entropy Reduction,MAE,Model Confidence,Data Percentage,Data Count,EPOCHS,Top 1 Error,Top 5 Error
12.45,2.28,2.1,23.44,19.99,2.49,10,2.1,0.18,2.17,0.17,0.18,22.22,10000,10,0.77,0.26
33.05,1.8,1.55,43.08,19.6,2.61,10,1.55,0.57,1.63,0.14,0.38,23.33,10500,20,0.57,0.09
44.18,1.51,1.35,49.64,19.41,2.72,10,1.35,0.65,1.43,0.13,0.47,24.44,11000,30,0.5,0.05
50.7,1.34,1.18,57.72,19.14,2.84,10,1.18,0.7,1.29,0.12,0.53,25.56,11500,40,0.42,0.05
56.48,1.19,1.06,62.62,18.77,2.96,10,1.06,0.75,1.09,0.1,0.6,26.67,12000,50,0.37,0.03
61.62,1.06,0.95,67.12,18.57,3.15,10,0.95,0.77,1.01,0.09,0.64,27.78,12500,60,0.33,0.03
65.81,0.95,0.82,71.52,18.19,3.21,10,0.82,0.8,0.86,0.08,0.69,28.89,13000,70,0.28,0.02
69.66,0.85,0.75,74.22,17.99,3.31,10,0.75,0.81,0.78,0.07,0.72,30.0,13500,80,0.26,0.01
73.29,0.75,0.72,75.12,17.74,3.43,10,0.72,0.82,0.76,0.07,0.73,31.11,14000,90,0.25,0.02
76.55,0.67,0.64,77.92,17.38,3.55,10,0.64,0.84,0.61,0.06,0.78,32.22,14500,100,0.22,0.01
79.64,0.57,0.64,78.18,17.18,3.67,10,0.64,0.86,0.51,0.06,0.81,33.33,15000,110,0.22,0.01
82.57,0.49,0.66,78.32,16.84,3.81,10,0.66,0.86,0.47,0.06,0.83,34.44,15500,120,0.22,0.01
85.42,0.41,0.61,79.84,16.53,3.91,10,0.61,0.87,0.45,0.05,0.84,35.56,16000,130,0.2,0.01
88.48,0.33,0.63,80.34,16.27,4.03,10,0.63,0.87,0.39,0.05,0.85,36.67,16500,140,0.2,0.01
90.67,0.27,0.64,80.7,16.19,4.18,10,0.64,0.88,0.36,0.05,0.87,37.78,17000,150,0.19,0.01
92.74,0.21,0.7,79.96,15.73,4.31,10,0.7,0.88,0.34,0.05,0.87,38.89,17500,160,0.2,0.02
94.36,0.17,0.65,81.54,15.38,4.38,10,0.65,0.88,0.29,0.04,0.89,40.0,18000,170,0.18,0.01
95.43,0.14,0.7,80.8,15.03,4.49,10,0.69,0.88,0.29,0.04,0.89,41.11,18500,180,0.19,0.01
96.46,0.11,0.73,80.8,14.81,4.57,10,0.73,0.88,0.27,0.04,0.89,42.22,19000,190,0.19,0.01
97.08,0.09,0.69,81.5,14.52,4.71,10,0.68,0.89,0.26,0.04,0.9,43.33,19500,200,0.18,0.01
97.5,0.08,0.7,82.04,14.19,4.83,10,0.7,0.89,0.24,0.04,0.9,44.44,20000,210,0.18,0.01
97.65,0.08,0.7,82.4,13.96,4.95,10,0.69,0.89,0.24,0.04,0.9,45.56,20500,220,0.18,0.01
97.89,0.07,0.68,82.76,13.63,5.05,10,0.67,0.89,0.23,0.04,0.91,46.67,21000,230,0.17,0.01
98.22,0.06,0.68,83.48,13.41,5.16,10,0.67,0.89,0.22,0.04,0.91,47.78,21500,240,0.17,0.01
98.34,0.05,0.68,83.72,13.12,5.29,10,0.67,0.89,0.22,0.04,0.91,48.89,22000,250,0.16,0.01
98.44,0.05,0.66,83.28,12.79,5.42,10,0.66,0.89,0.22,0.04,0.91,50.0,22500,260,0.17,0.01
98.52,0.05,0.69,83.04,12.53,5.53,10,0.69,0.89,0.23,0.04,0.91,51.11,23000,270,0.17,0.01
98.71,0.04,0.69,83.54,12.25,5.65,10,0.69,0.89,0.21,0.04,0.92,52.22,23500,280,0.16,0.01
98.84,0.04,0.64,84.26,11.97,5.76,10,0.63,0.89,0.21,0.04,0.92,53.33,24000,290,0.16,0.01
98.88,0.04,0.65,84.04,11.71,5.88,10,0.65,0.89,0.21,0.04,0.92,54.44,24500,300,0.16,0.01
99.01,0.03,0.66,84.7,11.39,5.99,10,0.66,0.89,0.2,0.03,0.92,55.56,25000,310,0.15,0.01
