Train Accuracy,Train Loss,Evaluation Loss,Evaluation Accuracy,Query Times,Training Times,Cluster Coverage,Log Loss,Diversity Metrics,Entropy Reduction,MAE,Model Confidence,Data Percentage,Data Count,EPOCHS,Top 1 Error,Top 5 Error
56.2,1.2,1.44,55.76,6.06,4.65,10,1.43,0.79,0.8,0.1,0.72,22.22,10000,5,0.44,0.06
77.73,0.64,1.12,66.62,6.04,4.88,10,1.12,0.84,0.52,0.07,0.82,23.33,10500,10,0.33,0.03
89.35,0.31,1.31,67.18,5.92,5.12,10,1.32,0.85,0.37,0.07,0.87,24.44,11000,15,0.33,0.03
93.87,0.19,1.08,71.94,5.8,5.33,10,1.09,0.87,0.32,0.06,0.88,25.56,11500,20,0.28,0.02
95.61,0.14,1.18,71.88,5.73,5.57,10,1.18,0.87,0.28,0.06,0.9,26.67,12000,25,0.28,0.03
96.17,0.12,1.12,73.2,5.73,5.8,10,1.12,0.88,0.27,0.06,0.9,27.78,12500,30,0.27,0.02
96.65,0.11,1.09,75.16,5.59,6.04,10,1.09,0.88,0.25,0.05,0.91,28.89,13000,35,0.25,0.03
97.54,0.08,1.07,75.92,5.48,6.23,10,1.07,0.88,0.22,0.05,0.92,30.0,13500,40,0.24,0.02
97.67,0.08,1.1,76.02,5.44,6.47,10,1.11,0.88,0.22,0.05,0.92,31.11,14000,45,0.24,0.02
97.65,0.08,1.08,75.54,5.32,6.69,10,1.09,0.88,0.22,0.05,0.92,32.22,14500,50,0.24,0.02
97.79,0.07,1.02,77.2,5.29,6.91,10,1.03,0.88,0.21,0.05,0.92,33.33,15000,55,0.23,0.02
97.95,0.07,1.01,78.22,5.14,7.16,10,1.01,0.88,0.2,0.05,0.93,34.44,15500,60,0.22,0.02
98.04,0.06,1.02,77.4,5.05,7.37,10,1.03,0.89,0.2,0.05,0.93,35.56,16000,65,0.23,0.02
98.21,0.06,0.99,77.34,5.0,7.58,10,1.0,0.89,0.21,0.05,0.93,36.67,16500,70,0.23,0.02
98.12,0.06,0.96,78.48,4.83,7.8,10,0.96,0.89,0.2,0.05,0.93,37.78,17000,75,0.22,0.02
98.32,0.06,0.92,79.6,4.87,8.04,10,0.92,0.89,0.19,0.04,0.93,38.89,17500,80,0.2,0.02
98.27,0.06,0.95,78.62,4.72,8.27,10,0.96,0.89,0.19,0.05,0.93,40.0,18000,85,0.21,0.01
95.53,0.15,0.89,78.98,4.66,8.48,10,0.89,0.89,0.21,0.04,0.93,41.11,18500,90,0.21,0.02
98.42,0.05,0.95,79.18,4.53,8.72,10,0.95,0.89,0.18,0.04,0.93,42.22,19000,95,0.21,0.01
98.55,0.05,0.91,80.26,4.49,8.97,10,0.91,0.89,0.17,0.04,0.94,43.33,19500,100,0.2,0.01
98.59,0.05,0.9,79.54,4.36,9.2,10,0.9,0.89,0.18,0.04,0.94,44.44,20000,105,0.2,0.02
98.56,0.05,0.91,79.9,4.28,9.41,10,0.92,0.89,0.17,0.04,0.94,45.56,20500,110,0.2,0.01
98.38,0.05,0.81,81.02,4.26,9.63,10,0.82,0.89,0.18,0.04,0.93,46.67,21000,115,0.19,0.01
98.51,0.05,0.83,81.78,4.16,9.84,10,0.83,0.89,0.16,0.04,0.94,47.78,21500,120,0.18,0.01
98.82,0.04,0.86,81.12,4.01,10.05,10,0.86,0.89,0.16,0.04,0.94,48.89,22000,125,0.19,0.01
98.94,0.04,0.93,80.08,3.96,10.33,10,0.92,0.89,0.16,0.04,0.94,50.0,22500,130,0.2,0.01
98.9,0.04,0.87,80.82,3.84,10.53,10,0.88,0.89,0.16,0.04,0.94,51.11,23000,135,0.19,0.01
98.69,0.04,0.83,82.04,3.78,10.76,10,0.84,0.89,0.16,0.04,0.94,52.22,23500,140,0.18,0.01
98.87,0.04,0.79,82.84,3.67,10.97,10,0.79,0.89,0.15,0.04,0.95,53.33,24000,145,0.17,0.01
98.92,0.04,0.81,82.22,3.61,11.19,10,0.81,0.89,0.15,0.04,0.94,54.44,24500,150,0.18,0.01
99.07,0.03,0.81,82.3,3.49,11.42,10,0.82,0.89,0.14,0.04,0.95,55.56,25000,155,0.18,0.01
