Train Accuracy,Train Loss,Evaluation Loss,Evaluation Accuracy,Query Times,Training Times,Cluster Coverage,Log Loss,Diversity Metrics,Entropy Reduction,MAE,Model Confidence,Data Percentage,Data Count,EPOCHS,Top 1 Error,Top 5 Error
68.93,0.88,1.73,54.34,8.34,6.69,10,1.74,0.8,0.63,0.1,0.77,22.22,10000,10,0.46,0.07
92.64,0.23,1.46,63.3,7.98,6.8,10,1.48,0.85,0.47,0.08,0.83,23.33,10500,20,0.37,0.05
98.4,0.06,1.28,69.38,7.72,7.02,10,1.28,0.87,0.37,0.07,0.87,24.44,11000,30,0.31,0.03
98.95,0.04,1.26,69.98,7.54,7.34,10,1.27,0.87,0.35,0.07,0.87,25.56,11500,40,0.3,0.03
98.93,0.04,1.29,69.62,7.42,7.66,10,1.3,0.87,0.33,0.06,0.88,26.67,12000,50,0.3,0.04
98.91,0.04,1.22,71.42,7.34,7.95,10,1.23,0.87,0.32,0.06,0.88,27.78,12500,60,0.29,0.03
98.75,0.05,1.24,71.1,7.22,8.26,10,1.24,0.88,0.3,0.06,0.89,28.89,13000,70,0.29,0.03
99.02,0.04,1.18,72.04,7.08,8.56,10,1.19,0.88,0.3,0.06,0.89,30.0,13500,80,0.28,0.03
99.16,0.03,1.15,72.64,6.95,8.88,10,1.16,0.88,0.3,0.06,0.89,31.11,14000,90,0.27,0.02
99.22,0.03,1.17,72.92,6.87,9.2,10,1.18,0.88,0.29,0.06,0.9,32.22,14500,100,0.27,0.03
99.22,0.03,1.11,73.52,6.74,9.52,10,1.12,0.88,0.29,0.06,0.89,33.33,15000,110,0.26,0.03
98.95,0.04,1.14,73.78,6.61,9.82,10,1.15,0.88,0.27,0.06,0.9,34.44,15500,120,0.26,0.03
99.2,0.03,1.08,74.72,6.6,10.17,10,1.09,0.88,0.27,0.05,0.9,35.56,16000,130,0.25,0.03
99.38,0.02,1.07,75.06,6.43,10.61,10,1.08,0.88,0.26,0.05,0.9,36.67,16500,140,0.25,0.03
99.38,0.02,1.06,75.84,6.4,10.79,10,1.07,0.88,0.26,0.05,0.9,37.78,17000,150,0.24,0.02
99.4,0.02,1.06,75.28,6.23,11.11,10,1.07,0.89,0.25,0.05,0.91,38.89,17500,160,0.25,0.02
99.32,0.03,1.05,75.56,6.08,11.42,10,1.06,0.89,0.25,0.05,0.91,40.0,18000,170,0.24,0.03
98.48,0.05,1.26,72.34,5.97,11.73,10,1.26,0.88,0.26,0.06,0.9,41.11,18500,180,0.28,0.03
99.27,0.03,1.01,76.86,5.9,12.03,10,1.01,0.89,0.24,0.05,0.91,42.22,19000,190,0.23,0.02
99.52,0.02,0.98,77.76,5.81,12.34,10,0.98,0.89,0.24,0.05,0.91,43.33,19500,200,0.22,0.02
99.53,0.02,0.97,77.38,5.69,12.66,10,0.98,0.89,0.24,0.05,0.91,44.44,20000,210,0.23,0.02
99.6,0.02,0.93,77.7,5.61,12.98,10,0.94,0.89,0.24,0.05,0.91,45.56,20500,220,0.22,0.02
99.39,0.02,1.01,76.12,5.48,13.29,10,1.02,0.89,0.25,0.05,0.91,46.67,21000,230,0.24,0.02
99.59,0.02,0.91,78.48,5.3,13.61,10,0.92,0.89,0.23,0.05,0.92,47.78,21500,240,0.22,0.02
99.62,0.02,0.9,78.84,5.22,13.89,10,0.91,0.89,0.23,0.05,0.92,48.89,22000,250,0.21,0.02
99.59,0.02,0.91,78.42,5.1,14.2,10,0.92,0.89,0.22,0.05,0.92,50.0,22500,260,0.22,0.02
99.63,0.02,0.88,78.74,5.01,14.51,10,0.89,0.89,0.23,0.05,0.92,51.11,23000,270,0.21,0.02
99.57,0.02,0.89,79.48,4.89,14.83,10,0.9,0.89,0.22,0.04,0.92,52.22,23500,280,0.21,0.02
99.66,0.01,0.86,79.68,4.78,15.15,10,0.87,0.89,0.22,0.04,0.92,53.33,24000,290,0.2,0.02
99.68,0.01,0.84,80.24,4.69,15.47,10,0.84,0.89,0.22,0.04,0.92,54.44,24500,300,0.2,0.02
99.63,0.02,0.84,79.54,4.57,15.78,10,0.85,0.89,0.22,0.04,0.92,55.56,25000,310,0.2,0.02
