Train Accuracy,Train Loss,Evaluation Loss,Evaluation Accuracy,Query Times,Training Times,Cluster Coverage,Log Loss,Diversity Metrics,Entropy Reduction,MAE,Model Confidence,Data Percentage,Data Count,EPOCHS,Top 1 Error,Top 5 Error
10.58,2.3,2.26,12.52,4.01,2.48,10,2.26,0.01,2.29,0.18,0.12,22.22,10000,10,0.87,0.37
31.43,1.84,1.59,42.14,3.92,2.6,10,1.59,0.62,1.47,0.14,0.44,23.33,10500,20,0.58,0.09
44.2,1.5,1.39,49.42,3.93,2.71,10,1.39,0.7,1.25,0.12,0.54,24.44,11000,30,0.51,0.07
51.14,1.33,1.24,55.82,3.93,2.83,10,1.24,0.74,1.09,0.11,0.6,25.56,11500,40,0.44,0.05
57.25,1.18,1.09,61.28,3.76,2.94,10,1.09,0.78,0.94,0.1,0.66,26.67,12000,50,0.39,0.04
62.16,1.05,1.09,62.52,3.69,3.06,10,1.09,0.79,0.87,0.09,0.69,27.78,12500,60,0.37,0.04
65.99,0.95,0.9,68.58,3.75,3.19,10,0.89,0.82,0.75,0.08,0.73,28.89,13000,70,0.31,0.02
70.0,0.84,0.84,71.02,3.6,3.31,10,0.84,0.83,0.69,0.07,0.75,30.0,13500,80,0.29,0.02
73.5,0.74,0.78,74.44,3.57,3.42,10,0.78,0.85,0.52,0.06,0.81,31.11,14000,90,0.26,0.02
77.01,0.65,0.72,76.04,3.56,3.54,10,0.72,0.86,0.46,0.06,0.83,32.22,14500,100,0.24,0.01
80.25,0.55,0.69,76.92,3.53,3.66,10,0.69,0.87,0.44,0.05,0.84,33.33,15000,110,0.23,0.01
83.56,0.46,0.76,76.58,3.46,3.77,10,0.75,0.87,0.37,0.05,0.86,34.44,15500,120,0.23,0.01
87.09,0.37,0.8,77.48,3.32,3.89,10,0.8,0.88,0.3,0.05,0.89,35.56,16000,130,0.23,0.01
90.1,0.29,0.86,78.36,3.25,4.01,10,0.85,0.88,0.25,0.05,0.91,36.67,16500,140,0.22,0.01
92.66,0.21,0.91,78.7,3.26,4.13,10,0.9,0.89,0.21,0.05,0.92,37.78,17000,150,0.21,0.01
94.37,0.17,0.91,78.7,3.26,4.24,10,0.91,0.89,0.21,0.05,0.92,38.89,17500,160,0.21,0.01
95.61,0.13,0.99,79.38,3.13,4.36,10,0.99,0.89,0.18,0.04,0.93,40.0,18000,170,0.21,0.01
96.4,0.11,0.97,79.0,3.08,4.48,10,0.95,0.89,0.18,0.04,0.93,41.11,18500,180,0.21,0.01
97.06,0.09,0.99,80.5,3.01,4.58,10,0.98,0.89,0.16,0.04,0.94,42.22,19000,190,0.2,0.01
97.65,0.08,0.97,80.76,2.97,4.71,10,0.96,0.89,0.15,0.04,0.94,43.33,19500,200,0.19,0.01
97.87,0.07,0.98,80.92,2.94,4.83,10,0.98,0.89,0.15,0.04,0.94,44.44,20000,210,0.19,0.01
98.16,0.06,0.99,80.8,2.89,4.94,10,0.99,0.89,0.15,0.04,0.94,45.56,20500,220,0.19,0.01
98.39,0.05,0.91,80.76,2.86,5.06,10,0.9,0.89,0.16,0.04,0.94,46.67,21000,230,0.19,0.01
98.43,0.05,0.93,80.94,2.77,5.18,10,0.93,0.89,0.15,0.04,0.94,47.78,21500,240,0.19,0.01
98.61,0.05,0.92,81.26,2.68,5.28,10,0.92,0.89,0.15,0.04,0.94,48.89,22000,250,0.19,0.01
98.71,0.04,0.92,81.34,2.59,5.42,10,0.92,0.89,0.16,0.04,0.94,50.0,22500,260,0.19,0.01
98.81,0.04,0.95,81.5,2.59,5.54,10,0.95,0.89,0.14,0.04,0.95,51.11,23000,270,0.18,0.01
98.89,0.04,0.9,82.34,2.61,5.66,10,0.89,0.89,0.14,0.04,0.94,52.22,23500,280,0.18,0.01
98.95,0.04,0.92,82.24,2.47,5.77,10,0.91,0.89,0.13,0.04,0.95,53.33,24000,290,0.18,0.01
99.02,0.03,0.91,82.72,2.5,5.88,10,0.91,0.89,0.13,0.04,0.95,54.44,24500,300,0.17,0.01
99.1,0.03,0.89,82.58,2.39,5.99,10,0.89,0.89,0.14,0.04,0.95,55.56,25000,310,0.17,0.01
