Train Accuracy,Train Loss,Evaluation Loss,Evaluation Accuracy,Query Times,Training Times,Cluster Coverage,Log Loss,Diversity Metrics,Entropy Reduction,MAE,Model Confidence,Data Percentage,Data Count,EPOCHS,Top 1 Error,Top 5 Error
24.57,2.07,1.82,34.98,4.0,1.56,10,1.83,0.4,1.94,0.16,0.29,22.22,10000,5,0.65,0.15
38.89,1.69,1.51,45.52,3.96,1.62,10,1.51,0.58,1.64,0.14,0.4,23.33,10500,10,0.54,0.09
45.71,1.49,1.38,50.98,3.85,1.72,10,1.38,0.65,1.46,0.13,0.47,24.44,11000,15,0.49,0.07
50.47,1.36,1.25,56.08,3.93,1.78,10,1.25,0.69,1.34,0.12,0.51,25.56,11500,20,0.44,0.06
54.15,1.26,1.19,57.94,3.77,1.85,10,1.2,0.7,1.29,0.11,0.53,26.67,12000,25,0.42,0.05
58.19,1.16,1.13,59.88,3.75,1.91,10,1.13,0.73,1.15,0.11,0.58,27.78,12500,30,0.4,0.04
61.58,1.08,1.05,63.64,3.69,1.98,10,1.05,0.76,1.05,0.1,0.62,28.89,13000,35,0.36,0.04
64.35,1.0,1.0,65.3,3.55,2.07,10,1.0,0.78,0.94,0.09,0.66,30.0,13500,40,0.35,0.03
67.03,0.93,0.97,66.9,3.55,2.13,10,0.97,0.8,0.88,0.09,0.68,31.11,14000,45,0.33,0.03
69.57,0.85,0.9,68.44,3.58,2.2,10,0.9,0.81,0.84,0.08,0.7,32.22,14500,50,0.32,0.03
71.83,0.79,0.89,69.2,3.48,2.27,10,0.89,0.82,0.79,0.08,0.71,33.33,15000,55,0.31,0.03
74.08,0.73,0.87,70.6,3.38,2.36,10,0.88,0.83,0.73,0.08,0.73,34.44,15500,60,0.29,0.02
76.48,0.67,0.9,70.0,3.39,2.4,10,0.9,0.83,0.67,0.08,0.75,35.56,16000,65,0.3,0.02
78.53,0.61,0.85,71.8,3.31,2.49,10,0.85,0.84,0.63,0.07,0.77,36.67,16500,70,0.28,0.02
80.26,0.56,0.86,72.06,3.3,2.56,10,0.87,0.85,0.55,0.07,0.8,37.78,17000,75,0.28,0.02
82.13,0.51,0.84,72.64,3.15,2.61,10,0.84,0.86,0.55,0.07,0.8,38.89,17500,80,0.27,0.02
84.12,0.46,0.86,72.34,3.1,2.69,10,0.86,0.86,0.52,0.07,0.81,40.0,18000,85,0.28,0.02
85.41,0.42,0.89,72.9,3.15,2.78,10,0.89,0.86,0.48,0.06,0.82,41.11,18500,90,0.27,0.02
86.76,0.38,0.88,73.62,2.96,2.83,10,0.88,0.87,0.43,0.06,0.84,42.22,19000,95,0.26,0.02
88.14,0.35,0.88,75.04,2.88,2.9,10,0.88,0.87,0.4,0.06,0.85,43.33,19500,100,0.25,0.02
88.97,0.32,0.92,74.68,2.89,2.98,10,0.91,0.88,0.36,0.06,0.86,44.44,20000,105,0.25,0.02
90.03,0.3,0.9,74.7,2.82,3.04,10,0.9,0.88,0.36,0.06,0.86,45.56,20500,110,0.25,0.02
90.82,0.28,0.96,74.46,2.78,3.12,10,0.96,0.88,0.33,0.06,0.87,46.67,21000,115,0.26,0.02
91.62,0.25,0.93,74.44,2.72,3.2,10,0.93,0.88,0.33,0.06,0.87,47.78,21500,120,0.26,0.02
92.05,0.24,0.96,75.3,2.67,3.22,10,0.96,0.88,0.31,0.05,0.88,48.89,22000,125,0.25,0.02
92.55,0.23,0.96,75.26,2.67,3.36,10,0.96,0.88,0.31,0.05,0.88,50.0,22500,130,0.25,0.02
92.72,0.22,0.96,74.86,2.59,3.4,10,0.96,0.88,0.32,0.06,0.88,51.11,23000,135,0.25,0.02
93.35,0.21,0.95,75.98,2.49,3.46,10,0.95,0.89,0.29,0.05,0.89,52.22,23500,140,0.24,0.02
93.82,0.19,0.93,76.22,2.47,3.53,10,0.94,0.89,0.29,0.05,0.89,53.33,24000,145,0.24,0.02
93.89,0.19,0.99,76.78,2.37,3.6,10,0.99,0.89,0.26,0.05,0.9,54.44,24500,150,0.23,0.02
94.32,0.17,0.98,76.3,2.38,3.69,10,0.98,0.89,0.27,0.05,0.9,55.56,25000,155,0.24,0.02
