Train Accuracy,Train Loss,Evaluation Loss,Evaluation Accuracy,Query Times,Training Times,Cluster Coverage,Log Loss,Diversity Metrics,Entropy Reduction,MAE,Model Confidence,Data Percentage,Data Count,EPOCHS,Top 1 Error,Top 5 Error
11.11,2.3,2.3,11.64,19.8,2.47,10,2.3,0.0,2.3,0.18,0.1,22.22,10000,5,0.88,0.5
14.87,2.28,2.17,23.1,19.52,2.6,10,2.17,0.07,2.25,0.18,0.15,23.33,10500,10,0.77,0.29
29.33,1.92,1.71,35.36,19.24,2.7,10,1.72,0.51,1.75,0.15,0.34,24.44,11000,15,0.65,0.12
39.7,1.63,1.57,42.0,19.0,2.82,10,1.57,0.54,1.69,0.15,0.36,25.56,11500,20,0.58,0.09
45.58,1.48,1.48,45.6,18.71,2.94,10,1.48,0.59,1.53,0.14,0.42,26.67,12000,25,0.54,0.08
51.5,1.33,1.33,52.3,18.42,3.07,10,1.33,0.63,1.45,0.13,0.46,27.78,12500,30,0.48,0.06
56.97,1.2,1.25,54.2,18.1,3.17,10,1.25,0.67,1.34,0.12,0.5,28.89,13000,35,0.46,0.05
61.67,1.08,1.18,56.8,17.86,3.28,10,1.18,0.69,1.24,0.11,0.55,30.0,13500,40,0.43,0.05
65.97,0.97,1.11,59.74,17.57,3.41,10,1.1,0.72,1.14,0.11,0.58,31.11,14000,45,0.4,0.04
69.39,0.87,1.09,61.38,17.3,3.53,10,1.09,0.71,1.08,0.1,0.6,32.22,14500,50,0.39,0.04
72.47,0.79,1.04,62.7,17.01,3.64,10,1.03,0.73,1.04,0.1,0.62,33.33,15000,55,0.37,0.03
75.28,0.71,0.95,66.48,16.73,3.76,10,0.95,0.75,0.95,0.09,0.66,34.44,15500,60,0.34,0.02
77.7,0.64,0.92,68.1,16.46,3.86,10,0.92,0.75,0.93,0.09,0.66,35.56,16000,65,0.32,0.02
79.93,0.58,0.97,65.76,16.19,3.99,10,0.97,0.76,0.86,0.09,0.69,36.67,16500,70,0.34,0.03
81.71,0.53,0.85,70.76,15.9,4.11,10,0.85,0.77,0.8,0.08,0.71,37.78,17000,75,0.29,0.02
83.57,0.48,0.82,71.5,15.61,4.22,10,0.82,0.77,0.78,0.08,0.72,38.89,17500,80,0.28,0.02
85.18,0.43,0.82,71.88,15.31,4.36,10,0.82,0.79,0.69,0.07,0.75,40.0,18000,85,0.28,0.02
86.74,0.39,0.85,70.86,15.03,4.47,10,0.85,0.78,0.71,0.07,0.74,41.11,18500,90,0.29,0.02
87.87,0.35,0.76,74.04,14.76,4.58,10,0.76,0.78,0.68,0.07,0.75,42.22,19000,95,0.26,0.02
89.24,0.31,0.77,73.84,14.5,4.71,10,0.77,0.79,0.65,0.07,0.76,43.33,19500,100,0.26,0.02
90.29,0.28,0.8,73.82,14.39,4.94,10,0.8,0.8,0.58,0.07,0.79,44.44,20000,105,0.26,0.02
91.35,0.25,0.77,74.32,14.15,5.07,10,0.77,0.8,0.55,0.06,0.8,45.56,20500,110,0.26,0.02
92.54,0.22,0.76,75.08,13.82,5.19,10,0.75,0.8,0.55,0.06,0.8,46.67,21000,115,0.25,0.02
93.41,0.19,0.78,75.4,13.59,5.3,10,0.77,0.81,0.48,0.06,0.82,47.78,21500,120,0.25,0.02
94.14,0.17,0.8,74.02,13.28,5.43,10,0.8,0.8,0.5,0.06,0.81,48.89,22000,125,0.26,0.02
95.05,0.15,0.83,75.22,12.99,5.55,10,0.83,0.81,0.43,0.06,0.84,50.0,22500,130,0.25,0.02
95.5,0.14,0.86,74.5,12.67,5.67,10,0.86,0.81,0.4,0.06,0.84,51.11,23000,135,0.26,0.02
95.96,0.12,0.79,76.1,12.41,5.81,10,0.79,0.81,0.45,0.06,0.83,52.22,23500,140,0.24,0.02
96.57,0.1,0.82,75.16,12.14,5.91,10,0.82,0.8,0.42,0.06,0.84,53.33,24000,145,0.25,0.02
97.09,0.09,0.84,75.94,11.84,6.04,10,0.84,0.81,0.38,0.06,0.85,54.44,24500,150,0.24,0.02
97.33,0.08,0.87,74.56,11.57,6.15,10,0.87,0.8,0.4,0.06,0.85,55.56,25000,155,0.25,0.02
