Train Accuracy,Train Loss,Evaluation Loss,Evaluation Accuracy,Query Times,Training Times,Cluster Coverage,Log Loss,Diversity Metrics,Entropy Reduction,MAE,Model Confidence,Data Percentage,Data Count,EPOCHS,Top 1 Error,Top 5 Error
10.68,2.3,2.3,12.96,4.04,2.48,10,2.3,0.0,2.3,0.18,0.11,22.22,10000,5,0.87,0.46
12.54,2.28,2.19,19.74,3.94,2.59,10,2.19,0.07,2.23,0.18,0.15,23.33,10500,10,0.8,0.28
27.17,1.97,1.84,30.76,3.92,2.72,10,1.84,0.48,1.75,0.16,0.34,24.44,11000,15,0.69,0.15
37.74,1.67,1.61,40.9,3.87,2.83,10,1.61,0.58,1.56,0.14,0.42,25.56,11500,20,0.59,0.1
45.73,1.48,1.54,44.72,3.8,2.95,10,1.54,0.64,1.42,0.13,0.48,26.67,12000,25,0.55,0.09
51.93,1.33,1.36,50.16,3.79,3.07,10,1.36,0.67,1.31,0.12,0.52,27.78,12500,30,0.5,0.06
57.04,1.19,1.26,53.62,3.7,3.19,10,1.26,0.69,1.24,0.12,0.55,28.89,13000,35,0.46,0.05
62.04,1.07,1.17,56.68,3.61,3.3,10,1.17,0.72,1.11,0.11,0.59,30.0,13500,40,0.43,0.04
65.91,0.96,1.24,56.06,3.6,3.42,10,1.24,0.72,1.0,0.11,0.64,31.11,14000,45,0.44,0.05
69.51,0.87,1.06,60.96,3.49,3.54,10,1.06,0.74,0.95,0.1,0.65,32.22,14500,50,0.39,0.03
72.38,0.79,0.98,64.9,3.51,3.65,10,0.98,0.74,0.97,0.09,0.65,33.33,15000,55,0.35,0.03
75.13,0.71,0.97,65.48,3.44,3.77,10,0.97,0.77,0.79,0.08,0.71,34.44,15500,60,0.35,0.03
77.54,0.64,0.95,66.64,3.32,3.89,10,0.95,0.75,0.83,0.09,0.7,35.56,16000,65,0.33,0.03
79.37,0.59,0.85,70.0,3.34,4.0,10,0.85,0.77,0.78,0.08,0.72,36.67,16500,70,0.3,0.02
81.51,0.53,0.84,71.12,3.26,4.12,10,0.84,0.79,0.67,0.07,0.76,37.78,17000,75,0.29,0.02
83.01,0.49,0.83,70.8,3.26,4.25,10,0.83,0.78,0.7,0.07,0.75,38.89,17500,80,0.29,0.02
84.73,0.44,0.81,72.44,3.11,4.36,10,0.81,0.78,0.69,0.07,0.75,40.0,18000,85,0.28,0.02
86.11,0.4,0.82,71.84,3.06,4.48,10,0.82,0.78,0.67,0.07,0.76,41.11,18500,90,0.28,0.02
87.43,0.36,0.79,73.06,2.99,4.59,10,0.78,0.79,0.64,0.07,0.77,42.22,19000,95,0.27,0.02
88.6,0.33,0.76,74.88,2.91,4.7,10,0.75,0.8,0.53,0.06,0.81,43.33,19500,100,0.25,0.01
89.56,0.3,0.76,75.12,2.9,4.83,10,0.75,0.81,0.52,0.06,0.81,44.44,20000,105,0.25,0.01
90.77,0.27,0.76,74.52,2.95,4.94,10,0.75,0.79,0.54,0.06,0.8,45.56,20500,110,0.25,0.01
91.5,0.25,0.78,74.98,2.81,5.05,10,0.77,0.8,0.48,0.06,0.82,46.67,21000,115,0.25,0.01
92.42,0.22,0.77,75.28,2.75,5.18,10,0.77,0.82,0.45,0.06,0.84,47.78,21500,120,0.25,0.01
93.25,0.19,0.84,75.22,2.64,5.29,10,0.83,0.82,0.39,0.06,0.86,48.89,22000,125,0.25,0.01
93.91,0.18,0.77,75.62,2.63,5.41,10,0.77,0.8,0.43,0.06,0.84,50.0,22500,130,0.24,0.01
94.51,0.16,0.81,75.9,2.58,5.52,10,0.8,0.82,0.4,0.06,0.86,51.11,23000,135,0.24,0.02
95.07,0.15,0.89,75.1,2.49,5.65,10,0.88,0.83,0.37,0.06,0.86,52.22,23500,140,0.25,0.02
95.42,0.14,0.84,76.76,2.52,5.77,10,0.83,0.82,0.32,0.05,0.88,53.33,24000,145,0.23,0.01
95.94,0.12,0.87,76.34,2.41,5.87,10,0.86,0.82,0.33,0.05,0.88,54.44,24500,150,0.24,0.01
96.25,0.12,0.86,76.5,2.38,6.0,10,0.86,0.82,0.33,0.05,0.88,55.56,25000,155,0.24,0.02
