Train Accuracy,Train Loss,Evaluation Loss,Evaluation Accuracy,Query Times,Training Times,Cluster Coverage,Log Loss,Diversity Metrics,Entropy Reduction,MAE,Model Confidence,Data Percentage,Data Count,EPOCHS,Top 1 Error,Top 5 Error
68.96,0.89,2.06,50.76,-1.0,6.34,-1,2.06,-1.0,0.54,0.1,0.8,22.22,10000,10,0.49,0.07
92.63,0.23,1.32,66.58,7.8,7.57,10,1.33,0.800000011920929,0.39,0.07,0.86,26.67,12000,20,0.33,0.04
96.09,0.13,1.21,69.8,7.28,8.79,10,1.21,0.8600000143051147,0.35,0.06,0.87,31.11,14000,30,0.3,0.03
97.06,0.1,1.12,72.26,6.86,10.05,10,1.12,0.8700000047683716,0.33,0.06,0.88,35.56,16000,40,0.28,0.03
97.32,0.09,1.09,73.62,6.43,11.32,10,1.09,0.8700000047683716,0.29,0.06,0.89,40.0,18000,50,0.26,0.03
97.68,0.08,1.03,74.88,6.02,12.55,10,1.02,0.8799999952316284,0.27,0.05,0.9,44.44,20000,60,0.25,0.02
98.0,0.07,0.94,77.1,5.57,13.79,10,0.95,0.8799999952316284,0.27,0.05,0.9,48.89,22000,70,0.23,0.02
98.32,0.06,0.91,78.36,5.1,15.03,10,0.91,0.8899999856948853,0.25,0.05,0.91,53.33,24000,80,0.22,0.02
98.48,0.05,0.89,79.14,4.69,16.26,10,0.88,0.8899999856948853,0.23,0.05,0.92,57.78,26000,90,0.21,0.02
98.85,0.04,0.85,80.02,4.3,17.51,10,0.85,0.8899999856948853,0.22,0.04,0.92,62.22,28000,100,0.2,0.02
99.33,0.03,0.84,80.08,3.85,18.76,10,0.84,0.8899999856948853,0.21,0.04,0.92,66.67,30000,110,0.2,0.02
99.6,0.02,0.82,80.46,3.38,19.99,10,0.82,0.8899999856948853,0.21,0.04,0.92,71.11,32000,120,0.2,0.02
99.8,0.01,0.81,81.2,2.96,21.25,10,0.81,0.8899999856948853,0.2,0.04,0.93,75.56,34000,130,0.19,0.02
99.92,0.01,0.79,81.14,2.49,22.47,10,0.79,0.8799999952316284,0.2,0.04,0.93,80.0,36000,140,0.19,0.02
99.98,0.0,0.77,81.8,2.07,23.73,10,0.77,0.8799999952316284,0.21,0.04,0.92,84.44,38000,150,0.18,0.02
99.99,0.0,0.75,81.6,1.64,24.97,10,0.75,0.8799999952316284,0.21,0.04,0.92,88.89,40000,160,0.18,0.02
100.0,0.0,0.74,81.24,1.21,26.23,10,0.74,0.8700000047683716,0.23,0.04,0.92,93.33,42000,170,0.19,0.02
100.0,0.0,0.72,81.38,0.77,27.52,10,0.72,0.8700000047683716,0.24,0.04,0.92,97.78,44000,180,0.19,0.02
99.96,0.0,0.76,81.24,0.33,28.15,10,0.76,0.8500000238418579,0.23,0.04,0.92,100.0,45000,190,0.19,0.02
