Train Accuracy,Train Loss,Evaluation Loss,Evaluation Accuracy,Query Times,Training Times,Cluster Coverage,Log Loss,Diversity Metrics,Entropy Reduction,MAE,Model Confidence,Data Percentage,Data Count,EPOCHS,Top 1 Error,Top 5 Error
13.04,2.27,2.11,24.5,4.05,2.48,10,2.11,0.14,2.15,0.17,0.18,22.22,10000,10,0.76,0.23
31.58,1.85,1.78,37.4,4.08,2.6,10,1.79,0.59,1.47,0.14,0.46,23.33,10500,20,0.63,0.14
43.09,1.54,1.4,47.56,3.93,2.71,10,1.4,0.66,1.37,0.13,0.49,24.44,11000,30,0.52,0.06
50.53,1.35,1.24,55.08,3.87,2.83,10,1.24,0.74,1.15,0.11,0.58,25.56,11500,40,0.45,0.05
56.53,1.2,1.15,58.98,3.89,2.95,10,1.16,0.76,1.04,0.1,0.62,26.67,12000,50,0.41,0.04
62.13,1.04,0.97,65.82,3.76,3.07,10,0.97,0.8,0.86,0.09,0.69,27.78,12500,60,0.34,0.03
66.93,0.92,0.92,67.34,3.66,3.19,10,0.93,0.81,0.79,0.08,0.72,28.89,13000,70,0.33,0.02
71.15,0.8,0.76,73.66,3.56,3.29,10,0.76,0.83,0.7,0.07,0.75,30.0,13500,80,0.26,0.02
74.43,0.71,0.75,74.8,3.57,3.41,10,0.75,0.84,0.59,0.06,0.79,31.11,14000,90,0.25,0.02
77.65,0.62,0.74,74.92,3.49,3.53,10,0.74,0.85,0.54,0.06,0.8,32.22,14500,100,0.25,0.02
80.63,0.54,0.72,76.24,3.45,3.66,10,0.72,0.85,0.51,0.06,0.82,33.33,15000,110,0.24,0.01
83.3,0.47,0.72,77.04,3.47,3.78,10,0.72,0.86,0.42,0.05,0.85,34.44,15500,120,0.23,0.02
86.17,0.39,0.66,79.52,3.4,3.89,10,0.66,0.87,0.36,0.05,0.87,35.56,16000,130,0.2,0.01
88.67,0.32,0.69,79.86,3.27,4.01,10,0.69,0.88,0.3,0.05,0.89,36.67,16500,140,0.2,0.01
90.77,0.27,0.77,80.02,3.19,4.12,10,0.77,0.88,0.25,0.04,0.91,37.78,17000,150,0.2,0.02
92.65,0.21,0.78,80.38,3.19,4.25,10,0.78,0.88,0.24,0.04,0.91,38.89,17500,160,0.2,0.01
94.17,0.18,0.78,80.58,3.11,4.37,10,0.78,0.89,0.22,0.04,0.92,40.0,18000,170,0.19,0.01
94.75,0.16,0.73,81.1,3.08,4.49,10,0.74,0.89,0.22,0.04,0.92,41.11,18500,180,0.19,0.01
96.18,0.12,0.85,81.36,3.01,4.59,10,0.85,0.89,0.18,0.04,0.93,42.22,19000,190,0.19,0.01
96.78,0.1,0.92,80.66,3.05,4.72,10,0.92,0.89,0.17,0.04,0.94,43.33,19500,200,0.19,0.01
97.15,0.09,0.84,82.04,2.99,4.83,10,0.84,0.89,0.17,0.04,0.94,44.44,20000,210,0.18,0.01
97.49,0.08,0.91,81.72,2.87,4.96,10,0.89,0.89,0.15,0.04,0.94,45.56,20500,220,0.18,0.01
97.83,0.07,0.84,82.1,2.83,5.08,10,0.84,0.89,0.15,0.04,0.94,46.67,21000,230,0.18,0.01
97.86,0.07,0.9,81.92,2.85,5.18,10,0.89,0.89,0.14,0.04,0.94,47.78,21500,240,0.18,0.01
98.23,0.06,0.89,82.02,2.66,5.29,10,0.89,0.89,0.14,0.04,0.94,48.89,22000,250,0.18,0.01
98.38,0.05,0.83,82.36,2.64,5.41,10,0.82,0.89,0.15,0.04,0.94,50.0,22500,260,0.18,0.01
98.4,0.05,0.87,82.66,2.65,5.55,10,0.86,0.89,0.14,0.04,0.95,51.11,23000,270,0.17,0.01
98.6,0.05,0.78,83.22,2.6,5.82,10,0.78,0.89,0.15,0.04,0.94,52.22,23500,280,0.17,0.01
98.69,0.05,0.86,83.42,2.54,5.79,10,0.85,0.89,0.13,0.03,0.95,53.33,24000,290,0.17,0.01
98.83,0.04,0.83,83.16,2.44,5.92,10,0.82,0.89,0.13,0.03,0.95,54.44,24500,300,0.17,0.01
98.94,0.04,0.85,82.92,2.41,6.06,10,0.85,0.89,0.13,0.04,0.95,55.56,25000,310,0.17,0.01
