Train Accuracy,Train Loss,Evaluation Loss,Evaluation Accuracy,Query Times,Training Times,Cluster Coverage,Log Loss,Diversity Metrics,Entropy Reduction,MAE,Model Confidence,Data Percentage,Data Count,EPOCHS,Top 1 Error,Top 5 Error
13.62,2.27,2.11,23.76,4.1,2.52,10,2.11,0.18,2.13,0.17,0.2,22.22,10000,10,0.76,0.24
31.18,1.85,1.63,40.46,4.21,2.64,10,1.63,0.62,1.53,0.14,0.43,23.33,10500,20,0.6,0.1
44.09,1.51,1.42,48.88,4.17,2.75,10,1.41,0.7,1.27,0.12,0.53,24.44,11000,30,0.51,0.07
51.57,1.32,1.24,55.72,4.08,2.87,10,1.24,0.74,1.12,0.11,0.59,25.56,11500,40,0.44,0.05
57.51,1.17,1.05,63.0,3.89,2.98,10,1.05,0.77,1.0,0.1,0.64,26.67,12000,50,0.37,0.04
62.74,1.02,0.99,66.08,3.88,3.11,10,0.98,0.79,0.87,0.09,0.68,27.78,12500,60,0.34,0.03
67.13,0.91,0.91,68.78,3.71,3.23,10,0.91,0.81,0.76,0.08,0.72,28.89,13000,70,0.31,0.03
70.65,0.81,0.82,71.92,3.63,3.35,10,0.83,0.83,0.65,0.07,0.76,30.0,13500,80,0.28,0.02
73.9,0.73,0.73,74.72,3.6,3.42,10,0.74,0.84,0.64,0.07,0.77,31.11,14000,90,0.25,0.02
76.63,0.65,0.75,75.32,3.49,3.54,10,0.75,0.85,0.53,0.06,0.81,32.22,14500,100,0.25,0.02
79.31,0.58,0.72,76.36,3.5,3.66,10,0.72,0.86,0.47,0.06,0.83,33.33,15000,110,0.24,0.01
81.82,0.51,0.71,77.56,3.39,3.77,10,0.71,0.86,0.43,0.05,0.85,34.44,15500,120,0.22,0.01
84.39,0.44,0.67,79.28,3.28,3.89,10,0.67,0.87,0.37,0.05,0.86,35.56,16000,130,0.21,0.01
86.5,0.38,0.68,79.12,3.27,4.01,10,0.69,0.88,0.33,0.05,0.88,36.67,16500,140,0.21,0.01
88.5,0.33,0.68,79.84,3.19,4.13,10,0.68,0.88,0.31,0.05,0.89,37.78,17000,150,0.2,0.01
90.39,0.28,0.71,80.6,3.18,4.24,10,0.72,0.88,0.26,0.04,0.9,38.89,17500,160,0.19,0.01
92.0,0.23,0.69,80.38,3.12,4.36,10,0.7,0.88,0.27,0.04,0.9,40.0,18000,170,0.2,0.01
93.25,0.2,0.73,81.54,3.09,4.47,10,0.73,0.89,0.22,0.04,0.92,41.11,18500,180,0.18,0.01
94.63,0.16,0.79,81.24,2.99,4.59,10,0.79,0.89,0.2,0.04,0.93,42.22,19000,190,0.19,0.01
95.36,0.14,0.76,81.78,2.96,4.72,10,0.77,0.89,0.19,0.04,0.93,43.33,19500,200,0.18,0.01
96.14,0.12,0.72,82.38,2.87,4.82,10,0.73,0.89,0.19,0.04,0.93,44.44,20000,210,0.18,0.01
96.69,0.1,0.78,82.36,2.81,4.95,10,0.78,0.89,0.18,0.04,0.93,45.56,20500,220,0.18,0.01
97.0,0.09,0.78,82.58,2.81,5.07,10,0.78,0.89,0.17,0.04,0.94,46.67,21000,230,0.17,0.01
97.38,0.08,0.78,82.76,2.81,5.18,10,0.79,0.89,0.16,0.04,0.94,47.78,21500,240,0.17,0.01
97.6,0.08,0.77,82.72,2.66,5.3,10,0.78,0.89,0.16,0.04,0.94,48.89,22000,250,0.17,0.01
97.86,0.07,0.73,83.52,2.58,5.4,10,0.74,0.89,0.17,0.04,0.94,50.0,22500,260,0.16,0.01
98.09,0.06,0.72,83.36,2.56,5.54,10,0.73,0.89,0.16,0.04,0.94,51.11,23000,270,0.17,0.01
98.24,0.06,0.74,83.34,2.52,5.65,10,0.74,0.89,0.15,0.04,0.94,52.22,23500,280,0.17,0.01
98.37,0.05,0.77,84.02,2.48,5.77,10,0.77,0.89,0.14,0.03,0.95,53.33,24000,290,0.16,0.01
98.57,0.05,0.77,83.44,2.36,5.88,10,0.77,0.89,0.14,0.03,0.95,54.44,24500,300,0.17,0.01
98.77,0.04,0.85,83.38,2.38,5.99,10,0.85,0.89,0.13,0.03,0.95,55.56,25000,310,0.17,0.01
