Train Accuracy,Train Loss,Evaluation Loss,Evaluation Accuracy,Query Times,Training Times,Cluster Coverage,Log Loss,Diversity Metrics,Entropy Reduction,MAE,Model Confidence,Data Percentage,Data Count,EPOCHS,Top 1 Error,Top 5 Error
10.11,2.32,2.31,10.34,-1.0,1.62,-1,2.31,-1.0,2.3,0.18,0.12,22.22,10000,10,0.9,0.49
11.09,2.3,2.2,17.18,4.12,1.93,10,2.2,0.009999999776482582,2.25,0.18,0.15,26.67,12000,20,0.83,0.32
21.8,1.98,1.83,27.12,3.89,2.24,10,1.82,0.07000000029802322,1.86,0.16,0.26,31.11,14000,30,0.73,0.14
31.36,1.75,1.6,38.94,3.68,2.55,10,1.59,0.4099999964237213,1.6,0.15,0.37,35.56,16000,40,0.61,0.09
42.36,1.51,1.43,46.52,3.44,2.82,10,1.41,0.5600000023841858,1.31,0.13,0.5,40.0,18000,50,0.53,0.06
52.73,1.27,1.17,58.04,3.21,3.14,10,1.15,0.6800000071525574,1.04,0.11,0.61,44.44,20000,60,0.42,0.04
60.56,1.09,1.05,62.82,3.0,3.42,10,1.04,0.7699999809265137,0.86,0.09,0.68,48.89,22000,70,0.37,0.03
66.32,0.93,0.98,67.1,2.88,3.68,10,0.96,0.800000011920929,0.71,0.08,0.73,53.33,24000,80,0.33,0.02
72.5,0.77,1.03,67.86,2.54,4.04,10,1.01,0.8299999833106995,0.58,0.07,0.79,57.78,26000,90,0.32,0.03
78.9,0.6,1.04,69.72,2.19,4.32,10,1.02,0.8500000238418579,0.45,0.07,0.83,62.22,28000,100,0.3,0.02
85.06,0.44,1.19,70.18,2.09,4.63,10,1.17,0.8700000047683716,0.35,0.06,0.87,66.67,30000,110,0.3,0.03
90.31,0.31,1.31,70.76,1.9,4.88,10,1.29,0.8700000047683716,0.28,0.06,0.9,71.11,32000,120,0.29,0.03
93.81,0.21,1.44,71.32,1.69,5.19,10,1.42,0.8799999952316284,0.23,0.06,0.91,75.56,34000,130,0.29,0.03
95.82,0.15,1.5,72.1,1.38,5.52,10,1.48,0.8799999952316284,0.2,0.06,0.92,80.0,36000,140,0.28,0.03
97.23,0.11,1.66,70.96,1.16,5.81,10,1.64,0.8799999952316284,0.19,0.06,0.93,84.44,38000,150,0.29,0.03
98.02,0.08,1.68,71.34,0.97,6.03,10,1.65,0.8700000047683716,0.19,0.06,0.93,88.89,40000,160,0.29,0.03
98.65,0.06,1.57,73.64,0.74,6.33,10,1.55,0.8600000143051147,0.17,0.05,0.94,93.33,42000,170,0.26,0.03
98.69,0.06,1.67,72.78,0.47,6.76,10,1.64,0.8600000143051147,0.18,0.06,0.93,97.78,44000,180,0.27,0.03
99.09,0.05,1.7,73.16,0.23,6.84,10,1.67,0.8600000143051147,0.16,0.06,0.94,100.0,45000,190,0.27,0.03
