Train Accuracy,Train Loss,Evaluation Loss,Evaluation Accuracy,Query Times,Training Times,Cluster Coverage,Log Loss,Diversity Metrics,Entropy Reduction,MAE,Model Confidence,Data Percentage,Data Count,EPOCHS,Top 1 Error,Top 5 Error
14.32,2.24,2.02,26.76,-1.0,2.47,-1,2.02,-1.0,2.09,0.17,0.21,22.22,10000,10,0.73,0.24
32.58,1.8,1.53,43.04,19.87,2.95,10,1.54,0.25,1.63,0.14,0.39,26.67,12000,20,0.57,0.09
43.23,1.54,1.31,51.08,18.74,3.42,10,1.32,0.5799999833106995,1.41,0.13,0.48,31.11,14000,30,0.49,0.06
51.8,1.33,1.07,61.0,17.67,3.88,10,1.08,0.6700000166893005,1.11,0.1,0.59,35.56,16000,40,0.39,0.04
59.11,1.14,0.9,68.14,16.5,4.38,10,0.91,0.7599999904632568,0.95,0.09,0.66,40.0,18000,50,0.32,0.02
65.42,0.97,0.74,73.28,15.48,4.82,10,0.75,0.800000011920929,0.8,0.08,0.71,44.44,20000,60,0.27,0.02
70.2,0.83,0.68,76.14,14.24,5.34,10,0.69,0.8299999833106995,0.68,0.07,0.76,48.89,22000,70,0.24,0.01
74.73,0.71,0.59,79.36,13.11,5.76,10,0.6,0.8500000238418579,0.55,0.06,0.8,53.33,24000,80,0.21,0.01
79.01,0.59,0.57,80.22,13.36,6.25,10,0.58,0.8700000047683716,0.47,0.05,0.83,57.78,26000,90,0.2,0.01
83.43,0.46,0.55,81.9,10.83,6.88,10,0.55,0.8799999952316284,0.42,0.05,0.85,62.22,28000,100,0.18,0.01
87.65,0.35,0.52,83.74,9.71,7.19,10,0.52,0.8799999952316284,0.33,0.04,0.88,66.67,30000,110,0.16,0.01
91.92,0.23,0.55,83.44,8.62,7.65,10,0.55,0.8799999952316284,0.28,0.04,0.9,71.11,32000,120,0.17,0.01
94.81,0.15,0.58,83.6,7.42,8.19,10,0.59,0.8799999952316284,0.25,0.04,0.9,75.56,34000,130,0.16,0.01
96.89,0.09,0.63,83.74,6.32,8.64,10,0.64,0.8799999952316284,0.22,0.04,0.92,80.0,36000,140,0.16,0.01
97.95,0.06,0.65,84.32,5.21,9.08,10,0.65,0.8799999952316284,0.19,0.03,0.93,84.44,38000,150,0.16,0.01
98.65,0.04,0.64,84.34,4.07,9.54,10,0.65,0.8700000047683716,0.19,0.04,0.92,88.89,40000,160,0.16,0.01
99.03,0.03,0.64,84.88,2.94,10.04,10,0.64,0.8700000047683716,0.19,0.03,0.93,93.33,42000,170,0.15,0.01
99.35,0.02,0.67,84.34,1.8,10.49,10,0.67,0.8299999833106995,0.18,0.03,0.93,97.78,44000,180,0.16,0.01
99.48,0.02,0.72,84.5,0.69,10.73,10,0.73,0.7599999904632568,0.17,0.03,0.93,100.0,45000,190,0.16,0.01
