Train Accuracy,Train Loss,Evaluation Loss,Evaluation Accuracy,Query Times,Training Times,Cluster Coverage,Log Loss,Diversity Metrics,Entropy Reduction,MAE,Model Confidence,Data Percentage,Data Count,EPOCHS,Top 1 Error,Top 5 Error
12.22,2.28,2.15,20.48,-1.0,2.47,-1,2.15,-1.0,2.17,0.17,0.18,22.22,10000,10,0.8,0.29
33.21,1.79,1.55,42.32,19.85,2.94,10,1.55,0.17000000178813934,1.67,0.15,0.36,26.67,12000,20,0.58,0.08
43.57,1.51,1.36,50.04,18.73,3.42,10,1.36,0.550000011920929,1.37,0.13,0.48,31.11,14000,30,0.5,0.06
52.08,1.3,1.09,60.52,17.59,3.88,10,1.1,0.6700000166893005,1.17,0.11,0.57,35.56,16000,40,0.39,0.03
59.7,1.12,0.9,68.34,16.46,4.36,10,0.9,0.7400000095367432,0.91,0.09,0.67,40.0,18000,50,0.32,0.03
65.19,0.97,0.79,72.06,15.34,4.82,10,0.79,0.800000011920929,0.82,0.08,0.7,44.44,20000,60,0.28,0.02
70.09,0.83,0.66,76.94,14.24,5.3,10,0.67,0.8299999833106995,0.72,0.07,0.75,48.89,22000,70,0.23,0.02
74.3,0.71,0.59,79.24,13.1,5.77,10,0.59,0.8500000238418579,0.57,0.06,0.8,53.33,24000,80,0.21,0.01
78.68,0.59,0.54,81.1,12.03,6.26,10,0.55,0.8700000047683716,0.48,0.05,0.83,57.78,26000,90,0.19,0.01
83.26,0.47,0.5,82.94,10.88,6.76,10,0.5,0.8700000047683716,0.42,0.05,0.85,62.22,28000,100,0.17,0.01
87.57,0.35,0.48,84.12,9.74,7.21,10,0.49,0.8799999952316284,0.33,0.04,0.88,66.67,30000,110,0.16,0.01
91.92,0.23,0.48,84.24,8.64,7.67,10,0.48,0.8799999952316284,0.31,0.04,0.89,71.11,32000,120,0.16,0.01
94.99,0.15,0.56,83.82,7.5,8.18,10,0.57,0.8799999952316284,0.25,0.04,0.9,75.56,34000,130,0.16,0.01
97.0,0.09,0.59,84.7,6.36,8.61,10,0.59,0.8799999952316284,0.21,0.04,0.92,80.0,36000,140,0.15,0.01
98.15,0.06,0.64,84.3,5.23,9.13,10,0.65,0.8799999952316284,0.19,0.03,0.93,84.44,38000,150,0.16,0.01
98.74,0.04,0.61,84.42,4.13,9.56,10,0.61,0.8700000047683716,0.2,0.03,0.92,88.89,40000,160,0.16,0.01
99.19,0.03,0.6,85.28,2.96,10.04,10,0.6,0.8700000047683716,0.19,0.03,0.93,93.33,42000,170,0.15,0.01
99.39,0.02,0.59,85.74,1.82,10.52,10,0.59,0.8500000238418579,0.18,0.03,0.93,97.78,44000,180,0.14,0.01
99.51,0.02,0.61,85.44,0.69,10.76,10,0.62,0.8399999737739563,0.18,0.03,0.93,100.0,45000,190,0.15,0.01
