Train Accuracy,Train Loss,Evaluation Loss,Evaluation Accuracy,Query Times,Training Times,Cluster Coverage,Log Loss,Diversity Metrics,Entropy Reduction,MAE,Model Confidence,Data Percentage,Data Count,EPOCHS,Top 1 Error,Top 5 Error
32.24,1.86,1.52,45.42,-1.0,1.55,-1,1.52,-1.0,1.61,0.14,0.4,22.22,10000,10,0.55,0.09
50.88,1.36,1.28,54.38,3.98,1.85,10,1.27,0.5799999833106995,1.31,0.12,0.52,26.67,12000,20,0.46,0.06
60.13,1.12,1.08,61.2,3.71,2.12,10,1.08,0.6899999976158142,1.04,0.1,0.62,31.11,14000,30,0.39,0.04
67.8,0.91,0.99,65.34,3.56,2.41,10,0.99,0.75,0.92,0.09,0.67,35.56,16000,40,0.35,0.03
73.92,0.74,0.88,69.98,3.35,2.7,10,0.87,0.7799999713897705,0.78,0.08,0.72,40.0,18000,50,0.3,0.03
79.04,0.6,0.84,71.92,3.03,2.98,10,0.83,0.800000011920929,0.65,0.07,0.77,44.44,20000,60,0.28,0.02
83.44,0.48,0.85,72.52,2.85,3.24,10,0.85,0.8199999928474426,0.55,0.07,0.8,48.89,22000,70,0.27,0.02
86.9,0.38,0.85,73.86,2.69,3.5,10,0.84,0.8399999737739563,0.46,0.06,0.83,53.33,24000,80,0.26,0.02
89.55,0.31,0.87,75.0,2.38,3.81,10,0.87,0.8500000238418579,0.38,0.06,0.86,57.78,26000,90,0.25,0.02
91.65,0.25,0.89,75.6,2.19,4.08,10,0.88,0.8600000143051147,0.35,0.05,0.87,62.22,28000,100,0.24,0.02
93.07,0.21,0.95,74.86,2.11,4.37,10,0.94,0.8600000143051147,0.33,0.06,0.88,66.67,30000,110,0.25,0.02
94.12,0.18,0.91,76.7,1.78,4.64,10,0.9,0.8700000047683716,0.31,0.05,0.88,71.11,32000,120,0.23,0.02
94.71,0.17,0.92,76.76,1.56,4.94,10,0.91,0.8700000047683716,0.29,0.05,0.89,75.56,34000,130,0.23,0.02
95.29,0.15,0.9,77.56,1.34,5.21,10,0.89,0.8700000047683716,0.28,0.05,0.89,80.0,36000,140,0.22,0.02
95.67,0.14,0.91,78.12,1.12,5.51,10,0.89,0.8700000047683716,0.27,0.05,0.9,84.44,38000,150,0.22,0.02
95.97,0.13,0.93,77.86,0.9,5.77,10,0.92,0.8799999952316284,0.26,0.05,0.9,88.89,40000,160,0.22,0.02
96.34,0.12,0.97,77.86,0.7,6.06,10,0.96,0.8799999952316284,0.24,0.05,0.91,93.33,42000,170,0.22,0.02
96.57,0.11,0.94,78.16,0.49,6.35,10,0.93,0.8799999952316284,0.24,0.05,0.91,97.78,44000,180,0.22,0.02
97.12,0.09,0.97,77.98,0.23,6.51,10,0.96,0.8799999952316284,0.23,0.05,0.91,100.0,45000,190,0.22,0.02
