Train Accuracy,Train Loss,Evaluation Loss,Evaluation Accuracy,Query Times,Training Times,Cluster Coverage,Log Loss,Diversity Metrics,Entropy Reduction,MAE,Model Confidence,Data Percentage,Data Count,EPOCHS,Top 1 Error,Top 5 Error
13.63,2.29,2.24,15.72,4.27,1.55,10,2.24,0.03,2.28,0.18,0.14,22.22,10000,5,0.84,0.34
25.43,2.08,1.91,31.9,3.98,1.62,10,1.91,0.37,1.99,0.16,0.27,23.33,10500,10,0.68,0.18
38.3,1.74,1.66,40.32,3.91,1.69,10,1.66,0.53,1.72,0.15,0.37,24.44,11000,15,0.6,0.11
46.55,1.5,1.58,44.0,3.93,1.75,10,1.58,0.61,1.51,0.14,0.45,25.56,11500,20,0.56,0.11
51.96,1.36,1.46,47.62,3.84,1.84,10,1.46,0.62,1.46,0.13,0.47,26.67,12000,25,0.52,0.08
55.91,1.25,1.4,50.18,3.81,1.95,10,1.4,0.65,1.4,0.13,0.49,27.78,12500,30,0.5,0.07
59.39,1.16,1.37,50.72,3.71,1.97,10,1.37,0.67,1.32,0.12,0.52,28.89,13000,35,0.49,0.07
62.32,1.08,1.35,51.54,3.75,2.07,10,1.35,0.67,1.29,0.12,0.53,30.0,13500,40,0.48,0.07
64.76,1.01,1.32,53.52,3.62,2.13,10,1.32,0.68,1.27,0.12,0.54,31.11,14000,45,0.46,0.06
67.19,0.95,1.32,53.34,3.51,2.24,10,1.32,0.69,1.18,0.12,0.57,32.22,14500,50,0.47,0.06
69.16,0.89,1.29,54.38,3.48,2.28,10,1.3,0.69,1.16,0.11,0.58,33.33,15000,55,0.46,0.06
71.1,0.84,1.29,55.02,3.42,2.34,10,1.29,0.71,1.09,0.11,0.61,34.44,15500,60,0.45,0.06
72.73,0.8,1.26,55.52,3.39,2.42,10,1.26,0.71,1.07,0.11,0.61,35.56,16000,65,0.44,0.05
74.75,0.74,1.3,55.54,3.34,2.48,10,1.3,0.72,1.04,0.11,0.63,36.67,16500,70,0.44,0.06
76.07,0.7,1.27,56.18,3.28,2.55,10,1.27,0.72,1.0,0.11,0.64,37.78,17000,75,0.44,0.05
77.61,0.66,1.29,56.3,3.23,2.64,10,1.29,0.72,0.97,0.11,0.65,38.89,17500,80,0.44,0.06
78.83,0.63,1.3,56.56,3.18,2.74,10,1.3,0.73,0.93,0.1,0.66,40.0,18000,85,0.43,0.06
79.62,0.6,1.3,56.48,3.22,2.78,10,1.3,0.74,0.9,0.1,0.67,41.11,18500,90,0.44,0.05
80.82,0.57,1.3,57.12,3.04,2.85,10,1.3,0.72,0.9,0.1,0.67,42.22,19000,95,0.43,0.05
82.04,0.54,1.31,57.38,2.91,2.91,10,1.31,0.72,0.87,0.1,0.68,43.33,19500,100,0.43,0.05
82.76,0.51,1.34,57.52,2.98,2.98,10,1.34,0.74,0.85,0.1,0.69,44.44,20000,105,0.42,0.05
83.68,0.48,1.34,58.2,2.84,3.05,10,1.34,0.75,0.78,0.1,0.71,45.56,20500,110,0.42,0.05
84.39,0.46,1.39,57.34,2.8,3.13,10,1.39,0.74,0.76,0.1,0.72,46.67,21000,115,0.43,0.05
85.28,0.44,1.4,58.02,2.76,3.21,10,1.4,0.75,0.73,0.09,0.73,47.78,21500,120,0.42,0.06
85.97,0.42,1.42,57.96,2.7,3.28,10,1.42,0.75,0.73,0.1,0.73,48.89,22000,125,0.42,0.06
86.63,0.4,1.47,57.18,2.73,3.34,10,1.47,0.73,0.71,0.1,0.74,50.0,22500,130,0.43,0.06
87.11,0.39,1.44,58.0,2.59,3.46,10,1.44,0.76,0.68,0.09,0.75,51.11,23000,135,0.42,0.05
87.63,0.37,1.48,58.5,2.54,3.52,10,1.47,0.76,0.65,0.09,0.76,52.22,23500,140,0.42,0.05
88.06,0.36,1.51,58.12,2.45,3.55,10,1.51,0.76,0.64,0.09,0.77,53.33,24000,145,0.42,0.06
88.36,0.35,1.55,58.64,2.39,3.67,10,1.54,0.76,0.62,0.09,0.77,54.44,24500,150,0.41,0.06
88.65,0.34,1.53,58.48,2.43,3.71,10,1.53,0.75,0.61,0.09,0.77,55.56,25000,155,0.42,0.05
