Train Accuracy,Train Loss,Evaluation Loss,Evaluation Accuracy,Query Times,Training Times,Cluster Coverage,Log Loss,Diversity Metrics,Entropy Reduction,MAE,Model Confidence,Data Percentage,Data Count,EPOCHS,Top 1 Error,Top 5 Error
15.85,2.25,2.09,25.24,4.11,1.58,10,2.09,0.2,2.15,0.17,0.2,22.22,10000,5,0.75,0.25
30.69,1.91,1.82,34.92,4.06,1.63,10,1.82,0.45,1.86,0.16,0.32,23.33,10500,10,0.65,0.16
41.49,1.64,1.66,39.62,4.03,1.68,10,1.66,0.52,1.67,0.15,0.38,24.44,11000,15,0.6,0.12
48.97,1.44,1.5,45.22,3.95,1.8,10,1.5,0.59,1.54,0.14,0.43,25.56,11500,20,0.55,0.09
53.87,1.31,1.44,47.72,3.83,1.84,10,1.44,0.62,1.46,0.13,0.46,26.67,12000,25,0.52,0.08
57.86,1.2,1.42,48.66,3.8,1.9,10,1.42,0.64,1.38,0.13,0.49,27.78,12500,30,0.51,0.07
60.67,1.13,1.38,50.48,3.74,1.99,10,1.38,0.66,1.33,0.12,0.52,28.89,13000,35,0.5,0.07
63.23,1.06,1.31,52.76,3.63,2.07,10,1.31,0.67,1.29,0.12,0.53,30.0,13500,40,0.47,0.06
65.84,0.99,1.3,53.34,3.55,2.12,10,1.3,0.69,1.21,0.12,0.56,31.11,14000,45,0.47,0.06
68.03,0.93,1.27,54.76,3.58,2.2,10,1.27,0.7,1.18,0.11,0.57,32.22,14500,50,0.45,0.06
70.19,0.87,1.26,54.86,3.56,2.27,10,1.26,0.69,1.17,0.11,0.58,33.33,15000,55,0.45,0.06
71.96,0.82,1.25,56.08,3.42,2.35,10,1.25,0.71,1.12,0.11,0.6,34.44,15500,60,0.44,0.06
73.78,0.77,1.25,56.52,3.37,2.45,10,1.24,0.72,1.06,0.11,0.62,35.56,16000,65,0.43,0.06
75.46,0.72,1.25,57.12,3.37,2.5,10,1.24,0.72,1.01,0.11,0.64,36.67,16500,70,0.43,0.05
76.87,0.68,1.25,56.56,3.29,2.57,10,1.25,0.72,0.99,0.1,0.64,37.78,17000,75,0.43,0.06
78.41,0.64,1.23,58.5,3.21,2.64,10,1.22,0.74,0.95,0.1,0.66,38.89,17500,80,0.42,0.05
79.49,0.6,1.23,59.06,3.19,2.7,10,1.23,0.74,0.92,0.1,0.67,40.0,18000,85,0.41,0.05
80.65,0.57,1.24,59.18,3.09,2.78,10,1.23,0.74,0.88,0.1,0.68,41.11,18500,90,0.41,0.06
81.77,0.54,1.26,59.46,3.02,2.86,10,1.26,0.73,0.86,0.1,0.68,42.22,19000,95,0.41,0.06
82.67,0.51,1.25,59.28,2.97,2.9,10,1.24,0.74,0.84,0.1,0.69,43.33,19500,100,0.41,0.05
83.6,0.49,1.31,57.98,2.89,2.98,10,1.3,0.72,0.84,0.1,0.69,44.44,20000,105,0.42,0.05
84.27,0.47,1.27,59.1,2.86,3.06,10,1.27,0.75,0.8,0.09,0.71,45.56,20500,110,0.41,0.05
84.79,0.45,1.29,59.64,2.89,3.14,10,1.29,0.75,0.75,0.09,0.73,46.67,21000,115,0.4,0.05
85.59,0.43,1.27,60.18,2.78,3.21,10,1.27,0.76,0.73,0.09,0.73,47.78,21500,120,0.4,0.05
86.43,0.41,1.33,59.18,2.68,3.29,10,1.33,0.76,0.71,0.09,0.74,48.89,22000,125,0.41,0.06
86.88,0.39,1.32,60.58,2.64,3.33,10,1.32,0.77,0.68,0.09,0.75,50.0,22500,130,0.39,0.05
87.43,0.38,1.35,60.6,2.57,3.42,10,1.36,0.76,0.64,0.09,0.77,51.11,23000,135,0.39,0.05
87.98,0.36,1.38,60.76,2.5,3.51,10,1.37,0.77,0.63,0.09,0.77,52.22,23500,140,0.39,0.05
88.64,0.34,1.38,60.42,2.5,3.63,10,1.38,0.77,0.63,0.09,0.77,53.33,24000,145,0.4,0.05
88.93,0.33,1.42,60.4,2.42,3.67,10,1.42,0.75,0.62,0.09,0.77,54.44,24500,150,0.4,0.05
89.09,0.33,1.41,61.34,2.36,3.74,10,1.41,0.77,0.57,0.09,0.79,55.56,25000,155,0.39,0.05
