Train Accuracy,Train Loss,Evaluation Loss,Evaluation Accuracy,Query Times,Training Times,Cluster Coverage,Log Loss,Diversity Metrics,Entropy Reduction,MAE,Model Confidence,Data Percentage,Data Count,EPOCHS,Top 1 Error,Top 5 Error
16.78,2.26,2.15,24.08,4.11,1.58,10,2.15,0.17,2.17,0.17,0.19,22.22,10000,5,0.76,0.28
27.54,2.05,1.87,33.56,4.05,1.63,10,1.87,0.41,1.93,0.16,0.3,23.33,10500,10,0.66,0.18
35.28,1.8,1.68,39.22,3.86,1.7,10,1.68,0.54,1.69,0.15,0.38,24.44,11000,15,0.61,0.11
41.55,1.63,1.52,45.78,3.94,1.76,10,1.53,0.61,1.55,0.14,0.43,25.56,11500,20,0.54,0.09
45.46,1.52,1.44,48.6,3.82,1.83,10,1.44,0.66,1.43,0.13,0.47,26.67,12000,25,0.51,0.08
47.96,1.45,1.39,51.24,3.78,1.91,10,1.39,0.69,1.37,0.13,0.5,27.78,12500,30,0.49,0.07
49.87,1.4,1.37,51.7,3.71,1.98,10,1.37,0.7,1.3,0.12,0.53,28.89,13000,35,0.48,0.07
51.35,1.36,1.31,53.64,3.7,2.01,10,1.32,0.72,1.27,0.12,0.54,30.0,13500,40,0.46,0.07
52.77,1.31,1.29,55.22,3.65,2.12,10,1.29,0.73,1.2,0.12,0.56,31.11,14000,45,0.45,0.06
54.48,1.27,1.24,56.16,3.58,2.2,10,1.24,0.76,1.11,0.11,0.6,32.22,14500,50,0.44,0.05
55.61,1.23,1.23,56.98,3.53,2.29,10,1.23,0.77,1.08,0.11,0.61,33.33,15000,55,0.43,0.05
57.5,1.19,1.25,56.56,3.43,2.35,10,1.25,0.77,1.07,0.11,0.61,34.44,15500,60,0.43,0.05
59.22,1.14,1.21,57.66,3.36,2.42,10,1.21,0.78,1.02,0.1,0.63,35.56,16000,65,0.42,0.05
60.71,1.1,1.21,59.1,3.37,2.48,10,1.21,0.8,0.93,0.1,0.66,36.67,16500,70,0.41,0.04
62.01,1.06,1.17,60.32,3.25,2.57,10,1.17,0.81,0.92,0.1,0.67,37.78,17000,75,0.4,0.04
63.17,1.03,1.18,60.56,3.16,2.62,10,1.17,0.82,0.89,0.1,0.68,38.89,17500,80,0.39,0.04
64.68,0.99,1.17,61.04,3.09,2.73,10,1.17,0.82,0.86,0.1,0.69,40.0,18000,85,0.39,0.04
65.71,0.96,1.16,62.24,3.09,2.77,10,1.16,0.83,0.82,0.09,0.7,41.11,18500,90,0.38,0.03
67.19,0.92,1.18,61.76,3.09,2.84,10,1.18,0.83,0.78,0.09,0.72,42.22,19000,95,0.38,0.04
68.4,0.89,1.16,62.78,2.94,2.95,10,1.16,0.84,0.76,0.09,0.72,43.33,19500,100,0.37,0.04
69.44,0.86,1.19,62.58,2.91,2.99,10,1.18,0.84,0.71,0.09,0.74,44.44,20000,105,0.37,0.04
70.64,0.83,1.19,63.54,2.9,3.08,10,1.18,0.85,0.67,0.09,0.75,45.56,20500,110,0.36,0.04
71.63,0.8,1.19,63.16,2.84,3.15,10,1.19,0.85,0.67,0.09,0.75,46.67,21000,115,0.37,0.04
72.85,0.77,1.2,64.16,2.83,3.25,10,1.19,0.86,0.62,0.08,0.77,47.78,21500,120,0.36,0.04
73.53,0.75,1.21,63.6,2.66,3.36,10,1.21,0.86,0.61,0.08,0.77,48.89,22000,125,0.36,0.04
74.29,0.73,1.24,62.9,2.63,3.33,10,1.23,0.86,0.61,0.08,0.78,50.0,22500,130,0.37,0.04
75.34,0.7,1.26,63.94,2.59,3.43,10,1.25,0.86,0.57,0.08,0.79,51.11,23000,135,0.36,0.04
75.97,0.68,1.27,64.22,2.59,3.52,10,1.27,0.87,0.55,0.08,0.8,52.22,23500,140,0.36,0.04
77.16,0.65,1.32,63.98,2.47,3.58,10,1.31,0.87,0.55,0.08,0.8,53.33,24000,145,0.36,0.04
77.71,0.63,1.31,64.3,2.39,3.67,10,1.3,0.87,0.51,0.08,0.81,54.44,24500,150,0.36,0.04
78.2,0.62,1.31,64.7,2.36,3.74,10,1.3,0.87,0.52,0.08,0.81,55.56,25000,155,0.35,0.04
