Train Accuracy,Train Loss,Evaluation Loss,Evaluation Accuracy,Query Times,Training Times,Cluster Coverage,Log Loss,Diversity Metrics,Entropy Reduction,MAE,Model Confidence,Data Percentage,Data Count,EPOCHS,Top 1 Error,Top 5 Error
13.43,2.28,2.18,20.04,4.18,1.55,10,2.18,0.07,2.25,0.18,0.15,22.22,10000,5,0.8,0.29
29.28,1.97,1.8,35.9,3.98,1.64,10,1.8,0.48,1.82,0.16,0.33,23.33,10500,10,0.64,0.15
37.42,1.74,1.62,41.6,4.01,1.72,10,1.62,0.55,1.69,0.15,0.38,24.44,11000,15,0.58,0.11
42.39,1.59,1.51,46.18,3.93,1.77,10,1.51,0.62,1.53,0.14,0.44,25.56,11500,20,0.54,0.09
45.78,1.5,1.45,48.78,3.87,1.86,10,1.45,0.66,1.43,0.13,0.48,26.67,12000,25,0.51,0.08
47.83,1.44,1.39,51.14,3.77,1.91,10,1.39,0.7,1.31,0.12,0.52,27.78,12500,30,0.49,0.07
49.84,1.39,1.35,51.88,3.78,2.01,10,1.35,0.71,1.3,0.12,0.53,28.89,13000,35,0.48,0.07
51.41,1.34,1.31,53.26,3.77,2.07,10,1.31,0.73,1.21,0.12,0.55,30.0,13500,40,0.47,0.06
53.17,1.3,1.29,53.72,3.52,2.15,10,1.29,0.74,1.2,0.12,0.56,31.11,14000,45,0.46,0.06
54.91,1.26,1.26,55.34,3.58,2.23,10,1.26,0.77,1.1,0.11,0.6,32.22,14500,50,0.45,0.05
56.52,1.21,1.23,56.52,3.47,2.28,10,1.23,0.77,1.09,0.11,0.6,33.33,15000,55,0.43,0.05
58.03,1.17,1.23,56.7,3.5,2.37,10,1.23,0.78,1.02,0.11,0.63,34.44,15500,60,0.43,0.05
59.76,1.13,1.21,57.6,3.37,2.44,10,1.21,0.79,0.99,0.1,0.64,35.56,16000,65,0.42,0.05
61.25,1.09,1.2,58.12,3.4,2.52,10,1.21,0.8,0.98,0.1,0.64,36.67,16500,70,0.42,0.04
62.46,1.06,1.2,58.2,3.35,2.59,10,1.2,0.81,0.93,0.1,0.66,37.78,17000,75,0.42,0.05
64.02,1.02,1.2,58.98,3.25,2.69,10,1.2,0.82,0.9,0.1,0.67,38.89,17500,80,0.41,0.04
65.39,0.98,1.23,59.26,3.14,2.74,10,1.23,0.83,0.82,0.1,0.7,40.0,18000,85,0.41,0.05
66.45,0.95,1.21,60.5,3.09,2.79,10,1.21,0.83,0.79,0.09,0.71,41.11,18500,90,0.4,0.04
67.61,0.91,1.2,60.88,3.08,2.85,10,1.2,0.84,0.76,0.09,0.72,42.22,19000,95,0.39,0.04
68.95,0.88,1.22,60.1,2.96,2.92,10,1.23,0.84,0.76,0.09,0.72,43.33,19500,100,0.4,0.04
70.12,0.84,1.24,61.22,3.05,2.99,10,1.25,0.84,0.71,0.09,0.74,44.44,20000,105,0.39,0.05
71.46,0.81,1.24,60.86,2.87,3.06,10,1.24,0.85,0.7,0.09,0.74,45.56,20500,110,0.39,0.04
72.27,0.79,1.26,61.7,2.87,3.15,10,1.26,0.86,0.66,0.09,0.76,46.67,21000,115,0.38,0.04
73.42,0.76,1.29,61.52,2.75,3.18,10,1.28,0.86,0.64,0.09,0.76,47.78,21500,120,0.38,0.04
74.58,0.72,1.29,62.24,2.76,3.32,10,1.29,0.86,0.62,0.09,0.77,48.89,22000,125,0.38,0.04
75.58,0.7,1.31,61.6,2.68,3.36,10,1.31,0.86,0.61,0.09,0.77,50.0,22500,130,0.38,0.04
76.33,0.68,1.35,62.02,2.65,3.41,10,1.35,0.87,0.57,0.08,0.79,51.11,23000,135,0.38,0.04
77.2,0.65,1.34,62.58,2.54,3.52,10,1.33,0.87,0.56,0.08,0.79,52.22,23500,140,0.37,0.04
78.09,0.63,1.38,61.3,2.5,3.58,10,1.38,0.87,0.55,0.09,0.8,53.33,24000,145,0.39,0.04
78.71,0.61,1.41,61.96,2.38,3.68,10,1.4,0.87,0.52,0.08,0.81,54.44,24500,150,0.38,0.04
79.34,0.6,1.41,62.86,2.41,3.74,10,1.4,0.87,0.51,0.08,0.81,55.56,25000,155,0.37,0.04
