Train Accuracy,Train Loss,Evaluation Loss,Evaluation Accuracy,Query Times,Training Times,Cluster Coverage,Log Loss,Diversity Metrics,Entropy Reduction,MAE,Model Confidence,Data Percentage,Data Count,EPOCHS,Top 1 Error,Top 5 Error
71.09,0.81,1.35,63.4,-1.0,4.62,-1,1.36,-1.0,0.45,0.08,0.84,22.22,10000,10,0.37,0.04
89.87,0.3,1.19,70.76,6.3,5.51,10,1.2,0.8399999737739563,0.3,0.06,0.89,26.67,12000,20,0.29,0.02
94.24,0.18,1.16,73.0,5.94,6.41,10,1.16,0.8700000047683716,0.27,0.06,0.9,31.11,14000,30,0.27,0.02
95.87,0.13,1.05,77.02,5.57,7.31,10,1.05,0.8799999952316284,0.21,0.05,0.92,35.56,16000,40,0.23,0.02
96.12,0.12,1.02,77.32,5.27,8.21,10,1.03,0.8799999952316284,0.2,0.05,0.93,40.0,18000,50,0.23,0.01
97.11,0.09,0.94,78.54,4.85,9.11,10,0.94,0.8899999856948853,0.21,0.05,0.92,44.44,20000,60,0.21,0.01
97.76,0.07,0.94,79.8,4.54,10.02,10,0.95,0.8899999856948853,0.16,0.04,0.94,48.89,22000,70,0.2,0.01
98.07,0.06,0.91,81.02,4.23,10.91,10,0.92,0.8899999856948853,0.14,0.04,0.95,53.33,24000,80,0.19,0.01
98.2,0.06,0.85,81.62,3.81,11.8,10,0.85,0.8899999856948853,0.15,0.04,0.95,57.78,26000,90,0.18,0.01
98.74,0.04,0.8,83.46,3.47,12.7,10,0.81,0.8899999856948853,0.13,0.03,0.95,62.22,28000,100,0.17,0.01
98.93,0.03,0.84,82.74,3.12,13.59,10,0.85,0.8899999856948853,0.13,0.04,0.95,66.67,30000,110,0.17,0.01
99.14,0.03,0.8,83.1,2.8,14.48,10,0.81,0.8899999856948853,0.13,0.03,0.95,71.11,32000,120,0.17,0.01
99.26,0.02,0.76,84.26,2.41,15.4,10,0.76,0.8799999952316284,0.12,0.03,0.95,75.56,34000,130,0.16,0.01
99.64,0.01,0.83,84.66,2.09,16.3,10,0.83,0.8799999952316284,0.1,0.03,0.96,80.0,36000,140,0.15,0.01
99.39,0.02,0.8,83.94,1.71,17.17,10,0.81,0.8700000047683716,0.12,0.03,0.96,84.44,38000,150,0.16,0.01
99.56,0.01,0.84,83.96,1.38,18.08,10,0.85,0.8600000143051147,0.11,0.03,0.96,88.89,40000,160,0.16,0.01
99.59,0.01,0.83,84.18,0.99,18.95,10,0.83,0.8500000238418579,0.11,0.03,0.96,93.33,42000,170,0.16,0.01
99.67,0.01,0.81,83.78,0.68,19.88,10,0.81,0.8299999833106995,0.11,0.03,0.96,97.78,44000,180,0.16,0.01
99.58,0.01,0.77,84.48,0.33,20.34,10,0.77,0.6800000071525574,0.11,0.03,0.96,100.0,45000,190,0.16,0.01
