Train Accuracy,Train Loss,Evaluation Loss,Evaluation Accuracy,Query Times,Training Times,Cluster Coverage,Log Loss,Diversity Metrics,Entropy Reduction,MAE,Model Confidence,Data Percentage,Data Count,EPOCHS,Top 1 Error,Top 5 Error
69.99,0.84,1.27,64.32,-1.0,4.63,-1,1.28,-1.0,0.47,0.08,0.83,22.22,10000,10,0.36,0.04
89.26,0.32,1.14,71.84,6.28,5.52,10,1.16,0.8500000238418579,0.31,0.06,0.89,26.67,12000,20,0.28,0.02
94.0,0.19,1.26,72.04,5.92,6.4,10,1.27,0.8700000047683716,0.26,0.06,0.91,31.11,14000,30,0.28,0.03
95.85,0.13,1.07,76.42,5.57,7.29,10,1.08,0.8700000047683716,0.21,0.05,0.92,35.56,16000,40,0.24,0.02
96.42,0.11,1.02,77.3,5.24,8.19,10,1.03,0.8799999952316284,0.19,0.05,0.93,40.0,18000,50,0.23,0.02
97.16,0.09,0.97,78.74,4.87,9.09,10,0.98,0.8899999856948853,0.18,0.04,0.93,44.44,20000,60,0.21,0.01
97.79,0.07,0.89,80.22,4.52,9.96,10,0.9,0.8899999856948853,0.16,0.04,0.94,48.89,22000,70,0.2,0.01
97.95,0.07,0.89,81.18,3.99,10.62,10,0.9,0.8899999856948853,0.15,0.04,0.94,53.33,24000,80,0.19,0.01
98.33,0.05,0.84,82.06,3.61,11.53,10,0.85,0.8899999856948853,0.15,0.04,0.95,57.78,26000,90,0.18,0.01
98.59,0.05,0.82,83.16,3.27,12.37,10,0.82,0.8899999856948853,0.13,0.04,0.95,62.22,28000,100,0.17,0.01
99.02,0.03,0.79,83.78,2.91,13.24,10,0.8,0.8899999856948853,0.13,0.03,0.95,66.67,30000,110,0.16,0.01
99.18,0.03,0.82,83.88,2.59,14.1,10,0.82,0.8899999856948853,0.12,0.03,0.96,71.11,32000,120,0.16,0.01
99.22,0.02,0.78,84.22,2.27,15.01,10,0.79,0.8899999856948853,0.11,0.03,0.96,75.56,34000,130,0.16,0.01
99.46,0.02,0.79,84.14,1.93,15.87,10,0.8,0.8799999952316284,0.12,0.03,0.96,80.0,36000,140,0.16,0.01
99.55,0.01,0.79,84.7,1.61,16.74,10,0.8,0.8700000047683716,0.11,0.03,0.96,84.44,38000,150,0.15,0.01
99.56,0.01,0.84,83.56,1.27,17.62,10,0.85,0.8700000047683716,0.11,0.03,0.96,88.89,40000,160,0.16,0.01
99.54,0.01,0.78,84.64,0.94,18.51,10,0.79,0.8500000238418579,0.11,0.03,0.96,93.33,42000,170,0.15,0.01
99.61,0.01,0.73,85.06,0.6,19.35,10,0.74,0.8199999928474426,0.11,0.03,0.96,97.78,44000,180,0.15,0.01
99.57,0.01,0.76,84.42,0.27,19.81,10,0.77,0.6899999976158142,0.11,0.03,0.96,100.0,45000,190,0.16,0.01
