Train Accuracy,Train Loss,Evaluation Loss,Evaluation Accuracy,Query Times,Training Times,Cluster Coverage,Log Loss,Diversity Metrics,Entropy Reduction,MAE,Model Confidence,Data Percentage,Data Count,EPOCHS,Top 1 Error,Top 5 Error
10.28,2.32,2.31,10.2,4.06,1.59,10,2.31,0.01,2.3,0.18,0.12,22.22,10000,10,0.9,0.48
14.17,2.23,2.05,20.5,3.97,1.69,10,2.04,0.24,2.1,0.17,0.19,23.33,10500,20,0.8,0.22
25.99,1.9,1.82,31.12,3.84,1.73,10,1.8,0.47,1.79,0.16,0.3,24.44,11000,30,0.69,0.14
35.05,1.69,1.61,38.02,3.87,1.81,10,1.6,0.58,1.59,0.14,0.4,25.56,11500,40,0.62,0.1
42.64,1.51,1.43,46.7,3.86,1.88,10,1.41,0.64,1.44,0.13,0.45,26.67,12000,50,0.53,0.07
48.94,1.36,1.41,48.54,3.82,1.97,10,1.38,0.67,1.33,0.13,0.5,27.78,12500,60,0.51,0.07
55.67,1.2,1.19,57.28,3.74,2.07,10,1.17,0.75,1.1,0.11,0.59,28.89,13000,70,0.43,0.04
62.13,1.04,1.13,61.26,3.67,2.09,10,1.09,0.79,0.89,0.1,0.67,30.0,13500,80,0.39,0.04
68.04,0.89,1.14,61.92,3.61,2.19,10,1.11,0.81,0.77,0.09,0.71,31.11,14000,90,0.38,0.04
73.49,0.74,1.33,60.4,3.57,2.25,10,1.3,0.82,0.64,0.09,0.76,32.22,14500,100,0.4,0.04
79.25,0.59,1.25,65.52,3.53,2.34,10,1.21,0.85,0.53,0.08,0.8,33.33,15000,110,0.34,0.04
84.38,0.46,1.42,63.44,3.47,2.42,10,1.4,0.85,0.45,0.08,0.83,34.44,15500,120,0.37,0.04
89.17,0.33,1.53,64.86,3.34,2.46,10,1.5,0.87,0.37,0.07,0.86,35.56,16000,130,0.35,0.04
92.99,0.24,1.82,63.92,3.28,2.57,10,1.77,0.87,0.3,0.07,0.89,36.67,16500,140,0.36,0.04
94.73,0.19,1.76,65.4,3.26,2.62,10,1.72,0.87,0.3,0.07,0.88,37.78,17000,150,0.35,0.04
96.14,0.15,1.97,66.2,3.21,2.7,10,1.91,0.88,0.23,0.07,0.91,38.89,17500,160,0.34,0.04
97.07,0.12,1.98,66.52,3.24,2.8,10,1.92,0.88,0.22,0.07,0.91,40.0,18000,170,0.33,0.04
96.99,0.12,1.86,67.48,3.1,2.82,10,1.8,0.88,0.23,0.07,0.91,41.11,18500,180,0.33,0.03
97.75,0.1,1.89,68.46,3.01,2.9,10,1.83,0.88,0.21,0.07,0.92,42.22,19000,190,0.32,0.03
97.77,0.1,1.92,66.92,2.99,3.01,10,1.86,0.88,0.22,0.07,0.92,43.33,19500,200,0.33,0.04
98.08,0.09,1.85,67.24,2.9,3.04,10,1.8,0.88,0.23,0.07,0.91,44.44,20000,210,0.33,0.04
98.16,0.09,1.84,68.9,2.81,3.12,10,1.79,0.89,0.21,0.06,0.92,45.56,20500,220,0.31,0.04
98.17,0.08,1.96,68.08,2.83,3.23,10,1.9,0.89,0.2,0.07,0.92,46.67,21000,230,0.32,0.03
98.39,0.08,1.83,68.82,2.73,3.25,10,1.79,0.89,0.21,0.06,0.92,47.78,21500,240,0.31,0.04
98.46,0.07,1.79,68.6,2.8,3.33,10,1.75,0.89,0.21,0.06,0.92,48.89,22000,250,0.31,0.04
98.33,0.08,1.83,68.66,2.63,3.4,10,1.79,0.89,0.2,0.06,0.92,50.0,22500,260,0.31,0.03
98.4,0.07,1.77,68.84,2.6,3.52,10,1.73,0.89,0.2,0.06,0.92,51.11,23000,270,0.31,0.03
98.63,0.07,1.74,69.64,2.61,3.57,10,1.7,0.89,0.2,0.06,0.92,52.22,23500,280,0.3,0.04
98.64,0.07,1.88,68.76,2.47,3.63,10,1.83,0.89,0.19,0.06,0.93,53.33,24000,290,0.31,0.03
98.67,0.07,1.78,70.24,2.37,3.72,10,1.73,0.89,0.2,0.06,0.92,54.44,24500,300,0.3,0.03
98.46,0.07,1.76,70.08,2.45,3.79,10,1.71,0.89,0.21,0.06,0.92,55.56,25000,310,0.3,0.03
